date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,BOB,COP,HRK,JOD,KES,LBP,MUR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,CNY,EGP,FJD,IDR,ILS,INR,JMD,KWD,MXN,MYR,PHP,RUB,SAR,SVC,SZL,TND,TTD,UGX
2003-09-28,1.1487,128.08,1.9474,0.5848,31.7,7.4271,15.6466,0.6917,254.58,3.4524,0.6436,0.4267,4.521,38284,8.9572,235.37,41.275,1.5442,88.71,8.108,1575000,1.7018,1.5557,8.9089,1321.58,1.9493,1.9895,8.2075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-29,1.1413,128.72,1.9483,0.5848,31.735,7.4261,15.6466,0.6963,253.71,3.4524,0.6406,0.4266,4.614,38183,8.9217,235.46,41.135,1.5368,88.33,8.104,1591000,1.7023,1.554,8.8467,1313.12,1.9427,1.9764,8.258,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,1.1652,129.87,1.9489,0.5845,31.844,7.4256,15.6466,0.7015,254.96,3.4524,0.6482,0.4281,4.605,38435,9.0352,235.495,41.165,1.5374,89.08,8.2181,1628000,1.7101,1.5717,9.0254,1340.15,1.9538,2.0125,8.1134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-01,1.1671,130.3,1.9479,0.5845,31.891,7.427,15.6466,0.7022,253.95,3.4524,0.6495,0.4289,4.582,38430,9.029,235.45,41.275,1.5407,89.07,8.2047,1629000,1.7134,1.5731,9.0368,1344.27,1.958,2.017,8.099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-02,1.1692,129.56,1.9475,0.5845,31.959,7.4279,15.6466,0.6999,253.85,3.4524,0.6496,0.4285,4.539,38510,8.9873,235.7,41.195,1.5406,88.86,8.1696,1651778,1.7131,1.5793,9.0377,1344.64,1.9577,2.0176,8.0201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-03,1.1686,128.36,1.9475,0.5845,31.967,7.4287,15.6466,0.6956,253.81,3.4524,0.6495,0.4284,4.525,38505,8.9838,235.67,41.225,1.5481,89.26,8.1843,1628000,1.7081,1.5663,9.0069,1342.14,1.9577,2.0154,8.058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-04,1.1686,128.36,1.9475,0.5845,31.967,7.4287,15.6466,0.6956,253.81,3.4524,0.6495,0.4284,4.525,38505,8.9838,235.67,41.225,1.5481,89.26,8.1843,1628000,1.7081,1.5663,9.0069,1342.14,1.9577,2.0154,8.058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-05,1.1686,128.36,1.9475,0.5845,31.967,7.4287,15.6466,0.6956,253.81,3.4524,0.6495,0.4284,4.525,38505,8.9838,235.67,41.225,1.5481,89.26,8.1843,1628000,1.7081,1.5663,9.0069,1342.14,1.9577,2.0154,8.058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-06,1.1579,129.89,1.9475,0.5844,31.84,7.4287,15.6466,0.7009,253.35,3.4524,0.6459,0.4275,4.548,38376,8.9318,235.67,41.24,1.5455,88.84,8.1732,1581000,1.7013,1.5589,8.9279,1333.26,1.9477,2.0001,8.1059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-07,1.1768,129.46,1.9477,0.5845,31.92,7.4292,15.6466,0.7077,253.96,3.4526,0.6519,0.4291,4.539,38602,8.9549,235.74,41.31,1.5476,89.6,8.2414,1622000,1.7071,1.5723,9.0748,1354.56,1.9693,2.0279,8.1149,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-08,1.1781,129.43,1.9483,0.5845,31.969,7.4288,15.6466,0.7106,253.99,3.4524,0.6523,0.4296,4.506,38615,8.9615,235.77,41.34,1.5491,89.73,8.2184,1626000,1.7038,1.5675,9.1126,1354.7,1.9705,2.0318,8.121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-09,1.1788,128.02,1.9474,0.5845,32.117,7.4287,15.6466,0.7039,253.7,3.4525,0.6521,0.4297,4.51,38702,8.9749,235.775,41.25,1.5467,89.79,8.2178,1634000,1.7039,1.5709,9.1174,1354.03,1.9598,2.0301,8.156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-10,1.1788,128.16,1.9473,0.5845,32.105,7.4292,15.6466,0.7086,254.45,3.4524,0.6514,0.4296,4.5317,38591,8.9879,235.8,41.27,1.5483,89.17,8.2181,1641000,1.7056,1.5676,9.1177,1352.26,1.9654,2.0326,8.222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-11,1.1788,128.16,1.9473,0.5845,32.105,7.4292,15.6466,0.7086,254.45,3.4524,0.6514,0.4296,4.5317,38591,8.9879,235.8,41.27,1.5483,89.17,8.2181,1641000,1.7056,1.5676,9.1177,1352.26,1.9654,2.0326,8.222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-12,1.1788,128.16,1.9473,0.5845,32.105,7.4292,15.6466,0.7086,254.45,3.4524,0.6514,0.4296,4.5317,38591,8.9879,235.8,41.27,1.5483,89.17,8.2181,1641000,1.7056,1.5676,9.1177,1352.26,1.9654,2.0326,8.222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-13,1.1688,127.51,1.9471,0.5844,32.073,7.4303,15.6466,0.7035,256.7,3.4524,0.6473,0.4289,4.5252,38797,9.004,235.65,41.278,1.548,88.82,8.243,1646000,1.6948,1.5458,9.0416,1340.67,1.9541,2.0142,8.185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-14,1.1634,127.65,1.9464,0.5845,32.105,7.4291,15.6466,0.7012,255.48,3.4524,0.6463,0.4284,4.5406,38786,8.9544,235.65,41.26,1.5449,88.87,8.2524,1642000,1.6996,1.5474,9.0204,1360.6,1.9588,2.029,8.1256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-15,1.1669,127.3,1.9464,0.5845,32.022,7.4281,15.6466,0.6967,256.34,3.4524,0.6466,0.4283,4.5422,38763,8.9375,235.68,41.185,1.5479,88.87,8.259,1643000,1.6936,1.5496,9.0355,1365.8,1.9652,2.0281,8.1528,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-16,1.1615,127.26,1.9464,0.5845,32.035,7.4284,15.6466,0.6928,257.35,3.4524,0.6447,0.4275,4.6149,38683,8.97,235.69,41.19,1.5474,89,8.243,1644175,1.6882,1.538,8.9955,1364.41,1.9519,2.0205,8.1208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-17,1.1579,127.75,1.9466,0.5839,31.835,7.4288,15.6466,0.6959,256.65,3.4539,0.6435,0.4272,4.6036,38824,9.0228,235.6,41.275,1.5511,89.11,8.2586,1670000,1.6813,1.5287,8.9693,1357.7,1.9453,2.0156,8.3627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-18,1.1579,127.75,1.9466,0.5839,31.835,7.4288,15.6466,0.6959,256.65,3.4539,0.6435,0.4272,4.6036,38824,9.0228,235.6,41.275,1.5511,89.11,8.2586,1670000,1.6813,1.5287,8.9693,1357.7,1.9453,2.0156,8.3627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-19,1.1579,127.75,1.9466,0.5839,31.835,7.4288,15.6466,0.6959,256.65,3.4539,0.6435,0.4272,4.6036,38824,9.0228,235.6,41.275,1.5511,89.11,8.2586,1670000,1.6813,1.5287,8.9693,1357.7,1.9453,2.0156,8.3627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-20,1.1629,128.23,1.9464,0.5839,31.785,7.4319,15.6466,0.6959,256.45,3.4531,0.6455,0.4276,4.5773,38850,9.0647,235.6,41.335,1.5511,89.17,8.2955,1672000,1.6805,1.5335,9.0115,1365.3,1.9526,2.0293,8.3605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-21,1.1623,127.83,1.9465,0.5839,31.805,7.4319,15.6466,0.6963,256.45,3.4524,0.6459,0.4277,4.5892,38842,9.046,235.58,41.305,1.5517,89.07,8.2853,1688000,1.6784,1.5375,9.0121,1373.72,1.9449,2.0293,8.2999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-22,1.1694,128.75,1.9466,0.584,31.887,7.4323,15.6466,0.697,255.65,3.4524,0.6474,0.4278,4.6405,38840,9.0205,235.59,41.325,1.5508,89.04,8.2298,1715000,1.665,1.5388,9.066,1381.65,1.9371,2.0317,8.2274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-23,1.1786,129.33,1.9469,0.5843,31.914,7.4311,15.6466,0.6962,256.66,3.4525,0.651,0.4282,4.6689,38819,9.0564,235.55,41.34,1.5505,89.64,8.2468,1743000,1.6864,1.5399,9.1353,1395.87,1.9397,2.0551,8.2154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-24,1.1781,128.75,1.9484,0.5843,32.134,7.4307,15.6466,0.6948,258.25,3.4524,0.6506,0.428,4.6528,38849,9.083,235.58,41.537,1.5474,89.47,8.2645,1747000,1.683,1.541,9.1326,1396.81,1.9369,2.0528,8.1634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-25,1.1781,128.75,1.9484,0.5843,32.134,7.4307,15.6466,0.6948,258.25,3.4524,0.6506,0.428,4.6528,38849,9.083,235.58,41.537,1.5474,89.47,8.2645,1747000,1.683,1.541,9.1326,1396.81,1.9369,2.0528,8.1634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-26,1.1781,128.75,1.9484,0.5843,32.134,7.4307,15.6466,0.6948,258.25,3.4524,0.6506,0.428,4.6528,38849,9.083,235.58,41.537,1.5474,89.47,8.2645,1747000,1.683,1.541,9.1326,1396.81,1.9369,2.0528,8.1634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-27,1.1748,127.29,1.9488,0.5843,32.101,7.4313,15.6466,0.6927,258,3.4524,0.6495,0.4278,4.6576,38845,9.0685,235.6,41.45,1.5467,89.6,8.2535,1765700,1.6694,1.5371,9.1104,1389.61,1.9272,2.0457,8.041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-28,1.1673,126.14,1.9479,0.5843,32.024,7.4315,15.6466,0.6872,256.2,3.4523,0.6479,0.4271,4.6527,38992,9.051,235.68,41.351,1.5533,89.19,8.2199,1778000,1.6602,1.5356,9.0553,1383.25,1.9092,2.0381,8.0846,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-29,1.1684,126.23,1.9467,0.5835,32.155,7.4319,15.6466,0.6868,256.11,3.4526,0.6475,0.4267,4.6483,39245,9.0093,235.7,41.34,1.552,88.99,8.2236,1776000,1.6557,1.531,9.0659,1376.78,1.9048,2.0298,8.0255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-30,1.1736,126.3,1.9479,0.5832,32.058,7.4332,15.6466,0.6855,256.2,3.4526,0.6491,0.4271,4.6799,39512,9.0392,235.8,41.305,1.5499,88.97,8.2033,1750510,1.6549,1.5337,9.1106,1380.56,1.9096,2.0353,8.0264,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-10-31,1.1622,127.43,1.9485,0.5832,32.035,7.4338,15.6466,0.6837,259.26,3.4525,0.6457,0.4265,4.6789,39487,9.0765,235.8,41.4,1.5524,88.79,8.2335,1725367,1.6464,1.5306,9.0257,1375.46,1.9022,2.0214,7.9714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-01,1.1622,127.43,1.9485,0.5832,32.035,7.4338,15.6466,0.6837,259.26,3.4525,0.6457,0.4265,4.6789,39487,9.0765,235.8,41.4,1.5524,88.79,8.2335,1725367,1.6464,1.5306,9.0257,1375.46,1.9022,2.0214,7.9714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-02,1.1622,127.43,1.9485,0.5832,32.035,7.4338,15.6466,0.6837,259.26,3.4525,0.6457,0.4265,4.6789,39487,9.0765,235.8,41.4,1.5524,88.79,8.2335,1725367,1.6464,1.5306,9.0257,1375.46,1.9022,2.0214,7.9714,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-03,1.1589,127,1.9477,0.5831,32.02,7.4335,15.6466,0.6834,262.8,3.4523,0.6452,0.4261,4.6375,39455,9.0533,235.78,41.425,1.5583,88.23,8.2179,1708440,1.6381,1.5391,8.9996,1374.05,1.892,2.0185,7.9222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-04,1.1468,125.69,1.9473,0.5831,32.055,7.4335,15.6466,0.6815,260.43,3.4523,0.6411,0.4257,4.5792,39465,9.024,236,41.42,1.5652,87.57,8.2286,1691031,1.6369,1.5329,8.9072,1359.13,1.8785,2.0017,7.928,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-05,1.1473,125.55,1.9474,0.583,31.936,7.4366,15.6466,0.6824,257.15,3.4533,0.641,0.4258,4.596,39601,9.0289,236.01,41.315,1.5664,87.42,8.2454,1693500,1.6171,1.5279,8.9117,1356.62,1.8593,1.9968,7.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-06,1.1449,125.73,1.9472,0.583,31.967,7.4356,15.6466,0.6843,257.73,3.4533,0.6401,0.4256,4.5826,39633,8.9876,236,41.32,1.5714,87.25,8.2477,1710600,1.612,1.5251,8.8935,1352.07,1.8563,1.9956,8.003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-07,1.1424,126,1.9464,0.5826,31.885,7.4347,15.6466,0.6875,257.7,3.4533,0.6398,0.4259,4.6101,39711,8.9709,235.95,41.24,1.572,87.81,8.2306,1718360,1.6147,1.5203,8.8758,1347,1.8588,1.989,7.9975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-08,1.1424,126,1.9464,0.5826,31.885,7.4347,15.6466,0.6875,257.7,3.4533,0.6398,0.4259,4.6101,39711,8.9709,235.95,41.24,1.572,87.81,8.2306,1718360,1.6147,1.5203,8.8758,1347,1.8588,1.989,7.9975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-09,1.1424,126,1.9464,0.5826,31.885,7.4347,15.6466,0.6875,257.7,3.4533,0.6398,0.4259,4.6101,39711,8.9709,235.95,41.24,1.572,87.81,8.2306,1718360,1.6147,1.5203,8.8758,1347,1.8588,1.989,7.9975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-10,1.1483,124.52,1.9462,0.5826,32.033,7.4356,15.6466,0.687,257.3,3.453,0.64,0.4261,4.5466,39952,8.9695,235.99,41.265,1.5736,87.98,8.2046,1711243,1.6079,1.5109,8.8941,1348.16,1.8522,1.9934,7.9424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-11,1.1497,125.18,1.9463,0.5826,31.99,7.4359,15.6466,0.6906,257.61,3.453,0.6406,0.4265,4.5674,39945,8.9837,236.02,41.175,1.5682,88.31,8.2149,1710957,1.6111,1.5104,8.9162,1353.83,1.8381,1.9937,7.9367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-12,1.16,126.58,1.9463,0.5827,32.002,7.4359,15.6466,0.6945,258.65,3.4528,0.6448,0.4273,4.5743,39890,8.962,236.03,41.17,1.572,88.37,8.1838,1722300,1.621,1.516,9.0048,1360.56,1.8522,2.0113,7.9789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-13,1.168,126.83,1.9464,0.5826,32.035,7.4366,15.6466,0.6955,258.55,3.4527,0.6467,0.4276,4.5875,39938,8.953,236.06,41.11,1.568,88.56,8.2036,1728575,1.6244,1.5195,9.0686,1368.49,1.8574,2.0168,7.8888,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-14,1.1765,127.56,1.9466,0.5828,32.071,7.4395,15.6466,0.6976,257.88,3.4525,0.648,0.4282,4.5749,40005,8.9533,236.15,40.985,1.5628,88.92,8.2055,1731850,1.6355,1.5292,9.1268,1377.98,1.8644,2.025,7.8598,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-15,1.1765,127.56,1.9466,0.5828,32.071,7.4395,15.6466,0.6976,257.88,3.4525,0.648,0.4282,4.5749,40005,8.9533,236.15,40.985,1.5628,88.92,8.2055,1731850,1.6355,1.5292,9.1268,1377.98,1.8644,2.025,7.8598,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-16,1.1765,127.56,1.9466,0.5828,32.071,7.4395,15.6466,0.6976,257.88,3.4525,0.648,0.4282,4.5749,40005,8.9533,236.15,40.985,1.5628,88.92,8.2055,1731850,1.6355,1.5292,9.1268,1377.98,1.8644,2.025,7.8598,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-17,1.1802,128.08,1.9468,0.5831,32.01,7.439,15.6466,0.6947,257.7,3.4526,0.6496,0.4285,4.5686,39917,8.9606,236.115,40.965,1.5569,89.09,8.2123,1732608,1.6467,1.5383,9.1602,1395.59,1.8733,2.0358,7.8765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-18,1.1778,129.2,1.9468,0.5832,32.085,7.4384,15.6466,0.7011,257.2,3.4527,0.6487,0.4283,4.6178,39895,8.975,236.11,40.935,1.5468,89.16,8.189,1725697,1.6412,1.5424,9.138,1390.39,1.8652,2.0285,7.8228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-19,1.191,129.79,1.9477,0.5837,31.84,7.438,15.6466,0.6999,258.35,3.4529,0.6532,0.4293,4.6071,40037,8.9825,236.05,40.94,1.5529,89.74,8.1671,1737828,1.6484,1.5502,9.2376,1401.51,1.8754,2.0431,7.8534,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-20,1.1909,129.8,1.9484,0.5837,31.854,7.4375,15.6466,0.6982,258.11,3.4529,0.6529,0.429,4.6247,40164,8.9875,236.18,40.95,1.5481,89.05,8.1705,1765508,1.6463,1.5518,9.2418,1419.2,1.8516,2.0453,7.7645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-21,1.1899,129.55,1.9486,0.5837,31.899,7.4374,15.6466,0.699,257.8,3.4531,0.6522,0.4288,4.673,40168,8.9577,236.3,40.959,1.5467,88.92,8.1595,1749374,1.645,1.5549,9.2346,1422.53,1.8519,2.0469,7.765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-22,1.1899,129.55,1.9486,0.5837,31.899,7.4374,15.6466,0.699,257.8,3.4531,0.6522,0.4288,4.673,40168,8.9577,236.3,40.959,1.5467,88.92,8.1595,1749374,1.645,1.5549,9.2346,1422.53,1.8519,2.0469,7.765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-23,1.1899,129.55,1.9486,0.5837,31.899,7.4374,15.6466,0.699,257.8,3.4531,0.6522,0.4288,4.673,40168,8.9577,236.3,40.959,1.5467,88.92,8.1595,1749374,1.645,1.5549,9.2346,1422.53,1.8519,2.0469,7.765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-24,1.1823,128.88,1.948,0.5838,31.897,7.436,15.6466,0.6936,258.79,3.4529,0.6501,0.4283,4.6348,40039,8.963,236.305,40.963,1.5537,88.99,8.1565,1739609,1.6393,1.5461,9.1799,1423.49,1.8496,2.0384,7.7227,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-25,1.1766,128.84,1.9477,0.584,31.891,7.4386,15.6466,0.6938,262.1,3.4529,0.6491,0.4279,4.6448,40058,8.9699,236.315,40.95,1.5537,88.94,8.156,1729824,1.6407,1.548,9.1394,1415.33,1.8492,2.027,7.6929,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-26,1.1828,130.11,1.9487,0.5841,31.89,7.4392,15.6466,0.6968,261.3,3.4526,0.6506,0.4284,4.6572,40137,9.0127,236.47,40.905,1.5444,89.24,8.168,1738865,1.6422,1.5464,9.1879,1422.26,1.8541,2.0395,7.6422,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-27,1.1902,130.22,1.9498,0.5841,32.03,7.4397,15.6466,0.6947,264.29,3.4526,0.6529,0.4284,4.6728,40322,9.021,236.45,40.95,1.5479,89.25,8.164,1741412,1.6477,1.5567,9.2421,1431.87,1.8638,2.0528,7.6245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-28,1.1994,131.4,1.9525,0.5841,32.095,7.4396,15.6466,0.6959,264.74,3.4525,0.6555,0.4289,4.673,40200,9.0493,236.405,41.1,1.5478,89.29,8.1754,1748045,1.6583,1.5552,9.3117,1441.74,1.8718,2.0662,7.6263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-29,1.1994,131.4,1.9525,0.5841,32.095,7.4396,15.6466,0.6959,264.74,3.4525,0.6555,0.4289,4.673,40200,9.0493,236.405,41.1,1.5478,89.29,8.1754,1748045,1.6583,1.5552,9.3117,1441.74,1.8718,2.0662,7.6263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-11-30,1.1994,131.4,1.9525,0.5841,32.095,7.4396,15.6466,0.6959,264.74,3.4525,0.6555,0.4289,4.673,40200,9.0493,236.405,41.1,1.5478,89.29,8.1754,1748045,1.6583,1.5552,9.3117,1441.74,1.8718,2.0662,7.6263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-01,1.1965,130.58,1.9529,0.5838,32.181,7.4398,15.6466,0.6957,267.96,3.4524,0.6559,0.429,4.6622,40230,9.015,236.425,41.03,1.5525,89.59,8.164,1744879,1.6433,1.5596,9.286,1433.3,1.8604,2.0592,7.5911,1,,,,0.8374,,,,4.3888,2.0598,1.9585,2.3023,2.043,3.4621,1.1572,2536,9.8754,7.303,2.0954,10164.5,5.2898,54.7,70.569,0.3519,13.5849,4.5415,66.136,35.51,4.4827,10.201,7.3853,1.4876,7.1932,2291.6001
2003-12-02,1.2089,131.44,1.9532,0.5839,32.3375,7.4415,15.6466,0.698,272.9,3.4524,0.6547,0.4287,4.6727,40172,9.0078,236.415,41.2,1.5562,89.4,8.1635,1746628,1.6505,1.567,9.38,1444.4,1.869,2.0786,7.6143,1,,,,0.846,,,,4.436,2.0462,1.9464,2.2871,2.03,3.4151,1.1495,2521,9.9826,7.342,2.1028,10259.2998,5.341,55.139,70.11,0.3558,13.7303,4.5901,66.781,35.88,4.5312,10.134,7.3364,1.4899,7.1462,2271.3
2003-12-03,1.2123,131.26,1.9542,0.5836,32.41,7.4412,15.6466,0.7007,272.85,3.4528,0.6581,0.4296,4.6405,40317,8.972,236.485,41.08,1.5579,89.35,8.118,1764669,1.6441,1.5759,9.4061,1445.2,1.8742,2.0796,7.4897,1,,,,0.8468,,,,4.4393,2.0779,1.979,2.3225,2.055,3.4799,1.1673,2558,9.9903,7.401,2.1077,10263.5,5.3523,55.181,71.177,0.3556,13.7418,4.5935,66.779,35.98,4.5298,10.29,7.4502,1.4914,7.2556,2303.6001
2003-12-04,1.2081,130.76,1.952,0.5836,32.58,7.4404,15.6466,0.7018,267.05,3.453,0.6571,0.4296,4.624,40338,8.961,236.5,41.014,1.556,89.47,8.0838,1756611,1.6412,1.5829,9.3758,1437.5,1.87,2.0687,7.6569,1,,,,0.847,,,,4.4327,2.0671,1.9484,2.3104,2.045,3.4597,1.1613,2546,9.9732,7.388,2.087,10257.2002,5.3596,55.001,70.815,0.3557,13.7269,4.5875,66.515,35.84,4.5234,10.237,7.2035,1.4867,7.2184,2270.1001
2003-12-05,1.2187,130.73,1.9521,0.5836,32.35,7.4405,15.6466,0.703,268.15,3.4532,0.6576,0.4298,4.65,40390,8.9431,236.515,41.02,1.5504,89.32,8.0825,1753921,1.6542,1.5876,9.4544,1443.4,1.8865,2.0872,7.6472,1,,,,0.8488,,,,4.4633,2.0688,1.9508,2.3123,2.045,3.4794,1.1622,2548,10.041,7.443,2.1027,10318.7002,5.3957,55.371,70.932,0.3576,13.6295,4.6182,67.061,36.08,4.5552,10.245,7.3177,1.4974,7.2243,2290
2003-12-06,1.2187,130.73,1.9521,0.5836,32.35,7.4405,15.6466,0.703,268.15,3.4532,0.6576,0.4298,4.65,40390,8.9431,236.515,41.02,1.5504,89.32,8.0825,1753921,1.6542,1.5876,9.4544,1443.4,1.8865,2.0872,7.6472,1,,,,0.8488,,,,4.4633,2.0688,1.9508,2.3123,2.045,3.4794,1.1622,2548,10.041,7.443,2.1027,10318.7002,5.3957,55.371,70.932,0.3576,13.6295,4.6182,67.061,36.08,4.5552,10.245,7.3177,1.4974,7.2243,2290
2003-12-07,1.2187,130.73,1.9521,0.5836,32.35,7.4405,15.6466,0.703,268.15,3.4532,0.6576,0.4298,4.65,40390,8.9431,236.515,41.02,1.5504,89.32,8.0825,1753921,1.6542,1.5876,9.4544,1443.4,1.8865,2.0872,7.6472,1,,,,0.8488,,,,4.4633,2.0688,1.9508,2.3123,2.045,3.4794,1.1622,2548,10.041,7.443,2.1027,10318.7002,5.3957,55.371,70.932,0.3576,13.6295,4.6182,67.061,36.08,4.5552,10.245,7.3177,1.4974,7.2243,2290
2003-12-08,1.222,131.26,1.9515,0.5837,32.02,7.4422,15.6466,0.7046,268.01,3.4531,0.6612,0.4303,4.6514,40510,8.939,236.605,41.045,1.5484,89.9,8.1209,1753751,1.6498,1.5846,9.4881,1448.8,1.8858,2.0902,7.8519,1,,,,0.8567,,,,4.4871,2.0924,1.9604,2.3387,2.066,3.5075,1.1755,2580,10.0921,7.48,2.1113,10376.4004,5.4076,55.564,71.727,0.3592,13.7091,4.6403,67.509,36.09,4.5778,10.361,7.2913,1.4976,7.3058,2309.7
2003-12-09,1.225,131.18,1.9507,0.5838,32.06,7.4425,15.6466,0.7018,264.81,3.4528,0.6619,0.4304,4.6835,40593,8.9275,236.63,41.09,1.5469,89.82,8.121,1755959,1.6541,1.6004,9.5071,1448.4,1.887,2.0957,7.8312,1,,,,0.8569,,,,4.4885,2.1033,1.9625,2.3508,2.078,3.5261,1.1816,2591,10.1004,7.482,2.1122,10378.5,5.3564,55.654,71.97,0.36,13.696,4.6433,67.467,36.17,4.5815,10.415,7.5413,1.497,7.3433,2321.5
2003-12-10,1.2191,132.1,1.9496,0.5838,32.1,7.44,15.6466,0.7004,263.35,3.4526,0.6618,0.4303,4.639,40468,8.9551,236.615,41.18,1.5472,89.85,8.135,1753491,1.6494,1.5952,9.4595,1433.8,1.8821,2.0887,7.8982,1,,,,0.8563,,,,4.4852,2.0967,1.9502,2.3435,2.0685,3.5146,1.1779,2584,10.0933,7.483,2.1004,10363.2998,5.3731,55.291,71.724,0.3592,13.72,4.641,67.46,35.96,4.5772,10.382,7.5374,1.4982,7.3205,2308.6001
