date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2021-06-06,4.467611,95.422389,123.587965,632.622886,2.182926,780.894612,115.326005,1.571733,2.189424,2.068769,1.964222,2.432693,102.95546,1.954792,0.458584,2403.575007,1.216347,1.616105,8.476214,6.137807,1.216347,0.000034,88.809137,12.916685,3.087592,2.451273,1.469135,2426.611762,1.093828,0.031664,873.700244,7.773441,7.778781,4433.072148,753.448802,1.216347,31.320929,111.113275,25.425782,216.555334,7.436799,69.28201,162.503926,19.090185,18.24763,52.485362,1,2.499593,0.859135,0.859135,3.801084,0.859135,7.046529,0.859135,62.216136,11930.449618,9.394437,254.196014,9.435165,29.313956,7.501332,112.928546,345.904062,17327.771684,3.954157,0.859135,88.80399,1776.474425,51256.852171,147.056322,0.859135,180.591582,0.86239,133.293358,131.15698,103.030897,4962.694731,492.437981,1094.712073,1351.172703,0.365707,1.01343,520.038193,11481.452944,1857.969657,240.78889,208.299459,16.493662,5.412743,10.763427,21.414668,4583.793693,61.879373,2001.706585,3467.751726,9.717618,434.23558,43.995262,49.262035,18.792558,970.585253,24.286316,5.021079,75.048596,16.414599,499.212844,42.985694,10.117691,142.095097,1.686373,0.468291,1.216347,4.708114,4.296745,58.025028,187.925573,4.458318,8223.70793,4.428719,4.922969,118.109608,88.622726,1204.18328,4.561422,9.71139,18.536303,519.988235,10.069375,1.610467,0.859135,12449.309172,711.562848,17.216172,158.441327,25223.251455,24.886454,10.640461,1529.797387,16.414599,37.869677,13.870631,4.269377,3.316369,2.714217,10.551591,8.249345,33.511204,2820.148589,33.1428,4311.140527,1.216347,53.029774,12828.80915,,3801083.587189,27906.796688,131.631352,3.057069,655.957,0.043817,0.000644,3.287238,0.843993,655.957,0.000428,119.331742,0.001039,304.147504,16.33019,27.435315,391.663653
2021-06-07,4.478549,95.650169,123.450105,633.985287,2.188354,782.758488,115.697069,1.571982,2.19465,2.073706,1.961541,2.4385,103.377336,1.956594,0.459643,2409.841637,1.21925,1.614073,8.497472,6.153311,1.21925,0.000036,88.759083,12.860133,3.082976,2.457435,1.473616,2430.940864,1.094346,0.031655,873.469987,7.788594,7.80003,4385.572663,755.317127,1.21925,31.395687,110.707898,25.414026,217.038818,7.437185,69.490859,162.513957,19.128941,18.291185,52.955409,1,2.473736,0.859843,0.859843,3.828445,0.859843,7.076181,0.859843,62.364637,11960.539027,9.417767,254.468748,9.460648,29.36871,7.502655,112.921928,346.774653,17370.349675,3.958161,0.859843,88.773158,1779.526833,51336.520473,146.71235,0.859843,180.860107,0.864448,133.211595,131.557073,103.211464,4973.545443,492.759572,1097.324983,1354.317749,0.366505,1.015941,520.876445,11521.031615,1848.024085,240.781078,208.796598,16.446136,5.431521,10.763489,21.463883,4590.724553,61.6198,2006.673908,3471.980809,9.741503,435.272034,44.070562,49.562515,18.837413,972.468004,24.17655,5.033064,75.20334,16.453779,502.989387,42.782281,10.074083,142.015356,1.68645,0.469408,1.21925,4.678731,4.308221,58.043616,189.095845,4.465206,8241.968485,4.439289,4.923453,117.928365,88.803829,1216.075282,4.572662,9.734569,20.116045,521.229367,10.06942,1.613092,0.859843,12596.315319,708.452651,17.257264,158.819503,25016.073977,24.945855,10.667886,1533.379688,16.444748,38.016214,13.904485,4.279568,3.324285,2.720695,10.50201,8.269843,33.700068,2827.440707,33.133572,4313.335998,1.21925,53.168205,12847.714092,,3801027.362907,27966.988124,132.202798,3.072467,655.957,0.043726,0.000642,3.295084,0.843128,655.957,0.00043,119.331742,0.001036,304.873424,16.490112,27.485602,392.598494
2021-06-08,4.471088,95.554269,122.832287,632.746879,2.184063,781.475667,115.553106,1.573298,2.188314,2.070308,1.954276,2.434504,103.16524,1.958103,0.45891,2405.434712,1.217252,1.610393,8.400921,6.130445,1.217252,0.000036,88.682884,12.86237,3.061765,2.452649,1.474771,2425.36644,1.091723,0.031661,873.621629,7.790205,7.79102,4392.998138,753.251004,1.217252,31.344234,110.617759,25.434452,216.640541,7.4368,69.361922,162.74148,19.050029,18.261208,53.095766,1,2.47516,0.86032,0.86032,3.809998,0.86032,7.082702,0.86032,62.323293,11944.748396,9.399524,254.170642,9.445479,29.243739,7.49888,110.888805,348.530844,17384.547003,3.948388,0.86032,88.829494,1776.739668,51252.387764,146.739707,0.86032,180.503959,0.863032,133.281527,131.348252,103.017055,4965.401682,492.226126,1095.526636,1359.994991,0.366171,1.013969,520.28606,11496.701367,1844.344011,240.916896,208.758723,16.51258,5.425992,10.72367,21.483555,4591.607884,61.612815,2002.776095,3466.290763,9.724306,434.558689,43.967136,49.298694,18.806541,969.96388,23.992344,5.016903,75.390499,16.53028,500.800133,42.496199,10.067212,141.893815,1.69185,0.46864,1.217252,4.77488,4.272232,58.075089,189.35706,4.463012,8161.98394,4.432014,4.923662,117.491545,87.976023,1219.733181,4.565575,9.718616,19.556029,520.375152,10.070689,1.611824,0.86032,12575.671936,706.42128,25.387613,158.559222,24975.076456,24.8928,10.647531,1530.87077,16.509939,37.986034,13.877262,4.260381,3.33101,2.702946,10.474567,8.253853,33.638755,2821.697285,33.03902,4295.186473,1.217252,53.069233,12814.904475,,3793050.695176,27953.220456,131.986137,3.067432,655.957,0.044055,0.000643,3.289684,0.844808,655.957,0.000433,119.331742,0.001046,304.313106,16.520205,27.438176,391.955085
2021-06-09,4.473163,95.535119,122.908932,633.017674,2.185868,781.817024,115.756413,1.575862,2.19201,2.071212,1.953478,2.435567,103.258962,1.953412,0.459086,2406.039887,1.217784,1.611459,8.408574,6.166003,1.217784,0.000033,88.845711,12.859115,3.040439,2.454644,1.474974,2425.665023,1.090947,0.031772,876.683164,7.77911,7.778592,4382.34737,753.882398,1.217784,31.357926,110.5443,25.390787,216.784245,7.436505,69.392919,162.701416,19.094958,18.269185,52.913018,1,2.479225,0.862942,0.862942,3.817751,0.862942,7.08736,0.862942,62.289627,11941.759303,9.407072,254.573398,9.450548,29.329621,7.502155,110.997333,346.502061,17386.112737,3.948225,0.862942,88.880592,1777.446044,51274.775374,147.510119,0.862942,181.888996,0.863409,133.511088,131.396589,103.061994,4968.505802,491.832346,1096.005174,1360.372845,0.36615,1.014778,520.463201,11505.233654,1850.972725,241.723145,208.910764,16.507579,5.426089,10.745436,21.527647,4596.015812,61.540891,2004.420562,3467.804877,9.73218,434.748509,43.973868,49.624679,18.875645,969.344822,24.032593,5.014224,75.643847,16.5375,502.714192,42.737331,10.078419,142.152846,1.69835,0.468783,1.217784,4.74748,4.272783,58.011309,189.666522,4.471764,8135.807885,4.43395,4.922037,117.443571,88.074367,1215.380323,4.567301,9.715104,20.090604,520.602457,10.065894,1.613418,0.862942,12575.075925,707.632352,25.552752,158.628482,24985.985846,24.873229,10.655169,1531.486701,16.500696,37.958313,13.888375,4.274421,3.328811,2.707122,10.456736,8.261551,33.798972,2823.953249,32.977887,4288.739913,1.217784,53.034866,12870.520598,,3804837.673892,27984.714106,132.04379,3.068772,655.957,0.043797,0.000645,3.291121,0.843801,655.957,0.000438,119.331742,0.001056,304.506737,16.728425,27.466324,392.126295
2021-06-10,4.471333,95.681579,122.980767,633.547067,2.184696,781.497261,115.752962,1.570083,2.19294,2.070365,1.95616,2.434571,103.2154,1.955685,0.458876,2404.853238,1.217285,1.612226,8.391716,6.154074,1.217285,0.000033,88.949818,12.912908,3.035512,2.453214,1.472339,2423.26357,1.089192,0.031754,876.202069,7.772246,7.782471,4366.731842,753.467591,1.217285,31.3451,110.651248,25.353743,216.668595,7.436397,69.383424,162.889382,19.071455,18.261713,52.992672,1,2.482775,0.858846,0.858846,3.840536,0.858846,7.083878,0.858846,62.325015,11943.13004,9.402003,254.633006,9.446683,29.319323,7.497748,111.972296,345.561676,17343.091905,3.948911,0.858846,88.87809,1776.534337,51253.804017,146.999391,0.858846,181.947512,0.863055,133.154291,131.32811,102.95569,4965.8937,492.331137,1095.556908,1354.351795,0.366141,1.014242,520.477526,11504.461514,1854.830146,241.582543,208.460173,16.58191,5.416188,10.74058,21.533555,4603.310979,61.614142,2003.255253,3466.386547,9.726962,434.570698,43.913573,49.482654,18.82532,973.771365,23.987949,5.015825,75.668895,16.542909,501.047994,42.506174,10.072272,142.31392,1.691943,0.468625,1.217285,4.702904,4.270613,58.12879,189.572367,4.468442,8154.843914,4.432136,4.921607,117.599839,87.383323,1213.522526,4.565198,9.711131,19.911462,520.389531,10.044364,1.611321,0.858846,12566.889903,707.316252,25.542301,158.563603,24975.76659,24.771759,10.649797,1530.945534,16.59025,37.886792,13.880742,4.272672,3.338,2.709043,10.262118,8.256993,33.568107,2822.032998,32.998169,4281.593611,1.217285,53.036276,12886.299504,,3806892.87888,27928.333528,131.989785,3.067517,655.957,0.043503,0.000641,3.289775,0.844578,655.957,0.000439,119.331742,0.001052,304.473594,16.555557,27.457234,391.965916
2021-06-11,4.447739,95.055263,122.53047,630.490677,2.175306,777.394624,115.195526,1.570962,2.179611,2.059496,1.950635,2.42179,102.774578,1.954314,0.4564,2391.517729,1.210895,1.603942,8.446904,6.195298,1.210895,0.000032,88.552966,12.810881,3.005096,2.442794,1.471952,2418.15742,1.08696,0.031667,874.266885,7.738346,7.748154,4381.76045,750.261237,1.210895,31.180548,110.040088,25.392409,215.599864,7.436936,69.099726,162.348259,18.937001,18.165844,52.492301,1,2.46072,0.858334,0.858334,3.817347,0.858334,7.047409,0.858334,61.967554,11887.962177,9.367951,253.544731,9.398108,29.182571,7.492776,111.494076,348.177736,17223.771226,3.939526,0.858334,88.676024,1768.512224,50984.736184,147.232729,0.858334,181.177488,0.858525,132.811592,130.534487,102.290121,4943.479052,489.655609,1089.805547,1352.024871,0.36403,1.00991,517.431918,11455.067196,1850.24764,239.954757,207.668538,16.443955,5.394537,10.703707,21.41482,4577.183298,61.461309,1994.777937,3448.189007,9.686203,432.289325,43.719366,49.280002,18.708329,966.899699,24.062664,4.974357,75.105779,16.443955,499.60319,42.684051,10.095959,141.684641,1.698923,0.46619,1.210895,4.660735,4.244187,57.852002,189.747255,4.50235,8134.624173,4.408869,4.918898,117.267663,87.122688,1192.731627,4.541297,9.677549,19.978,517.657635,10.083335,1.605274,0.858334,12500.917196,708.373606,25.52264,157.73119,24844.650949,24.762804,10.603759,1523.021523,16.443955,37.625002,13.821589,4.250242,3.313614,2.69126,10.155535,8.224097,33.488514,2809.776621,32.746287,4268.234978,1.210895,52.803869,12825.800396,,3773242.525084,27880.795793,131.296876,3.051413,655.957,0.043365,0.000645,3.272504,0.838845,655.957,0.000436,119.331742,0.001053,302.723914,16.608516,27.349882,389.908207
2021-06-12,4.447739,95.055263,122.53047,630.490677,2.175306,777.394624,115.195526,1.570962,2.179611,2.059496,1.950635,2.42179,102.774578,1.954314,0.4564,2391.517729,1.210895,1.603942,8.446904,6.195298,1.210895,0.000034,88.552966,12.810881,3.005096,2.442794,1.471952,2418.15742,1.087746,0.031667,874.266885,7.738346,7.748154,4381.76045,750.261237,1.210895,31.180548,110.040088,25.392409,215.599864,7.436936,69.099726,162.348259,18.937001,18.165844,52.492301,1,2.46072,0.858334,0.858334,3.817347,0.858334,7.047409,0.858334,61.967554,11887.962177,9.367951,253.544731,9.398108,29.182571,7.492776,111.494076,348.177736,17223.771226,3.939526,0.858334,88.676024,1768.512224,50984.736184,147.232729,0.858334,181.177488,0.858525,132.811592,130.534487,102.440452,4943.479052,489.655609,1089.805547,1352.024871,0.36403,1.00991,517.431918,11455.067196,1850.24764,239.954757,207.668538,16.443955,5.394537,10.703707,21.41482,4577.183298,61.461309,1994.777937,3448.189007,9.686203,432.289325,43.719366,49.280002,18.708329,966.899699,24.062664,4.974357,75.226867,16.443955,498.888762,42.684051,10.095959,141.684641,1.698923,0.46619,1.210895,4.715225,4.244187,57.856566,188.778539,4.501684,8134.624173,4.408869,4.918898,117.267663,87.122688,1192.731627,4.541297,9.677549,19.978,517.657635,10.083335,1.605274,0.858334,12503.944696,708.373606,25.52264,157.73119,24844.650949,24.762804,10.603759,1523.021523,16.443955,37.6264,13.821589,4.250242,3.313614,2.69126,10.155535,8.224097,33.488514,2809.776621,32.746287,4268.234978,1.210895,52.803869,12825.800396,,3773784.097897,27771.878028,131.296876,3.051413,655.957,0.043365,0.000645,3.272504,0.839981,655.957,0.000436,119.331742,0.001053,302.784275,16.625589,27.349882,389.908207
2021-06-13,4.44788,95.107139,122.936913,630.528359,2.175436,777.441085,115.191908,1.57115,2.179741,2.059619,1.950751,2.421935,102.78072,1.95556,0.456427,2394.765494,1.210967,1.604037,8.447408,6.19691,1.210967,0.000031,88.558258,12.811647,3.005276,2.44294,1.47235,2414.294691,1.087689,0.031686,874.319132,7.742914,7.748617,4381.546612,750.306077,1.210967,31.182411,110.046665,25.41433,215.724922,7.436361,69.032785,162.356252,18.936334,18.166932,52.759641,1,2.481272,0.857983,0.857983,3.826657,0.857983,7.030606,0.857983,61.880435,11890.046527,9.368511,253.559885,9.399317,29.170892,7.482786,111.500739,348.309378,17213.303741,3.939616,0.857983,88.683703,1768.399263,50987.783317,147.08824,0.857983,181.188316,0.858576,132.877639,130.606761,102.446575,4940.784535,489.684874,1089.87068,1352.097445,0.364091,1.009971,517.462843,11449.133516,1836.846156,239.969098,207.680949,16.441871,5.399645,10.707031,21.454756,4584.492519,61.464983,1994.897156,3446.411194,9.686782,432.315161,43.732019,49.355869,18.709447,970.780719,24.072228,4.974654,75.40937,16.626583,499.523069,42.471322,10.084832,141.693109,1.69677,0.466234,1.210967,4.718569,4.28386,57.850692,188.86493,4.498481,8135.110344,4.42449,4.918687,117.274672,87.325203,1207.951143,4.541491,9.680051,19.979548,520.715992,10.074528,1.605767,0.857983,12504.692002,704.010974,25.524166,157.740616,24714.023948,24.764284,10.604393,1523.197244,16.513736,37.62314,13.822415,4.250496,3.327133,2.691398,10.158461,8.224588,33.490898,2809.953753,32.748244,4268.490072,1.210967,52.809717,12836.518764,,3779141.417538,27879.343827,131.318281,3.054027,655.957,0.043368,0.000646,3.2727,0.840031,655.957,0.000435,119.331742,0.001053,302.802371,16.590674,27.351517,389.93151
2021-06-14,4.452468,95.365321,122.973352,630.406237,2.17631,778.200056,115.44424,1.57173,2.182475,2.06163,1.956378,2.424299,102.808789,1.958625,0.456943,2396.689035,1.21215,1.608451,8.384049,6.133598,1.21215,0.00003,88.791779,12.925921,3.016945,2.443885,1.471959,2415.968391,1.090271,0.031603,872.020436,7.767057,7.756182,4429.234512,749.719419,1.21215,31.212853,110.766232,25.429141,215.824901,7.436347,69.189481,162.2359,18.979428,18.184669,52.802377,1,2.472785,0.859132,0.859132,3.830393,0.859132,7.039939,0.859132,62.001453,11900.994148,9.372126,253.661105,9.408827,29.192077,7.490479,110.331913,350.030327,17299.193295,3.93448,0.859132,88.703482,1769.990711,51037.55973,147.215571,0.859132,181.653934,0.859414,133.39949,130.664257,102.546585,4951.740882,492.405811,1090.934658,1354.402168,0.36476,1.010383,518.1951,11465.586309,1843.446958,240.063079,207.883725,16.687978,5.417114,10.717754,21.412401,4680.820715,61.630827,1995.67902,3448.782808,9.692776,432.737206,43.740419,49.395096,18.727712,969.807167,24.181776,4.987996,75.596921,16.679179,500.070974,42.49823,10.080052,142.066793,1.696611,0.466704,1.21215,4.729683,4.254219,58.047403,188.917623,4.516508,8155.948236,4.413437,4.922055,117.612942,87.431019,1208.796358,4.545724,9.685613,18.048706,525.46686,10.087398,1.60828,0.859132,12516.899348,704.481159,25.481809,157.894609,24672.030402,24.849067,10.608972,1524.703084,16.689198,37.71978,13.827874,4.242524,3.329169,2.703049,10.260982,8.228205,33.531816,2811.657089,32.73047,4273.885653,1.21215,52.974096,12857.327273,,3782861.077722,27807.402665,131.453265,3.058226,655.957,0.043476,0.000649,3.275895,0.842985,655.957,0.000439,119.331742,0.001037,303.037556,16.695343,27.370869,390.312177
2021-06-15,4.45426,95.19204,123.113394,630.467707,2.176506,778.513231,115.451451,1.577675,2.183354,2.06246,1.957004,2.425275,102.818777,1.955172,0.457154,2397.696859,1.212637,1.608365,8.372723,6.11812,1.212637,0.00003,88.921636,12.947767,3.01731,2.444166,1.477665,2403.338737,1.089442,0.031954,881.709379,7.768043,7.768155,4428.510301,750.369153,1.212637,31.225414,111.016957,25.458111,215.865507,7.436754,69.18085,162.134586,19.003848,18.191987,52.824967,1,2.478328,0.861206,0.861206,3.831934,0.861206,7.036673,0.861206,62.026405,11902.654542,9.373023,253.612105,9.413923,29.202744,7.488157,111.554932,351.476035,17272.504415,3.930582,0.861206,88.953686,1769.894126,51058.099052,146.801887,0.861206,182.40545,0.85976,133.454387,130.680793,102.672435,4948.091045,492.452068,1091.373688,1355.977553,0.364903,1.010506,517.94021,11470.634187,1845.078316,240.086472,207.967397,16.735368,5.414655,10.696887,21.402115,4599.885224,61.615469,1995.86524,3450.170721,9.694716,432.911354,43.861096,49.474658,18.759501,965.791492,24.294584,4.992428,75.957185,16.734397,499.285904,42.482975,10.087279,142.274362,1.702737,0.466853,1.212637,4.723652,4.28737,58.424871,188.867898,4.526887,8162.251258,4.415213,4.923308,117.650568,87.632578,1209.107016,4.547496,9.697259,18.169812,526.890964,10.093142,1.609412,0.861206,12527.999901,704.609213,25.492064,157.958152,24681.959301,24.859067,10.610365,1525.272216,16.734842,37.794877,13.829196,4.244231,3.331115,2.703532,10.371399,8.223633,33.456666,2811.919367,32.649885,4274.250692,1.212637,52.937304,12876.43719,,3784633.541476,27808.930277,131.506166,3.059456,655.957,0.0438,0.000652,3.277213,0.841756,655.957,0.000438,119.331742,0.00105,303.219957,16.696186,27.373521,390.469253
2021-06-16,4.407105,94.184301,121.743194,618.724564,2.153594,770.2716,114.344659,1.575143,2.16024,2.040626,1.936718,2.3996,101.748209,1.952199,0.452289,2375.390523,1.1998,1.591158,8.272656,6.065829,1.1998,0.000031,87.954203,12.791054,2.99237,2.418473,1.471681,2382.09443,1.090058,0.031751,876.09516,7.721199,7.67596,4480.767676,742.078339,1.1998,30.89485,109.631725,25.498269,213.600584,7.4366,68.414948,160.43609,18.772311,17.9994,52.277626,1,2.465769,0.857364,0.857364,3.791368,0.857364,6.958952,0.857364,61.36977,11784.619029,9.280485,250.818563,9.314467,28.895922,7.49935,111.581117,352.267279,17362.905699,3.886392,0.857364,88.574334,1751.232251,50517.578996,146.79553,0.857364,180.527966,0.850658,132.813661,129.363071,101.493302,4894.451241,487.569061,1079.82,1359.315084,0.361041,0.999908,511.72016,11350.326341,1827.096335,238.160316,205.705769,16.491261,5.357107,10.586843,21.241141,4537.001108,61.022815,1974.874739,3413.645928,9.592697,428.328394,43.381246,48.951842,18.560906,959.208755,24.47736,4.939696,75.22746,16.473254,493.261303,42.035245,10.166198,140.727716,1.695639,0.46193,1.1998,4.665237,4.209753,57.660086,187.70871,4.525673,8084.222978,4.368472,4.924219,116.401332,87.032292,1196.444911,4.49965,9.594601,17.32497,521.3131,10.147908,1.602297,0.857364,12392.374389,697.232762,25.390767,156.285948,24420.666885,24.5959,10.498138,1509.029132,16.495301,37.55374,13.684061,4.1993,3.302449,2.678474,10.343128,8.137097,33.338243,2782.339638,32.486116,4231.867497,1.1998,52.388588,12739.712881,,3744568.00104,27804.625554,130.113993,3.027068,655.957,0.04405,0.000659,3.242519,0.833188,655.957,0.000429,119.331742,0.001068,300.039967,16.805203,27.08587,386.3356
2021-06-17,4.375699,93.656307,122.543213,617.198181,2.13811,764.782488,113.601397,1.576353,2.14425,2.026084,1.943472,2.3825,101.005721,1.955964,0.449062,2357.280942,1.19125,1.596917,8.225091,5.966137,1.19125,0.000032,88.338515,12.905316,3.006755,2.401099,1.470592,2364.99375,1.092972,0.031883,879.738607,7.686707,7.681775,4384.033742,735.555062,1.19125,30.674687,108.850467,25.55255,212.054794,7.436974,67.858359,159.229363,18.66141,17.871132,51.888525,1,2.459812,0.854972,0.854972,3.770306,0.854972,6.907792,0.854972,60.932437,11693.164711,9.213731,249.211663,9.249639,28.702163,7.475332,110.578361,355.823987,17274.256414,3.888442,0.854972,88.458366,1738.685139,50157.580455,146.797735,0.854972,178.694036,0.844596,131.368665,128.409981,100.783199,4856.330213,484.094545,1072.124983,1351.48386,0.35885,0.992633,509.749998,11275.458245,1808.383204,235.852723,204.180322,16.355862,5.321321,10.604314,21.127176,4478.96638,61.470512,1960.678826,3389.319593,9.526406,425.276038,43.078411,48.662562,18.404812,950.377879,24.32489,4.931775,74.966991,16.355862,488.412492,41.719795,10.174653,141.340744,1.697421,0.458638,1.19125,4.659134,4.177237,57.633143,187.180068,4.558258,8011.616352,4.337341,4.924985,116.807704,86.158823,1190.22193,4.466944,9.526264,18.271359,521.171867,10.185664,1.598345,0.854972,12304.063743,692.22766,25.209828,155.172223,24246.640247,24.420625,10.4235,1498.354899,16.355862,37.429074,13.585277,4.181288,3.295593,2.665968,10.384967,8.078038,33.003223,2762.262425,32.343127,4209.536115,1.19125,52.026356,12613.217966,,3708673.894323,27400.346265,129.186774,3.005496,655.957,0.045872,0.000671,3.219413,0.835007,655.957,0.000476,119.331742,0.001122,297.872025,16.804308,26.896066,383.582494
2021-06-18,4.357582,93.128472,122.212334,614.576745,2.129861,761.636669,113.137584,1.586454,2.136023,2.01775,1.94554,2.3727,100.559606,1.958052,0.447168,2351.345606,1.18635,1.591645,8.193196,6.038699,1.18635,0.000033,87.685057,12.84837,2.982567,2.391769,1.478619,2353.718305,1.09506,0.032186,888.102448,7.663471,7.655635,4443.072116,732.706563,1.18635,30.548511,110.286057,25.581264,211.19995,7.436522,67.716855,159.341169,18.562669,17.797622,51.368953,1,2.449694,0.858958,0.858958,3.754798,0.858958,6.868966,0.858958,60.6818,11655.888282,9.178024,248.248552,9.20903,28.61476,7.502477,109.755188,355.874141,17189.617635,3.889282,0.858958,87.96085,1732.664105,49951.264744,146.597264,0.858958,178.450599,0.841122,130.729791,127.888525,100.407221,4834.376056,490.614924,1067.714957,1346.803783,0.35747,0.988803,507.898817,11228.802299,1811.556377,235.825568,203.340457,16.288585,5.332643,10.563853,21.105787,4453.557721,61.217662,1953.05222,3375.378134,9.488828,423.526729,42.922141,48.516522,18.329107,943.148212,24.527251,4.911489,74.85869,16.288585,486.40348,41.723928,10.289332,140.296579,1.710547,0.456667,1.18635,4.650492,4.152225,57.53887,186.07899,4.552618,8001.229955,4.3195,4.927149,116.869266,86.365802,1174.486453,4.44885,9.487079,18.383682,519.028104,10.213417,1.595326,0.858958,12256.418602,694.014722,25.106131,154.533945,24146.905316,24.557444,10.38302,1492.314231,16.737505,37.294595,13.53268,4.164089,3.282037,2.655002,10.370953,8.053985,32.974004,2751.14554,32.265632,4194.443761,1.18635,51.948498,12575.309495,,3679494.035982,27404.183529,128.655384,2.993134,655.957,0.045979,0.000672,3.20617,0.82713,655.957,0.000481,119.331742,0.001141,296.646773,17.027218,26.792415,382.004685
2021-06-19,4.357895,93.135152,122.221099,614.620822,2.130013,761.691294,113.145698,1.586567,2.136176,2.017895,1.94568,2.37287,100.566818,1.958192,0.4472,2351.514244,1.186435,1.591759,8.193784,6.039132,1.186435,0.000033,87.691346,12.849292,2.982781,2.391941,1.478725,2353.887114,1.095139,0.032188,888.166143,7.66402,7.656184,4443.390773,732.759112,1.186435,30.550702,110.293967,25.583099,211.215098,7.437055,67.721712,159.352597,18.564,17.798898,51.372637,1,2.44987,0.85902,0.85902,3.755067,0.85902,6.869459,0.85902,60.686152,11656.724242,9.178683,248.266356,9.20969,28.616812,7.503015,109.76306,355.899664,17190.850474,3.889561,0.85902,87.967158,1732.788372,49954.847249,146.607778,0.85902,178.463397,0.841182,130.739167,127.897697,100.374246,4834.722777,490.650111,1067.791534,1346.900376,0.357496,0.988874,507.935243,11229.607629,1811.686302,235.842481,203.355041,16.289753,5.333025,10.564611,21.107301,4453.87713,61.222052,1953.192293,3375.620216,9.489508,423.557104,42.92522,48.520002,18.330421,943.215855,24.529011,4.911841,74.864058,16.289753,486.438365,41.72692,10.290069,140.306641,1.71067,0.4567,1.186435,4.650825,4.152523,57.542997,186.092336,4.552944,8001.803804,4.31981,4.927502,116.877648,86.371996,1174.570687,4.449169,9.48776,18.385,519.065329,10.21415,1.595441,0.85902,12257.29786,694.064497,25.107931,154.545028,24148.637132,24.559205,10.383765,1492.421259,16.738705,37.299001,13.53365,4.164387,3.282272,2.655192,10.371696,8.054563,32.976369,2751.342852,32.267946,4194.744587,1.186435,51.952224,12576.211396,,3679757.929286,27406.148957,128.664611,2.993348,655.957,0.045982,0.000672,3.2064,0.830324,655.957,0.000481,119.331742,0.001141,296.668049,17.028439,26.794336,382.032082
2021-06-20,4.360638,93.247847,122.270896,615.027464,2.131423,762.19524,113.146167,1.582693,2.13759,2.01923,1.949009,2.37444,100.633354,1.959252,0.447502,2350.854949,1.18722,1.592812,8.199205,6.046239,1.18722,0.000033,87.749364,12.857793,2.984754,2.393523,1.477651,2358.474018,1.094984,0.032209,888.75373,7.667637,7.661249,4443.419857,733.243916,1.18722,30.570915,110.025613,25.568564,211.38316,7.436218,67.644987,159.460146,18.564078,17.810674,51.530908,1,2.451586,0.859268,0.859268,3.757551,0.859268,6.885387,0.859268,60.726303,11658.450988,9.184755,248.430613,9.217374,28.635746,7.490911,109.835681,355.936273,17163.929767,3.892448,0.859268,88.021364,1733.040354,50047.259305,146.267045,0.859268,178.581471,0.841502,130.804338,127.995507,100.440655,4839.131494,490.974733,1068.498,1347.789896,0.357721,0.989529,508.2713,11237.344023,1802.405426,235.998518,203.489583,16.759204,5.333426,10.581945,21.183636,4464.820033,61.400113,1954.484554,3377.853575,9.495787,423.837336,42.932378,48.555565,18.342549,948.636067,24.494509,4.914853,74.870847,16.692313,487.097075,41.584328,10.293355,140.39947,1.708798,0.457022,1.18722,4.652653,4.16415,57.542025,186.572114,4.553213,8007.097912,4.322801,4.932519,117.1749,86.319758,1186.486596,4.452076,9.494037,18.397876,519.40875,10.216645,1.596526,0.859268,12265.407465,689.946869,25.42491,154.647277,24164.614219,24.872259,10.390635,1493.258285,16.755286,37.361859,13.542604,4.167143,3.284444,2.668861,10.399364,8.059892,32.999354,2753.375813,32.289295,4197.51989,1.18722,51.910679,12562.658856,,3696127.504988,27408.542198,128.749737,2.995329,655.957,0.045817,0.000671,3.208521,0.830874,655.957,0.000477,119.331742,0.001137,296.864328,17.022799,26.812064,382.28484
