date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,ZWL,GMD,GYD,KMF,LRD,MZN,SHP,SLL,TMT,XCD,YER,IRR,SYP
2016-07-29,1.1084,116.091,1.9488,27.0335,7.4368,0.8421,311.608,4.3582,4.4629,9.5645,1.0858,9.4801,7.4813,73.7964,3.3372,1.4754,3.6377,1.4577,7.3675,8.5959,14290.2002,4.2386,74.193,1245.71,20.9351,4.4082,1.563,52.088,1.4986,38.616,15.6599,1,4.0691,75.45,133.8,16.6579,1.9458,2.1722,85.1817,0.4153,1831.5601,1.1053,1.4717,7.4586,1.1013,11.7192,2.1777,722.818,3366.5,591.7,1.078,110.265,191.61,50.161,121.911,9.818,24.233,2.2778,4.3252,9965.2998,8.1973,24.582,69.448,1265.64,132.48,138.603,0.7774,110.4,4433.1001,0.3343,0.9036,388.82,8725.7998,1630.4,158.205,15.546,1.5159,10.578,21.5674,3219.5701,61.133,1296.91,8.6534,388.24,37.74,16.565,793.754,15.546,350.83,31.531,117.244,0.4253,1.0833,3.6351,3.4253,114.608,6057.2998,4.0325,123.168,859.16,4.152,13.833,6.6886,606.7,24500,9.458,15.5899,2.4616,7.2758,34.4067,2375.03,27.191,3698.8999,32.534,3237.8999,11.0685,24321,655.957,655.957,119.26,11.3381,,,,,,,,,,,,,
2016-07-30,1.1084,116.091,1.9488,27.0335,7.4368,0.8421,311.608,4.3582,4.4629,9.5645,1.0858,9.4801,7.4813,73.7964,3.3372,1.4754,3.6377,1.4577,7.3675,8.5959,14290.2002,4.2386,74.193,1245.71,20.9351,4.4082,1.563,52.088,1.4986,38.616,15.6599,1,4.0691,75.45,133.8,16.6579,1.9458,2.1722,85.1817,0.4153,1831.5601,1.1053,1.4717,7.4586,1.1013,11.7192,2.1777,722.818,3366.5,591.7,1.078,110.265,191.61,50.161,121.911,9.818,24.233,2.2778,4.3252,9965.2998,8.1973,24.582,69.448,1265.64,132.48,138.603,0.7774,110.4,4433.1001,0.3343,0.9036,388.82,8725.7998,1630.4,158.205,15.546,1.5159,10.578,21.5674,3219.5701,61.133,1296.91,8.6534,388.24,37.74,16.565,793.754,15.546,350.83,31.531,117.244,0.4253,1.0833,3.6351,3.4253,114.608,6057.2998,4.0325,123.168,859.16,4.152,13.833,6.6886,606.7,24500,9.458,15.5899,2.4616,7.2758,34.4067,2375.03,27.191,3698.8999,32.534,3237.8999,11.0685,24321,655.957,655.957,119.26,11.3381,,,,,,,,,,,,,
2016-07-31,1.1084,116.091,1.9488,27.0335,7.4368,0.8421,311.608,4.3582,4.4629,9.5645,1.0858,9.4801,7.4813,73.7964,3.3372,1.4754,3.6377,1.4577,7.3675,8.5959,14290.2002,4.2386,74.193,1245.71,20.9351,4.4082,1.563,52.088,1.4986,38.616,15.6599,1,4.0691,75.45,133.8,16.6579,1.9458,2.1722,85.1817,0.4153,1831.5601,1.1053,1.4717,7.4586,1.1013,11.7192,2.1777,722.818,3366.5,591.7,1.078,110.265,191.61,50.161,121.911,9.818,24.233,2.2778,4.3252,9965.2998,8.1973,24.582,69.448,1265.64,132.48,138.603,0.7774,110.4,4433.1001,0.3343,0.9036,388.82,8725.7998,1630.4,158.205,15.546,1.5159,10.578,21.5674,3219.5701,61.133,1296.91,8.6534,388.24,37.74,16.565,793.754,15.546,350.83,31.531,117.244,0.4253,1.0833,3.6351,3.4253,114.608,6057.2998,4.0325,123.168,859.16,4.152,13.833,6.6886,606.7,24500,9.458,15.5899,2.4616,7.2758,34.4067,2375.03,27.191,3698.8999,32.534,3237.8999,11.0685,24321,655.957,655.957,119.26,11.3381,,,,,,,,,,,,,
2016-08-01,1.1168,114.272,1.9485,27.0287,7.4373,0.845,311.093,4.3556,4.4575,9.5596,1.0826,9.425,7.3305,73.5673,3.3354,1.4717,3.6276,1.4583,7.4089,8.6631,14325.0996,4.1384,73.426,1212.15,20.9457,4.4431,1.5528,51.1264,1.4988,38.841,15.5069,1,4.1029,75.65,133.63,16.6252,1.9458,2.178,85.407,0.4186,1839.9301,1.1082,1.4756,7.5006,1.1042,11.7182,2.1835,724.948,3388.1001,593.83,1.081,110.265,192.12,50.293,122.667,9.901,24.2964,2.2966,4.3754,10005.2998,8.209,24.635,69.602,1268.99,132.48,138.967,0.7839,111.34,4444.7998,0.3252,0.906,388.61,8747.4004,1634,158.513,15.5352,1.5137,10.5436,21.6345,3228.04,61.121,1294.77,8.6783,389.29,38.07,16.719,795.82,15.5352,347.58,31.614,117.382,0.429,1.0862,3.6511,3.4849,114.882,6084.3999,4.0662,123.163,861.97,4.187,13.957,6.7061,608.4,24500,9.483,15.5702,2.4647,7.295,34.4651,2380.1899,27.2717,3710.8999,32.608,3243.04,11.15,24379,655.957,655.957,119.26,11.3509,,,,,,,,,,,,,
2016-08-02,1.1168,114.305,1.9489,27.0205,7.4374,0.847,310.723,4.3563,4.4525,9.5923,1.0812,9.4851,7.483,74.5839,3.3383,1.4835,3.6381,1.4655,7.4082,8.663,14362.9004,4.2562,74.473,1235.02,21.06,4.4136,1.557,52.373,1.4991,38.826,15.541,1,4.0984,76.01,133.62,16.6518,1.9458,2.1884,85.7728,0.4184,1842.13,1.1134,1.4714,7.5369,1.1094,11.6167,2.194,718.043,3378.8999,599.48,1.086,110.265,193.04,50.533,122.022,9.89,24.4119,2.2965,4.4016,10214.7002,8.243,24.742,69.906,1275.11,132.23,139.763,0.7831,111.11,4466.2002,0.3358,0.9103,390.31,8784.2002,1642.6,159.555,15.2359,1.5196,10.606,21.7216,3240.1201,61.128,1300.97,8.722,391.15,38.17,16.688,805.412,15.2359,354.54,31.765,117.557,0.4284,1.0914,3.6687,3.4451,116.89,6108.1001,4.062,123.159,868.2,4.1823,13.755,6.7379,611.4,24500,9.529,15.2837,2.4704,7.3301,34.1698,2392.75,27.407,3734.1001,32.753,3258.47,11.15,24494,655.957,655.957,119.26,11.4436,,,,,,,,,,,,,
2016-08-03,1.1219,113.36,1.9458,27.0235,7.4363,0.8411,311.2,4.3248,4.4524,9.542,1.0824,9.4556,7.4918,74.6365,3.3576,1.4764,3.6509,1.4701,7.3873,8.7053,14428.9004,4.2718,74.732,1248.12,21.2401,4.436,1.5562,52.619,1.5039,39.012,15.7119,1,4.1184,75.78,133.71,16.6576,1.9458,2.194,86.002,0.4204,1831.52,1.1162,1.475,7.5337,1.1122,11.6835,2.1996,723.112,3408.3999,601.01,1.089,110.265,193.53,50.661,122.489,9.937,24.4734,2.2938,4.4071,10069.5996,8.2629,25.108,70.632,1278.41,132.28,140.116,0.7874,111.82,4490.3999,0.3372,0.9127,393.19,8807.7998,1646.1,160.017,15.3959,1.5176,10.615,21.8268,3324.4199,60.579,1306.5,8.7454,392.2,38.36,16.79,802.285,15.3959,352.07,31.845,117.814,0.4304,1.0942,3.6621,3.4694,115.716,6115.2002,4.0815,123.065,870.75,4.2024,13.817,6.7548,613.1,24500,9.553,15.4035,2.4658,7.3487,34.3721,2399.95,27.4858,3743.5,32.747,3283.46,11.19,24564,655.957,655.957,119.26,11.3771,,,,,,,,,,,,,
2016-08-04,1.1152,113.004,1.9483,27.0195,7.4367,0.8367,310.838,4.2804,4.4518,9.5266,1.0847,9.4268,7.488,73.699,3.361,1.4692,3.6065,1.4574,7.3852,8.6525,14468.2002,4.2628,74.375,1242.0601,21.0569,4.4672,1.5582,52.298,1.4962,39.024,15.5239,1,4.0925,76.11,133.48,16.6503,1.9458,2.1953,86.0534,0.4177,1845.98,1.1168,1.4776,7.5383,1.1129,11.6967,2.2009,720.407,3424.2,601.09,1.09,110.265,193.65,50.691,121.912,9.875,24.4878,2.2879,4.4097,10086.7998,8.2667,25.123,70.79,1279.12,132.28,140.031,0.7824,111.05,4494.2002,0.3353,0.9132,393.39,8811.4004,1649,159.944,15.435,1.5184,10.591,21.8355,3333.6699,61.123,1303.92,8.7478,392.43,37.78,16.677,803.138,15.435,355.64,31.864,118.286,0.4277,1.0948,3.6695,3.4559,115.611,6076.8999,4.0553,123.155,871.51,4.1755,13.722,6.7588,612.3,24500,9.558,15.5005,2.4696,7.3531,34.5031,2400.26,27.4839,3732.3,32.722,3291,11.15,24579,655.957,655.957,119.26,11.2718,,,,,,,,,,,,,
2016-08-05,1.1135,112.673,1.948,27.0185,7.4364,0.8481,310.938,4.2863,4.4571,9.4741,1.0842,9.3798,7.4797,72.6992,3.3521,1.4576,3.5475,1.4491,7.3824,8.6352,14.56,4.2587,74.343,1236.09,21.04,4.4298,1.5506,52.172,1.4941,38.849,15.2429,1,4.0857,75.45,133.58,16.5224,1.9458,2.1818,85.5239,0.417,1821.4301,1.11,1.4688,7.5139,1.1061,11.5263,2.1874,716.983,3394,596.54,1.083,110.265,192.45,50.392,121.673,9.858,24.2335,2.2652,4.3829,10028.2002,8.2057,24.957,70.213,1271.23,133.33,139.176,0.7826,110.86,4466.6001,0.3349,0.9075,389.03,8758.4004,1678,158.57,15.0351,1.5043,10.583,21.6618,3269.3101,61.015,1298.71,8.6916,390.09,37.69,16.649,797.995,15.0351,348.86,31.669,117.522,0.427,1.088,3.6489,3.4501,116.12,6045,4.0491,123.101,893.86,4.1691,13.692,6.7177,608.4,24500,9.499,15.1276,2.4596,7.3079,34.278,2385.5,27.308,3706.2,32.298,3267.6101,11.105,24417,655.957,655.957,119.26,11.2036,,,,,,,,,,,,,
2016-08-06,1.1135,112.673,1.948,27.0185,7.4364,0.8481,310.938,4.2863,4.4571,9.4741,1.0842,9.3798,7.4797,72.6992,3.3521,1.4576,3.5475,1.4491,7.3824,8.6352,14.56,4.2587,74.343,1236.09,21.04,4.4298,1.5506,52.172,1.4941,38.849,15.2429,1,4.0857,75.45,133.58,16.5224,1.9458,2.1818,85.5239,0.417,1821.4301,1.11,1.4688,7.5139,1.1061,11.5263,2.1874,716.983,3394,596.54,1.083,110.265,192.45,50.392,121.673,9.858,24.2335,2.2652,4.3829,10028.2002,8.2057,24.957,70.213,1271.23,133.33,139.176,0.7826,110.86,4466.6001,0.3349,0.9075,389.03,8758.4004,1678,158.57,15.0351,1.5043,10.583,21.6618,3269.3101,61.015,1298.71,8.6916,390.09,37.69,16.649,797.995,15.0351,348.86,31.669,117.522,0.427,1.088,3.6489,3.4501,116.12,6045,4.0491,123.101,893.86,4.1691,13.692,6.7177,608.4,24500,9.499,15.1276,2.4596,7.3079,34.278,2385.5,27.308,3706.2,32.298,3267.6101,11.105,24417,655.957,655.957,119.26,11.2036,,,,,,,,,,,,,
2016-08-07,1.1135,112.673,1.948,27.0185,7.4364,0.8481,310.938,4.2863,4.4571,9.4741,1.0842,9.3798,7.4797,72.6992,3.3521,1.4576,3.5475,1.4491,7.3824,8.6352,14.56,4.2587,74.343,1236.09,21.04,4.4298,1.5506,52.172,1.4941,38.849,15.2429,1,4.0857,75.45,133.58,16.5224,1.9458,2.1818,85.5239,0.417,1821.4301,1.11,1.4688,7.5139,1.1061,11.5263,2.1874,716.983,3394,596.54,1.083,110.265,192.45,50.392,121.673,9.858,24.2335,2.2652,4.3829,10028.2002,8.2057,24.957,70.213,1271.23,133.33,139.176,0.7826,110.86,4466.6001,0.3349,0.9075,389.03,8758.4004,1678,158.57,15.0351,1.5043,10.583,21.6618,3269.3101,61.015,1298.71,8.6916,390.09,37.69,16.649,797.995,15.0351,348.86,31.669,117.522,0.427,1.088,3.6489,3.4501,116.12,6045,4.0491,123.101,893.86,4.1691,13.692,6.7177,608.4,24500,9.499,15.1276,2.4596,7.3079,34.278,2385.5,27.308,3706.2,32.298,3267.6101,11.105,24417,655.957,655.957,119.26,11.2036,,,,,,,,,,,,,
2016-08-08,1.109,113.234,1.9484,27.0165,7.4345,0.8473,310.339,4.2787,4.4582,9.4961,1.0871,9.4345,7.4797,72.229,3.3215,1.4567,3.5297,1.4614,7.3513,8.5982,14402.4004,4.2298,73.4158,1235.3101,20.7926,4.4033,1.5575,51.921,1.4945,38.81,15.2434,1,4.0723,72.15,133.4,16.4655,1.9458,2.1847,85.6365,0.4151,1841.3199,1.1115,1.4694,7.5238,1.1076,11.5168,2.1902,716.276,3386.2,597.33,1.085,110.265,192.71,50.447,121.274,9.818,24.3816,2.2553,4.3886,10041.2998,8.2065,24.99,70.304,1272.91,132.93,139.525,0.7713,110.4,4472.3999,0.3336,0.9088,384.64,8772.2998,1641,158.779,15.0064,1.5062,10.5489,21.7241,3269.1299,61.371,1300.97,8.7035,390.62,37.57,16.677,799.162,15.0064,352.82,31.711,117.365,0.4252,1.0895,3.6342,3.4546,114.954,6066.8999,4.0338,123.04,867.64,4.1533,13.278,6.7265,609.2,24500,9.512,15.04,2.4478,7.3175,34.1117,2389.75,27.3576,3711,32.396,3267.4099,11.08,24457,655.957,655.957,119.26,11.0621,,,,,,,,,,,,,
2016-08-09,1.1084,113.384,1.9487,27.0205,7.435,0.8505,311.279,4.2688,4.4552,9.5116,1.0894,9.385,7.4776,71.2712,3.3037,1.4469,3.5121,1.4581,7.3735,8.598,14319.9004,4.2304,73.966,1225.11,20.559,4.3941,1.5502,51.912,1.4923,38.74,15.0696,1,4.0688,71.72,133.53,16.2398,1.9458,2.1718,85.0893,0.4153,1830.5699,1.1051,1.4686,7.4794,1.1011,11.474,2.1774,713.86,3316.5,593.81,1.078,110.265,191.57,50.152,121.501,9.818,24.2399,2.2574,4.3605,9983,8.1559,24.821,69.894,1264.3101,132.83,138.712,0.7778,110.61,4445,0.3338,0.9034,381.69,8724.7998,1630.2,157.901,14.931,1.5072,10.558,21.619,3272.2,61.155,1293.36,8.6533,388.33,37.56,16.58,794.432,14.931,351.33,31.525,116.787,0.4252,1.0831,3.6123,3.4189,115.83,6025.7002,4.0323,123.185,862.96,4.1518,13.574,6.6875,605.5,24500,9.456,14.956,2.4535,7.2745,33.8809,2374.6101,27.2123,3697.2,32.062,3255.54,11.05,24313,655.957,655.957,119.26,10.9427,,,,,,,,,,,,,
2016-08-10,1.1116,113.305,1.948,27.0155,7.4372,0.8547,310.519,4.2604,4.4577,9.4864,1.0911,9.3445,7.484,71.7264,3.2999,1.4504,3.4938,1.4582,7.3875,8.6207,14327.0996,4.2386,74.174,1223.2,20.4967,4.3872,1.5515,51.944,1.4944,38.779,14.9239,1,4.0807,73.9,133.7,16.4249,1.9458,2.1725,85.1159,0.4161,1826.9301,1.1054,1.4681,7.4818,1.1015,11.4168,2.178,712.941,3273.7,594,1.078,110.265,191.63,50.168,121.859,9.845,24.2474,2.2739,4.359,9980.5,8.1585,24.829,70.276,1264.7,132.83,138.755,0.78,110.81,4446.3999,0.3348,0.9037,381.08,8727.5996,1629.9,157.95,14.7694,1.5085,10.587,21.5883,3296.5,61.147,1294.87,8.6567,388.46,37.73,16.618,794.871,14.7694,350.05,31.535,116.895,0.4265,1.0834,3.6123,3.4762,116.18,6024.7998,4.0445,122.979,877.26,4.1643,13.912,6.6896,605.7,24500,9.459,14.8101,2.4558,7.2768,33.8102,2375.3501,27.2014,3701.7,31.773,3248.3201,11.09,24322,655.957,655.957,119.26,11.323,,,,,,,,,,,,,
2016-08-11,1.1186,113.118,1.9483,27.0315,7.4363,0.8591,310.219,4.2638,4.4563,9.4537,1.0893,9.2444,7.484,72.379,3.3079,1.4502,3.4953,1.4604,7.4169,8.6755,14421.4004,4.2697,74.597,1224.3199,20.5927,4.379,1.5344,52.045,1.499,38.868,14.8091,1,4.107,74.94,133.44,16.4014,1.9458,2.1901,85.8167,0.4189,1845.34,1.1142,1.4715,7.5427,1.1103,11.3881,2.1957,715.692,3286.5,598.83,1.087,110.265,193.19,50.583,122.24,9.91,24.4418,2.2656,4.3854,10063.2002,8.2226,25.007,70.781,1274.98,132.16,139.703,0.7848,111.56,4484.2002,0.3367,0.911,384.58,8794.2998,1643.2,159.287,14.6229,1.5225,10.613,21.7494,3333.1101,61.165,1306.4399,8.7263,391.61,37.92,16.706,801.131,14.6229,357.04,31.923,117.503,0.4293,1.0922,3.6154,3.4478,116.78,6076.5,4.0681,122.96,871.48,4.1889,14.093,6.743,610.8,24500,9.536,14.6674,2.4613,7.3357,33.5964,2394.6001,27.414,3725.8,31.929,3272.1299,11.15,24514,655.957,655.957,119.26,11.6032,,,,,,,,,,,,,
2016-08-12,1.1139,113.397,1.9484,27.0155,7.4376,0.8599,309.939,4.2603,4.4559,9.4367,1.086,9.1743,7.493,71.5937,3.2967,1.4474,3.496,1.4463,7.3709,8.6361,14590,4.2453,74.256,1221.23,20.299,4.3841,1.5444,51.813,1.4966,38.686,14.9185,1,4.0879,74.73,133.56,16.334,1.9458,2.1851,85.6306,0.4169,1824.62,1.1117,1.4722,7.5253,1.1078,11.374,2.1907,713.047,3229.6001,598,1.085,110.265,192.75,50.49,121.65,9.864,24.3862,2.2584,4.3672,10043.2002,8.2036,24.939,70.556,1272.04,132.16,139.418,0.781,111.01,4473.8999,0.3351,0.9089,383.94,8770.5996,1684,158.698,14.6075,1.5137,10.578,21.6942,3324.3799,61.165,1297.88,8.7053,390.71,37.75,16.653,799.358,14.6075,354,31.85,117.481,0.4273,1.0897,3.6056,3.4553,116.41,6062.5,4.0511,123.173,897.43,4.1715,13.722,6.7277,609.3,24500,9.514,14.6402,2.4567,7.3189,33.9254,2389.1001,27.4046,3715.1001,31.711,3280.52,11.115,24465,655.957,655.957,119.26,11.6271,,,,,,,,,,,,,
2016-08-13,1.1139,113.397,1.9484,27.0155,7.4376,0.8599,309.939,4.2603,4.4559,9.4367,1.086,9.1743,7.493,71.5937,3.2967,1.4474,3.496,1.4463,7.3709,8.6361,14590,4.2453,74.256,1221.23,20.299,4.3841,1.5444,51.813,1.4966,38.686,14.9185,1,4.0879,74.73,133.56,16.334,1.9458,2.1851,85.6306,0.4169,1824.62,1.1117,1.4722,7.5253,1.1078,11.374,2.1907,713.047,3229.6001,598,1.085,110.265,192.75,50.49,121.65,9.864,24.3862,2.2584,4.3672,10043.2002,8.2036,24.939,70.556,1272.04,132.16,139.418,0.781,111.01,4473.8999,0.3351,0.9089,383.94,8770.5996,1684,158.698,14.6075,1.5137,10.578,21.6942,3324.3799,61.165,1297.88,8.7053,390.71,37.75,16.653,799.358,14.6075,354,31.85,117.481,0.4273,1.0897,3.6056,3.4553,116.41,6062.5,4.0511,123.173,897.43,4.1715,13.722,6.7277,609.3,24500,9.514,14.6402,2.4567,7.3189,33.9254,2389.1001,27.4046,3715.1001,31.711,3280.52,11.115,24465,655.957,655.957,119.26,11.6271,,,,,,,,,,,,,
2016-08-14,1.1139,113.397,1.9484,27.0155,7.4376,0.8599,309.939,4.2603,4.4559,9.4367,1.086,9.1743,7.493,71.5937,3.2967,1.4474,3.496,1.4463,7.3709,8.6361,14590,4.2453,74.256,1221.23,20.299,4.3841,1.5444,51.813,1.4966,38.686,14.9185,1,4.0879,74.73,133.56,16.334,1.9458,2.1851,85.6306,0.4169,1824.62,1.1117,1.4722,7.5253,1.1078,11.374,2.1907,713.047,3229.6001,598,1.085,110.265,192.75,50.49,121.65,9.864,24.3862,2.2584,4.3672,10043.2002,8.2036,24.939,70.556,1272.04,132.16,139.418,0.781,111.01,4473.8999,0.3351,0.9089,383.94,8770.5996,1684,158.698,14.6075,1.5137,10.578,21.6942,3324.3799,61.165,1297.88,8.7053,390.71,37.75,16.653,799.358,14.6075,354,31.85,117.481,0.4273,1.0897,3.6056,3.4553,116.41,6062.5,4.0511,123.173,897.43,4.1715,13.722,6.7277,609.3,24500,9.514,14.6402,2.4567,7.3189,33.9254,2389.1001,27.4046,3715.1001,31.711,3280.52,11.115,24465,655.957,655.957,119.26,11.6271,,,,,,,,,,,,,
2016-08-15,1.1167,113.076,1.9488,27.0154,7.4407,0.8648,309.697,4.2641,4.4556,9.4335,1.0881,9.1657,7.489,71.3875,3.3034,1.4579,3.5595,1.4469,7.372,8.6584,14404.7998,4.2474,74.616,1230.35,20.3552,4.4133,1.5515,51.871,1.5025,38.81,15.0199,1,4.0984,74.72,133.58,16.283,1.9458,2.1863,85.6785,0.4179,1825.63,1.1123,1.4762,7.5295,1.1084,11.4403,2.1919,702.737,3174.1001,600.01,1.085,110.265,192.85,50.507,122.215,9.889,24.4108,2.2637,4.3528,10048.7002,8.1937,24.942,70.478,1272.75,132.13,139.517,0.7836,111.21,4475.2002,0.3361,0.9094,381.69,8787.2998,1640.9,158.842,14.7572,1.514,10.5451,21.7063,3341.8401,61.17,1304.73,8.7114,390.93,37.83,16.642,799.931,14.7572,352.52,31.868,117.596,0.4283,1.0903,3.6034,3.4572,115.101,6065.8999,4.0612,123.064,897.93,4.1823,14.057,6.7315,609.7,24500,9.519,14.7566,2.4493,7.323,34.0293,2388.2,27.6958,3713.8,31.551,3286.5701,11.15,24474,655.957,655.957,119.26,11.6725,,,,,,,,,,,,,
2016-08-16,1.1184,113.204,1.9481,27.0154,7.4388,0.868,309.299,4.2659,4.4556,9.4562,1.088,9.1877,7.485,71.3289,3.2904,1.4568,3.558,1.4456,7.4106,8.672,14416.9004,4.2331,74.706,1226.49,20.2127,4.3965,1.5496,51.637,1.5017,38.682,14.8659,1,4.1035,74.83,133.4,16.3998,1.9458,2.1896,85.8079,0.4185,1828.38,1.114,1.4761,7.541,1.11,11.4396,2.1952,711.438,3223.3999,600.92,1.087,110.265,193.15,50.583,121.895,9.902,24.4473,2.2687,4.3761,10063.7002,8.186,24.968,70.584,1274.6801,131.75,139.726,0.786,111.44,4482,0.3363,0.9108,380.69,8791.2002,1642.8,158.915,14.7548,1.5162,10.593,21.7365,3347.98,61.437,1308.9301,8.7242,391.55,37.24,16.667,801.093,14.7548,356.96,31.916,117.821,0.4289,1.092,3.6229,3.4625,116.95,6058.2998,4.0654,122.871,899.28,4.1874,14.079,6.7415,610.7,24500,9.534,14.7759,2.4599,7.334,34.013,2392.9199,27.6814,3719.3999,31.498,3290.3701,11.1775,24511,655.957,655.957,119.26,11.5949,,,,,,,,,,,,,
2016-08-17,1.1276,112.982,1.9486,27.0184,7.4412,0.8651,309.749,4.2709,4.4586,9.4865,1.0844,9.2355,7.4753,71.8315,3.3019,1.4641,3.6075,1.4503,7.4611,8.7431,14538.2002,4.252,75.323,1233.22,20.3617,4.4144,1.5473,52.026,1.51,39.024,15.116,1,4.1393,75.13,133.5,16.5421,1.9458,2.211,86.6447,0.4222,1869.23,1.1247,1.484,7.6149,1.1207,11.4537,2.2167,718.942,3254.1001,606.79,1.098,110.265,195.03,51.096,122.133,9.988,24.6832,2.2925,4.4237,10160.7002,8.2661,25.2,71.207,1286.01,131.75,141.642,0.7927,112.46,4524.1001,0.3391,0.9198,384.81,8875.2998,1658.9,160.353,14.715,1.5321,10.647,21.9441,3397.9099,61.204,1327.28,8.8083,395.36,37.52,16.87,808.67,14.715,352.5,32.226,118.761,0.4326,1.1027,3.6513,3.4963,117.9,6117.3999,4.1009,123.105,881.79,4.2239,13.92,6.8064,616.9,24500,9.627,14.7529,2.4672,7.4055,34.2211,2416.26,27.8923,3755.3,31.894,3324.74,11.2525,24753,655.957,655.957,119.26,11.2607,,,,,,,,,,,,,
2016-08-18,1.1299,112.876,1.9484,27.0164,7.4401,0.8662,310.65,4.2866,4.4744,9.4994,1.0862,9.2605,7.4717,71.989,3.2998,1.4744,3.619,1.4512,7.4865,8.7615,14810,4.2793,75.535,1248.78,20.4738,4.4434,1.5555,52.274,1.5145,39.078,15.0954,1,4.1479,75.07,133.72,16.6939,1.9458,2.2095,86.5836,0.423,1845.09,1.1239,1.4908,7.6095,1.1199,11.5421,2.2151,719.506,3221.3999,606.36,1.097,110.265,194.9,51.06,122.561,10.009,24.666,2.2894,4.4207,10153.5996,8.2569,25.171,71.072,1285.1,131.71,141.092,0.7927,112.69,4520.8999,0.3396,0.9191,381.95,8864.4004,1708,159.868,14.9502,1.5273,10.638,21.9304,3370.1699,61.07,1321.84,8.8022,395.09,38.2,16.934,808.356,14.9502,352.26,32.237,119.001,0.4335,1.1019,3.6489,3.4938,118.09,6113.1001,4.1093,123.091,882.18,4.2325,13.509,6.8016,616.4,24500,9.62,14.9795,2.4681,7.4003,34.4515,2414.55,27.9854,3752.7,31.849,3326.5701,11.273,24732,655.957,655.957,119.26,11.174,,47.625,224.939,492.181,107.34,79.8269,1.9844,6350,3.8416,3.0374,282.191,,
2016-08-19,1.1349,113.612,1.9484,27.0154,7.4418,0.862,310.106,4.2862,4.4682,9.4724,1.0832,9.2486,7.48,72.1014,3.3223,1.4779,3.6724,1.4495,7.4538,8.795,14621.2998,4.2625,75.756,1255.4301,20.6192,4.4428,1.5581,52.373,1.5194,39.206,15.1399,1,4.1639,75.35,133.94,16.9247,1.9458,2.2202,86.9805,0.4247,1854.38,1.1292,1.4936,7.6466,1.1253,11.5008,2.2258,730.336,3245.6001,609.31,1.102,110.265,195.84,51.307,122.808,10.048,24.7843,2.3065,4.4531,10202.2002,8.2948,25.282,71.708,1291.35,131.93,141.94,0.7962,112.91,4542.2998,0.3407,0.9235,380.41,8905.5,1665.7,161.3,14.82,1.5319,10.655,22.0309,3396.03,61.074,1330.48,8.8423,397.01,38.34,17.101,812.139,14.82,389.99,32.392,119.356,0.4353,1.1072,3.6689,3.4951,117.004,6162.5,4.1255,123.149,872.64,4.2492,13.634,6.8341,619.5,24500,9.667,14.8604,2.4716,7.4361,34.6334,2426.25,28.2273,3770.7,31.788,3341.3999,11.32,24844,655.957,655.957,119.26,11.1481,,47.7812,225.559,491.772,105.55,82.5672,1.975,6361.3701,3.8702,3.051,283.453,,
2016-08-20,1.1349,113.612,1.9484,27.0154,7.4418,0.862,310.106,4.2862,4.4682,9.4724,1.0832,9.2486,7.48,72.1014,3.3223,1.4779,3.6724,1.4495,7.4538,8.795,14621.2998,4.2625,75.756,1255.4301,20.6192,4.4428,1.5581,52.373,1.5194,39.206,15.1399,1,4.1639,75.35,133.94,16.9247,1.9458,2.2202,86.9805,0.4247,1854.38,1.1292,1.4936,7.6466,1.1253,11.5008,2.2258,730.336,3245.6001,609.31,1.102,110.265,195.84,51.307,122.808,10.048,24.7843,2.3065,4.4531,10202.2002,8.2948,25.282,71.708,1291.35,131.93,141.94,0.7962,112.91,4542.2998,0.3407,0.9235,380.41,8905.5,1665.7,161.3,14.82,1.5319,10.655,22.0309,3396.03,61.074,1330.48,8.8423,397.01,38.34,17.101,812.139,14.82,389.99,32.392,119.356,0.4353,1.1072,3.6689,3.4951,117.004,6162.5,4.1255,123.149,872.64,4.2492,13.634,6.8341,619.5,24500,9.667,14.8604,2.4716,7.4361,34.6334,2426.25,28.2273,3770.7,31.788,3341.3999,11.32,24844,655.957,655.957,119.26,11.1481,,47.7812,225.559,491.772,105.55,82.5672,1.975,6361.3701,3.8702,3.051,283.453,,
