date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,BMD
2013-03-25,1.3024,123.503,1.948,25.786,7.4521,0.8544,306.96,3.4516,0.7009,4.1698,4.3285,8.4226,1.2223,7.5365,7.4432,40.0629,2.359,1.246,2.606,1.3311,8.058,10.1086,12413.2002,4.7484,70.509,1419.28,16.0739,3.945,1.5577,51.6164,1.6231,37.1168,12.1103,1,4.6857,67.07,137.49,6.6334,1.9458,2.5266,99.7084,0.4751,2012.53,1.5929,8.8762,1.2878,10.5449,11124,2.4877,597.964,2306.3999,633.63,1.265,108.68,221.82,52.252,102.076,8.6518,23.6783,2.2718,2.4868,42.007,9207.5996,9.9249,25.007,54.027,1473.2,15647.5996,159.89,124.341,0.8971,109.37,5057,0.3582,1.0417,192.46,9911.2002,1907.3,160.739,11.821,1.6335,10.814,15.7704,2845.0601,61.436,1124.5,10.1528,362.65,39.2667,19.615,497.716,11.81,202.22,31.325,110.853,0.4845,1.2695,3.2766,2.6333,127.42,5100.7998,4.564,110.485,805.87,4.8663,15.0714,5.6663,2009.6,24148.5996,11.086,90.204,11.8502,2.0427,8.1623,37.6748,2048.79,10.3967,3371.8,23.936,2603.05,8.1664,26712,655.957,655.957,119.26,6.9222,
2013-03-26,1.2858,120.809,1.9482,25.779,7.4516,0.8471,305.96,3.4521,0.7,4.1645,4.4128,8.3805,1.2192,7.5058,7.5894,39.7855,2.3419,1.2287,2.5789,1.3132,7.9736,9.9784,12477,4.6663,69.584,1427.41,15.88,3.9853,1.5394,52.369,1.5994,37.622,11.9388,1,4.7197,68.35,137.42,6.5729,1.9458,2.5353,99.9234,0.4817,2019.46,1.5896,8.907,1.2922,10.5591,11149,2.5743,599.524,2326.3,634.93,1.269,108.67,222.59,52.225,101.721,8.716,23.7596,2.2682,2.4921,42.152,9239.2002,9.96,25.067,54.214,1475.71,15701.5996,159.85,125.036,0.9028,108.37,5074.5,0.3646,1.0518,193.12,9945.7002,1913.9,162.76,11.809,1.6369,10.794,15.7445,2847.1101,60.905,1125.8,10.188,362.61,37.78,19.399,499.421,11.8025,202.49,30.91,110.91,0.4935,1.2738,3.2835,2.7115,127.42,5118.6001,4.6761,111.23,810.9,4.8161,13.939,5.6857,2015.3,24148.6992,11.124,90.489,11.8431,2.0391,8.1776,37.7446,2048.1299,10.4156,3352.3,23.863,2586.9199,8.0846,26811,655.957,655.957,119.26,6.9394,
2013-03-27,1.286,121.69,1.9483,25.742,7.4523,0.8482,304.16,3.4521,0.6998,4.1781,4.4099,8.3456,1.2192,7.4925,7.5679,39.7227,2.3321,1.2279,2.591,1.3072,7.9764,9.9775,12476,4.6612,69.837,1422.99,15.887,3.9747,1.5325,52.634,1.5955,37.666,11.8824,1,4.7204,67.58,137.44,6.5771,1.9458,2.5076,98.8351,0.4818,1997.5601,1.5703,8.8096,1.2783,10.4663,11067,2.4691,593.859,2300.8999,628.88,1.255,108.66,220.1,51.863,101.707,8.717,23.5027,2.2599,2.4665,41.693,9139.4004,9.8057,24.781,53.623,1464.75,15530.9004,159.32,123.865,0.9032,108.52,5019.2002,0.3654,1.0339,190.8,9836.5996,1893,162.78,11.6881,1.6244,10.798,15.5728,2858.52,60.499,1113.52,10.0743,357.37,38.55,19.423,494.036,11.695,200.52,30.599,110.104,0.4936,1.26,3.2404,2.6034,126.37,5075.2998,4.6775,111.616,800.36,4.8172,14.038,5.6244,1988.1,24147,11.003,89.403,11.7194,2.0389,8.1013,37.3519,2028.89,10.3258,3306.8999,23.756,2557.1399,8.0869,26520,655.957,655.957,119.26,6.8981,
2013-03-28,1.2778,120.49,1.9483,25.75,7.4531,0.8444,303.13,3.4521,0.6997,4.1805,4.4111,8.3347,1.2186,7.476,7.5687,39.684,2.3165,1.2222,2.5696,1.2983,7.9348,9.9166,12390,4.6576,69.407,1419.01,15.7703,3.9577,1.5244,52.018,1.5869,37.398,11.8285,1,4.6916,67.25,137.37,6.5378,1.9458,2.4913,98.11,0.4788,1984.63,1.5649,8.7521,1.2701,10.416,11009,2.453,589.853,2288.3,624.78,1.247,108.66,218.6,51.527,100.815,8.665,23.3512,2.2578,2.4506,41.423,9079.2002,9.7418,24.594,53.275,1456.49,15430.2998,159.32,123.198,0.898,107.59,4986.5,0.3633,1.0272,189.67,9772.2998,1880.7,161.95,11.6373,1.6192,10.786,15.5483,2806.76,60.235,1106.27,10.0081,352.49,38.31,19.414,489.58,11.63,199.16,30.428,109.391,0.4905,1.2519,3.2231,2.5492,125.62,5054.7998,4.6469,111.871,794.78,4.7857,13.953,5.5882,1971.4,24149.5996,10.931,88.785,11.6663,2.0361,8.0487,37.2004,2014.99,10.2648,3272.8,23.664,2521.28,8.0323,26335,655.957,655.957,119.26,6.8525,
2013-03-29,1.2816,120.702,1.9483,25.763,7.4551,0.8432,304.04,3.4521,0.6995,4.1723,4.4111,8.3509,1.2165,7.483,7.5687,39.7405,2.3184,1.23,2.5696,1.3019,7.9542,9.9473,12390,4.6609,69.491,1419.01,15.8312,3.9577,1.53,52.018,1.5897,37.398,11.8255,1,4.6916,67.25,137.37,6.5378,1.9458,2.4913,98.11,0.4788,1984.63,1.5649,8.7521,1.2701,10.416,11009,2.453,589.853,2288.3,624.78,1.247,108.66,218.6,51.527,100.815,8.665,23.3512,2.2578,2.4506,41.423,9079.2002,9.7418,24.594,53.275,1456.49,15430.2998,159.32,123.198,0.898,107.59,4986.5,0.3633,1.0272,189.67,9772.2998,1880.7,161.95,11.6373,1.6192,10.786,15.5483,2806.76,60.235,1106.27,10.0081,352.49,38.31,19.414,489.58,11.63,199.16,30.428,109.391,0.4905,1.2519,3.2231,2.5492,125.62,5054.7998,4.6469,111.871,794.78,4.7857,13.953,5.5882,1971.4,24149.5996,10.931,88.785,11.6663,2.0361,8.0487,37.2004,2014.99,10.2648,3272.8,23.664,2521.28,8.0581,26335,655.957,655.957,119.26,6.8525,
2013-03-30,1.2816,120.702,1.9483,25.763,7.4551,0.8432,304.04,3.4521,0.6995,4.1723,4.4111,8.3509,1.2165,7.483,7.5687,39.7405,2.3184,1.23,2.5696,1.3019,7.9542,9.9473,12390,4.6609,69.491,1419.01,15.8312,3.9577,1.53,52.018,1.5897,37.398,11.8255,1,4.6916,67.25,137.37,6.5378,1.9458,2.4913,98.11,0.4788,1984.63,1.5649,8.7521,1.2701,10.416,11009,2.453,589.853,2288.3,624.78,1.247,108.66,218.6,51.527,100.815,8.665,23.3512,2.2578,2.4506,41.423,9079.2002,9.7418,24.594,53.275,1456.49,15430.2998,159.32,123.198,0.898,107.59,4986.5,0.3633,1.0272,189.67,9772.2998,1880.7,161.95,11.6373,1.6192,10.786,15.5483,2806.76,60.235,1106.27,10.0081,352.49,38.31,19.414,489.58,11.63,199.16,30.428,109.391,0.4905,1.2519,3.2231,2.5492,125.62,5054.7998,4.6469,111.871,794.78,4.7857,13.953,5.5882,1971.4,24149.5996,10.931,88.785,11.6663,2.0361,8.0487,37.2004,2014.99,10.2648,3272.8,23.664,2521.28,8.0581,26335,655.957,655.957,119.26,6.8525,
2013-03-31,1.2816,120.702,1.9483,25.763,7.4551,0.8432,304.04,3.4521,0.6995,4.1723,4.4111,8.3509,1.2165,7.483,7.5687,39.7405,2.3184,1.23,2.5696,1.3019,7.9542,9.9473,12390,4.6609,69.491,1419.01,15.8312,3.9577,1.53,52.018,1.5897,37.398,11.8255,1,4.6916,67.25,137.37,6.5378,1.9458,2.4913,98.11,0.4788,1984.63,1.5649,8.7521,1.2701,10.416,11009,2.453,589.853,2288.3,624.78,1.247,108.66,218.6,51.527,100.815,8.665,23.3512,2.2578,2.4506,41.423,9079.2002,9.7418,24.594,53.275,1456.49,15430.2998,159.32,123.198,0.898,107.59,4986.5,0.3633,1.0272,189.67,9772.2998,1880.7,161.95,11.6373,1.6192,10.786,15.5483,2806.76,60.235,1106.27,10.0081,352.49,38.31,19.414,489.58,11.63,199.16,30.428,109.391,0.4905,1.2519,3.2231,2.5492,125.62,5054.7998,4.6469,111.871,794.78,4.7857,13.953,5.5882,1971.4,24149.5996,10.931,88.785,11.6663,2.0361,8.0487,37.2004,2014.99,10.2648,3272.8,23.664,2521.28,8.0581,26335,655.957,655.957,119.26,6.8525,
2013-04-01,1.2806,120.732,1.9459,25.724,7.4546,0.8426,303.64,3.4516,0.6986,4.1743,4.4137,8.3518,1.2167,7.4888,7.592,39.7796,2.3012,1.2298,2.5545,1.3024,7.9541,9.9395,12246.5,4.6484,69.489,1425.4301,15.77,3.9669,1.5282,52.201,1.589,37.534,11.819,1,4.7046,67.76,137.38,6.5579,1.9458,2.4991,98.2102,0.4801,1990.78,1.5659,8.7795,1.274,10.4046,11069,2.4607,590.416,2287.7,626.73,1.251,108.67,219.28,51.687,99.6711,8.693,23.4437,2.2472,2.4568,41.551,9107.2002,9.7466,24.632,53.44,1459.74,15478.0996,159.32,123.701,0.9,107.893,5002,0.3656,1.0304,190.29,9802.9004,1886.5,162.24,11.5483,1.6222,10.7445,15.5838,2823.1699,60.422,1109.72,10.0412,351.03,38.48,19.489,492.369,11.54,200.03,31.018,109.602,0.4919,1.2557,3.2377,2.6056,125.86,5070.7002,4.6621,111.959,799.37,4.7288,13.981,5.6054,1971.1,24145,10.965,89.035,11.6232,2.0278,8.0737,37.2908,2022.58,10.2978,3273.8999,23.674,2581.98,8.0581,26426,655.957,655.957,119.26,6.8492,
2013-04-02,1.285,119.719,1.9459,25.748,7.4544,0.844,303.082,3.4521,0.7,4.1736,4.317,8.3582,1.2161,7.4732,7.4448,39.9356,2.3182,1.231,2.5876,1.3063,7.9541,9.9729,12480,4.6786,69.685,1395.77,15.8661,3.889,1.5331,51.0204,1.5916,36.719,11.7999,1,4.6349,67.76,137.38,6.4795,1.9458,2.4991,98.2102,0.4699,1990.78,1.5659,8.7795,1.274,10.4046,11069,2.4607,590.416,2287.7,626.73,1.251,108.67,219.28,51.687,101.112,8.5644,23.4437,2.2639,2.4568,41.551,9107.2002,9.7466,24.632,53.44,1459.74,15478.0996,158.96,123.701,0.8876,107.57,5002,0.3546,1.0304,190.29,9802.9004,1941,158.86,11.5483,1.6222,10.784,15.5838,2823.1699,60.422,1109.72,10.0412,351.03,38.8376,19.512,492.369,11.54,200.03,31.018,109.602,0.4792,1.2557,3.2377,2.6056,126.21,5070.7002,4.5139,110.883,799.37,4.7881,14.9025,5.6054,1971.1,24145,10.965,89.035,11.6232,2.0424,8.0737,37.2908,2022.58,10.2978,3273.8999,23.674,2581.98,8.0431,26426,655.957,655.957,119.26,6.8492,1.2777
2013-04-03,1.2821,119.67,1.9483,25.856,7.4538,0.8484,302.06,3.4521,0.6993,4.1839,4.4197,8.3142,1.2162,7.4514,7.6078,40.1542,2.3111,1.2255,2.5878,1.2999,7.9363,9.9493,12445,4.6275,69.697,1431.9399,15.7331,3.9547,1.5239,52.179,1.5878,37.667,11.8355,1,4.7061,66.51,137.4,6.5597,1.9458,2.4977,98.4349,0.4803,1994.8,1.5645,8.7973,1.2765,10.3995,11104,2.5427,593.031,2288.6001,626.98,1.254,108.66,219.73,51.599,101.021,8.704,23.5012,2.259,2.4489,42.919,9125.5996,9.7773,24.659,53.549,1460.14,15509.5,158.06,123.957,0.8999,106.71,5012.2002,0.3652,1.0389,190.58,9822.9004,1890.4,161.9,11.5859,1.6221,10.774,15.659,2831.46,61.276,1105.5601,10.0629,350.46,38.43,19.475,506.193,11.5859,200.31,31.106,109.695,0.492,1.2582,3.243,2.6088,125.84,5068.2002,4.6633,111.469,798.74,4.8024,13.986,5.6167,1970,24148.3008,10.987,89.151,11.6172,2.0413,8.0772,37.3709,2030.55,10.3302,3279.3,23.594,2591.6799,8.0603,26470,655.957,655.957,119.26,6.8937,1.2802
2013-04-04,1.285,119.344,1.9484,25.827,7.4526,0.8487,302.56,3.452,0.6991,4.1937,4.424,8.3667,1.2141,7.4698,7.606,40.6915,2.3226,1.229,2.5968,1.3032,7.954,9.9726,12487,4.6523,69.869,1434.91,15.8721,3.9543,1.5264,52.443,1.5912,37.678,11.8445,1,4.7171,66.53,137.38,6.5893,1.9458,2.4945,98.3061,0.4814,1997.33,1.5615,8.7858,1.2749,10.4164,11102,2.5393,592.507,2275.2,626.28,1.252,108.66,219.44,51.532,101.652,8.735,23.4809,2.2571,2.4631,41.581,9113.7002,9.7632,24.627,53.479,1458.23,15489.2002,158.13,124.18,0.9023,107.22,5005.6001,0.3656,1.0375,190.42,9810,1887.9,161.99,11.6159,1.6214,10.784,15.6571,2830.3201,61.42,1102.8199,10.0484,350,38.53,19.543,505.537,11.6125,199.66,30.573,109.988,0.4932,1.2567,3.24,2.6054,126.18,5061.5,4.6742,111.632,797.69,4.8116,14.04,5.6094,1966.1,24146.9004,10.973,89.035,11.6456,2.0509,8.0667,37.244,2029.16,10.2879,3282.7,23.563,2588.3101,8.0804,26436,655.957,655.957,119.26,6.8848,1.2787
2013-04-05,1.2928,124.659,1.9483,25.707,7.4542,0.849,300.91,3.452,0.6987,4.1752,4.4171,8.4323,1.2157,7.4803,7.608,40.8735,2.33,1.24,2.6019,1.3094,8.0064,10.0352,12565,4.6913,70.874,1452.9,15.912,3.9774,1.5364,53.204,1.603,37.801,11.8456,1,4.7454,66.36,137.46,6.6309,1.9458,2.4983,98.1789,0.4843,1983.11,1.565,8.7767,1.2736,10.4187,11078,2.4599,591.38,2287.6001,629.09,1.251,108.77,219.21,51.671,101.871,8.814,23.462,2.281,2.4618,41.57,9106.9004,9.7691,24.573,53.423,1459.28,15473.2002,157.81,124.328,0.9074,107.81,5000.3999,0.3678,1.0301,190.26,9799.7998,1885.9,162.42,11.6225,1.624,10.809,15.6409,2831.24,61.791,1103.6,10.0374,349.63,38.77,19.647,505.02,11.6225,199.16,30.309,110.694,0.4962,1.2551,3.2334,2.59,126.95,5081.7998,4.7022,111.978,799.42,4.8448,14.053,5.6036,1960.2,24172,10.962,88.917,11.6528,2.0529,8.0711,37.3781,2021.9301,10.292,3284.3999,23.513,2543.3201,8.128,26396,655.957,655.957,119.26,6.8522,1.2771
2013-04-06,1.2928,124.659,1.9483,25.707,7.4542,0.849,300.91,3.452,0.6987,4.1752,4.4171,8.4323,1.2157,7.4803,7.608,40.8735,2.33,1.24,2.6019,1.3094,8.0064,10.0352,12565,4.6913,70.874,1452.9,15.912,3.9774,1.5364,53.204,1.603,37.801,11.8456,1,4.7454,66.36,137.46,6.6309,1.9458,2.4983,98.1789,0.4843,1983.11,1.565,8.7767,1.2736,10.4187,11078,2.4599,591.38,2287.6001,629.09,1.251,108.77,219.21,51.671,101.871,8.814,23.462,2.281,2.4618,41.57,9106.9004,9.7691,24.573,53.423,1459.28,15473.2002,157.81,124.328,0.9074,107.81,5000.3999,0.3678,1.0301,190.26,9799.7998,1885.9,162.42,11.6225,1.624,10.809,15.6409,2831.24,61.791,1103.6,10.0374,349.63,38.77,19.647,505.02,11.6225,199.16,30.309,110.694,0.4962,1.2551,3.2334,2.59,126.95,5081.7998,4.7022,111.978,799.42,4.8448,14.053,5.6036,1960.2,24172,10.962,88.917,11.6528,2.0529,8.0711,37.3781,2021.9301,10.292,3284.3999,23.513,2543.3201,8.128,26396,655.957,655.957,119.26,6.8522,1.2771
2013-04-07,1.2928,124.659,1.9483,25.707,7.4542,0.849,300.91,3.452,0.6987,4.1752,4.4171,8.4323,1.2157,7.4803,7.608,40.8735,2.33,1.24,2.6019,1.3094,8.0064,10.0352,12565,4.6913,70.874,1452.9,15.912,3.9774,1.5364,53.204,1.603,37.801,11.8456,1,4.7454,66.36,137.46,6.6309,1.9458,2.4983,98.1789,0.4843,1983.11,1.565,8.7767,1.2736,10.4187,11078,2.4599,591.38,2287.6001,629.09,1.251,108.77,219.21,51.671,101.871,8.814,23.462,2.281,2.4618,41.57,9106.9004,9.7691,24.573,53.423,1459.28,15473.2002,157.81,124.328,0.9074,107.81,5000.3999,0.3678,1.0301,190.26,9799.7998,1885.9,162.42,11.6225,1.624,10.809,15.6409,2831.24,61.791,1103.6,10.0374,349.63,38.77,19.647,505.02,11.6225,199.16,30.309,110.694,0.4962,1.2551,3.2334,2.59,126.95,5081.7998,4.7022,111.978,799.42,4.8448,14.053,5.6036,1960.2,24172,10.962,88.917,11.6528,2.0529,8.0711,37.3781,2021.9301,10.292,3284.3999,23.513,2543.3201,8.128,26396,655.957,655.957,119.26,6.8522,1.2771
2013-04-08,1.2992,128.293,1.9459,25.744,7.4547,0.8465,301.03,3.4515,0.6987,4.1784,4.3192,8.3749,1.2133,7.4391,7.4574,40.8605,2.3283,1.2551,2.5764,1.3209,8.0484,10.0855,12638,4.7079,70.817,1476.4,15.8404,3.8745,1.5452,51.9025,1.6129,37.0735,11.8224,1,4.7709,66.96,137.42,6.6672,1.9458,2.5145,99.069,0.4741,2008.11,1.5767,8.8566,1.285,10.4428,11164,2.5597,593.927,2320,633.91,1.262,108.66,221.2,51.944,102.404,8.868,23.6769,2.307,2.4846,41.914,9187.5,9.8856,24.783,53.908,1472.54,15613.2002,155.86,125.56,0.9133,107.96,5045.7998,0.3576,1.0459,192.01,9889.2002,1903.1,158.672,11.6088,1.6334,10.805,15.7547,2847.8401,61.454,1114.92,10.1311,352.81,39.01,19.757,509.551,11.6088,200.42,30.787,111.759,0.4834,1.2668,3.2603,2.6138,128,5105.6001,4.5537,111.419,806.79,4.8667,15.0262,5.654,1975.4,24147.3008,11.061,89.682,11.6381,2.0661,8.1314,37.6907,2040.38,10.3732,3317.8999,23.689,2585.9399,8.1683,26647,655.957,655.957,119.26,6.9136,1.2888
2013-04-09,1.3029,129.346,1.9483,25.71,7.4535,0.8536,296.31,3.452,0.6983,4.1176,4.4014,8.348,1.2174,7.4685,7.608,40.6596,2.3259,1.2503,2.5929,1.3247,8.0682,10.114,12657,4.724,71.013,1487,15.876,3.9831,1.5376,53.646,1.6175,38.03,11.6754,1,4.7807,67.63,137.47,6.6864,1.9458,2.5352,99.881,0.4879,2024.5,1.59,8.9295,1.2954,10.4326,11215,2.5807,597.518,2320.8999,638.61,1.272,108.69,223.02,52.603,102.313,8.894,23.8747,2.2997,2.5074,42.258,9262.2002,9.9889,24.961,54.35,1484.63,15740.9004,154.51,126.846,0.9142,108.81,5087.2998,0.3711,1.0544,193.61,9970.7998,1918.7,163.46,11.515,1.6451,10.828,15.8406,2858.1499,61.537,1124.0699,10.2136,355.7,39.07,19.788,511.08,11.515,202.12,31.538,111.956,0.5002,1.2772,3.2879,2.7293,127.7,5147.7998,4.7394,111.985,811.86,4.881,14.236,5.6999,1989.1,24147.1992,11.152,90.416,11.5446,2.062,8.1981,38.1356,2051.99,10.4631,3341.1001,24.145,2630.26,8.1916,26852,655.957,655.957,119.26,6.9645,1.2992
2013-04-10,1.308,129.422,1.9484,25.692,7.4555,0.8536,296.88,3.452,0.6981,4.1098,4.3938,8.3564,1.2195,7.4683,7.61,40.6706,2.3336,1.2468,2.5906,1.329,8.1028,10.1542,12676,4.7434,71.317,1488.97,15.8896,3.9677,1.5351,53.74,1.6205,37.897,11.6609,1,4.8015,67.78,137.54,6.7144,1.9458,2.5377,99.9825,0.4901,2026.55,1.5905,8.9386,1.2967,10.4087,11187,2.5834,595.652,2317.7,639.13,1.274,108.68,223.25,52.454,102.893,8.934,23.9047,2.2984,2.5047,42.301,9116.4004,9.9939,24.96,54.405,1484.84,15756.9004,154.75,127.235,0.9186,108.98,5092.3999,0.3722,1.0555,193.83,9981,1920.7,163.99,11.4559,1.6465,10.837,15.8473,2858.4399,61.811,1125.21,10.224,353.46,39.24,19.792,514.201,11.45,202.52,31.628,112.304,0.5021,1.2782,3.2867,2.735,128.7,5153,4.7582,111.739,814.37,4.9003,14.278,5.7056,1987.2,24146.9004,11.164,90.507,11.4859,2.0718,8.2064,38.1219,2058,10.4691,3334.1001,24.169,2639.4399,8.2246,26853,655.957,655.957,119.26,6.9767,1.3002
2013-04-11,1.3055,130.089,1.9484,25.898,7.456,0.8518,296.44,3.452,0.6981,4.092,4.3872,8.364,1.2183,7.5098,7.6113,40.3628,2.3367,1.2386,2.5769,1.3249,8.0851,10.1304,12617,4.7511,71.085,1480.9,15.8055,3.9535,1.522,53.276,1.6158,37.916,11.6171,1,4.7939,68.2,137.69,6.7057,1.9458,2.5502,100.47,0.4893,2036.4,1.5959,8.9824,1.3029,10.4251,11274,2.596,598.706,2329.6001,640.95,1.28,108.7,224.34,52.709,102.745,8.934,24.0251,2.2953,2.5129,42.507,9211.5996,10.027,25.043,54.671,1488.17,15833.5996,154.87,127.854,0.9172,108.55,5117.2998,0.3716,1.0607,194.75,10030.0996,1930.1,163.5,11.4669,1.6523,10.83,15.8923,2846.1899,61.713,1135.95,10.2733,353.88,39.18,19.721,516.686,11.4669,203.51,31.776,112.615,0.5013,1.2845,3.2969,2.7516,128.31,5178.3999,4.7484,111.713,818.5,4.8901,14.254,5.7332,1990.4,24153.6992,11.218,90.882,11.4987,2.0723,8.2465,38.2577,2070.73,10.5154,3338.5,24.249,2649.22,8.2076,26918,655.957,655.957,119.26,6.9711,1.3065
2013-04-12,1.3115,130.644,1.9483,25.859,7.456,0.8519,296.03,3.452,0.6981,4.1075,4.3888,8.3177,1.2198,7.4753,7.6193,40.4324,2.3406,1.2432,2.5892,1.3244,8.1107,10.1773,12684,4.7524,71.138,1480.4399,15.7818,3.9763,1.5194,53.579,1.6211,38.039,11.6632,1,4.8129,67.39,137.75,6.7391,1.9458,2.5551,100.961,0.4913,2041.66,1.598,8.9999,1.3054,10.4026,11263,2.6011,601.713,2337.3999,642.2,1.282,108.69,224.78,52.877,102.745,8.984,24.0767,2.2969,2.5276,42.589,9142.7002,10.0321,25.092,54.777,1491.0699,15864.2998,155.15,128.364,0.9208,108.46,5127.2998,0.3727,1.0627,195.16,10049.7002,1933.8,164.18,11.4063,1.6539,10.832,15.8425,2845.1599,61.958,1135.54,10.2933,354.57,39.34,19.86,518.992,11.4063,203.83,31.322,112.781,0.5033,1.2872,3.304,2.7552,128.74,5218,4.7722,111.593,818.37,4.9138,14.301,5.7442,1991.6,24148.5996,11.24,91.032,11.4384,2.0833,8.2625,38.2769,2078.71,10.5377,3312.1001,24.165,2632.6399,8.2463,26970,655.957,655.957,119.26,6.9845,1.3092
2013-04-13,1.3115,130.644,1.9483,25.859,7.456,0.8519,296.03,3.452,0.6981,4.1075,4.3888,8.3177,1.2198,7.4753,7.6193,40.4324,2.3406,1.2432,2.5892,1.3244,8.1107,10.1773,12684,4.7524,71.138,1480.4399,15.7818,3.9763,1.5194,53.579,1.6211,38.039,11.6632,1,4.8129,67.39,137.75,6.7391,1.9458,2.5551,100.961,0.4913,2041.66,1.598,8.9999,1.3054,10.4026,11263,2.6011,601.713,2337.3999,642.2,1.282,108.69,224.78,52.877,102.745,8.984,24.0767,2.2969,2.5276,42.589,9142.7002,10.0321,25.092,54.777,1491.0699,15864.2998,155.15,128.364,0.9208,108.46,5127.2998,0.3727,1.0627,195.16,10049.7002,1933.8,164.18,11.4063,1.6539,10.832,15.8425,2845.1599,61.958,1135.54,10.2933,354.57,39.34,19.86,518.992,11.4063,203.83,31.322,112.781,0.5033,1.2872,3.304,2.7552,128.74,5218,4.7722,111.593,818.37,4.9138,14.301,5.7442,1991.6,24148.5996,11.24,91.032,11.4384,2.0833,8.2625,38.2769,2078.71,10.5377,3312.1001,24.165,2632.6399,8.2463,26970,655.957,655.957,119.26,6.9845,1.3092
2013-04-14,1.3115,130.644,1.9483,25.859,7.456,0.8519,296.03,3.452,0.6981,4.1075,4.3888,8.3177,1.2198,7.4753,7.6193,40.4324,2.3406,1.2432,2.5892,1.3244,8.1107,10.1773,12684,4.7524,71.138,1480.4399,15.7818,3.9763,1.5194,53.579,1.6211,38.039,11.6632,1,4.8129,67.39,137.75,6.7391,1.9458,2.5551,100.961,0.4913,2041.66,1.598,8.9999,1.3054,10.4026,11263,2.6011,601.713,2337.3999,642.2,1.282,108.69,224.78,52.877,102.745,8.984,24.0767,2.2969,2.5276,42.589,9142.7002,10.0321,25.092,54.777,1491.0699,15864.2998,155.15,128.364,0.9208,108.46,5127.2998,0.3727,1.0627,195.16,10049.7002,1933.8,164.18,11.4063,1.6539,10.832,15.8425,2845.1599,61.958,1135.54,10.2933,354.57,39.34,19.86,518.992,11.4063,203.83,31.322,112.781,0.5033,1.2872,3.304,2.7552,128.74,5218,4.7722,111.593,818.37,4.9138,14.301,5.7442,1991.6,24148.5996,11.24,91.032,11.4384,2.0833,8.2625,38.2769,2078.71,10.5377,3312.1001,24.165,2632.6399,8.2463,26970,655.957,655.957,119.26,6.9845,1.3092
2013-04-15,1.3099,128.86,1.9457,25.883,7.456,0.853,294.97,3.4027,0.6906,4.0985,4.3799,8.3407,1.2158,7.4897,7.4623,40.6827,2.3438,1.2455,2.5594,1.329,8.1101,10.1644,12490,4.7431,71.411,1479.55,15.8249,3.9858,1.5278,52.7104,1.62,38.071,11.7172,1,4.8139,67.96,137.73,6.6381,1.9458,2.5437,100.485,0.4914,2031.28,1.592,8.9596,1.2997,10.4073,11226,2.5894,598.623,2333.3999,638.67,1.277,108.66,223.77,52.642,101.512,8.986,23.9753,2.2614,2.5001,42.4,9102.2998,9.9912,24.94,54.533,1489.63,15793.7002,154.83,127.794,0.9052,108.35,5104.3999,0.3614,1.058,194.23,10004.5996,1925.2,160.354,11.4485,1.6406,10.838,15.7587,2825.9399,61.197,1130.47,10.2467,352.98,39.3102,19.771,516.048,11.4525,203.19,31.702,112.488,0.4891,1.2815,3.297,2.6769,128.36,5168.5,4.769,111.564,816.96,4.9115,14.304,5.7189,1995.8,24149.0996,11.19,90.588,11.4788,2.0744,8.2256,38.1414,2074.6101,10.4909,3281.7,24.056,2645.5901,8.245,26850,655.957,655.957,119.26,6.8491,1.3035
