date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,RON,SEK,SKK,CHF,ISK,NOK,HRK,RUB,TRY,AUD,CAD,CNY,HKD,IDR,KRW,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BRL,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,INR,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,MXN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VND,XAF,XOF,XPF,VEF,MAD
2008-10-26,1.263,119.05,1.9467,,24.759,7.4519,15.6466,0.7947,273.39,3.4132,0.6994,,3.7664,3.6746,10.015,30.505,1.473,149.054,8.8301,7.2194,34.2985,2.12,2.0375,1.6127,8.6198,9.7789,12295,1803.22,4.5239,2.2681,61.376,1.9013,42.875,14.062,1,4.5243,58.25,119.98,2.1533,4.1353,1.9458,2.468,84.599,0.4646,1450.0699,1.865,8.6067,2.8848,1.252,10.6191,2612,2.4051,806.81,2925.3,685.82,1.229,108.64,218.03,43.454,78.524,6.8941,12.0867,2.2183,1.4449,29.307,6296.2998,9.2488,23.465,48.416,4.8279,62.83,1448.0699,12132.2998,91.36,0.8662,98.972,5107.8999,0.3395,147.82,10556,1849.8,133.035,14.109,1.5765,12.7181,2238.23,56.924,7.9317,9.9352,301.46,38.859,174.369,16.9483,14.13,145.46,24.263,98.674,0.4831,1.234,3.841,3.1408,100.851,5624.8999,4.4853,82.788,679.97,4.7291,10.646,2.6185,1762.9,17779.5996,10.779,58.088,14.1243,1.7045,7.6054,41.063,1597.26,7.4675,2428.8999,28.074,1647.6899,20799,642.957,642.957,116.86,2.706,
2008-10-27,1.2465,116.19,1.946,,24.649,7.4536,15.6466,0.8022,270.08,3.4142,0.6992,,3.841,3.6444,10.0027,30.53,1.4423,150.974,8.6966,7.1895,34.104,2.0467,2.0587,1.6163,8.5579,9.6593,13202.4004,1827.77,4.4828,2.2777,61.275,1.881,42.453,13.7345,1,4.4689,57.66,120.85,2.1267,4.1283,1.9458,2.4252,83.556,0.4589,1432.22,1.8528,8.5315,2.7971,1.2368,10.3986,2579,2.3754,828.67,2883.5,676.98,1.214,108.54,215.34,42.888,78.413,6.8066,11.9182,2.2719,1.4315,28.945,6219.2002,9.1366,23.176,47.819,4.7369,61.937,1430.22,11982.7998,90.235,0.8552,97.193,5040.6001,0.3348,146.14,10434.2002,1835,131.393,13.6946,1.5571,12.5671,2226.1499,61.326,7.8339,9.7366,298.97,39.002,172.775,16.2311,13.665,143.62,23.974,97.555,0.4788,1.2188,3.7696,3.1051,99.832,5635,4.4299,83.018,669.09,4.6569,10.948,2.6906,1741.1,17560.6992,10.646,57.37,13.6808,1.6989,7.5616,40.661,1580.72,7.5125,2442.6001,27.883,1627.38,20543,642.957,642.957,116.86,2.682,
2008-10-28,1.2809,125.8,1.9458,,24.118,7.453,15.6466,0.796,259.99,3.4122,0.6991,,3.66,3.6826,9.902,30.479,1.4744,151.732,8.5798,7.1858,33.585,1.9912,1.9697,1.6242,8.4896,9.9294,13270,1812.3101,4.459,2.2198,60.653,1.9036,43.043,13.1452,1,4.5115,58.08,121.28,2.1469,4.1893,1.9458,2.4607,84.361,0.4633,1445.78,1.8642,8.5812,2.6981,1.2484,10.0794,2604,2.3979,820.18,2954.6001,678.01,1.225,108.76,217.38,43.288,78.894,6.88,12.051,2.2912,1.4463,30.036,6277.7998,9.2107,23.396,48.272,4.8028,63.03,1443.78,12096.4004,91.083,0.8531,98.302,5083.2998,0.3338,147.43,10546.5996,1844.3,132.615,12.9579,1.5863,12.7368,2272.3999,60.414,7.9082,9.8289,301.48,38.618,174.417,16.0886,12.968,144.91,24.205,98.094,0.4761,1.2304,3.8241,3.1347,100.774,5826.6001,4.4695,83.549,677.95,4.7914,10.848,2.716,1748.9,17727,10.747,57.915,12.9435,1.7006,7.6457,41.004,1595.6801,7.8315,2465.7,28.009,1653.99,20738,642.957,642.957,116.86,2.6672,
2008-10-29,1.2959,126.37,1.9452,,23.744,7.4477,15.6466,0.7914,256.62,3.4116,0.6992,,3.5458,3.6271,9.8535,30.476,1.4678,151.484,8.6041,7.1563,33.8442,1.9349,1.9304,1.5834,8.778,10.042,13589.7002,1786.64,4.6076,2.2232,62.803,1.9323,43.845,12.7418,1,4.6004,59.31,121.84,2.2277,4.333,1.9458,2.4964,85.974,0.4724,1474.25,1.89,8.7508,2.7185,1.2726,9.9956,2655,2.458,834.57,3026.2,698.65,1.25,108.42,221.67,44.184,80.05,7.003,12.2881,2.2929,1.4744,29.862,6400.7998,9.5122,23.678,49.544,4.9031,64.12,1472.25,12589.5,94.004,0.8809,100.688,5109.2998,0.3443,150.31,10729,1880.7,135.261,12.8632,1.6367,12.9631,2298.0701,61.11,8.0642,10.0226,307.78,40.659,177.447,16.194,12.89,147.76,24.747,100.438,0.4922,1.2546,3.8887,3.1926,102.764,5903.2998,4.5598,83.797,691.35,4.8448,11.354,2.7695,1789.8,18076.1992,10.959,59.061,12.9095,1.7156,7.8091,41.547,1636.6801,8.9772,2514.2,28.959,1686.61,21143,642.957,642.957,116.86,2.7567,
2008-10-30,1.2868,127.134,1.9455,,24.313,7.4471,15.6466,0.7862,258.99,3.4122,0.6991,,3.6,3.5975,9.8115,30.39,1.4661,151.809,8.5458,7.1654,34.1328,1.958,1.9207,1.5505,8.7981,9.9778,13721.2002,1603.1,4.5505,2.1868,62.19,1.8946,44.7,12.7328,1,4.7006,60.46,121.11,2.2763,4.3567,1.9458,2.5507,87.638,0.4827,1506.3,1.8875,8.9744,2.7254,1.2999,10.0422,2713,2.5115,845.94,3040.8,714.86,1.277,108.16,226.49,45.092,83.22,7.1425,12.5549,2.2963,1.5067,31.299,6539.2998,9.739,24.194,50.623,4.7791,63.514,1504.3,12739.2998,97.002,0.8962,102.225,5297.5,0.3473,153.61,10946.9004,1930.2,140.759,12.6342,1.6722,13.2722,2319.4099,61.555,8.2399,10.2407,314.14,41.478,181.449,16.3813,12.64,150.93,25.285,101.578,0.4945,1.2819,3.959,3.2633,105.108,5953.6001,4.6592,83.735,706.66,4.8099,11.435,2.8296,1831.5,18469.4004,11.198,58.783,12.6142,1.7295,7.9789,41.809,1675.5,7.9628,2444.6001,29.655,1723.34,21687,642.957,642.957,116.86,2.763,
2008-10-31,1.2702,125.01,1.9464,,23.993,7.4457,15.6466,0.7921,254.78,3.4133,0.6996,,3.57,3.6501,9.886,30.445,1.4762,152.458,8.525,7.1607,33.7615,1.963,1.8985,1.5436,8.6925,9.8666,13638.0996,1637.17,4.5162,2.1844,62.02,1.8842,43.813,12.4383,1,4.5737,58.81,120.72,2.2147,4.3074,1.9458,2.4819,84.43,0.4697,1489.22,1.8615,8.7315,2.7271,1.2653,9.9537,2640,2.4437,839.4,2976.8,694.9,1.242,108.63,220.38,43.957,83.406,6.9431,12.2167,2.2279,1.4655,29.688,6363.7002,9.4377,23.54,49.256,4.786,62.737,1462.54,12498.4004,94.195,0.8865,99.084,5083.3999,0.3436,149.59,10652.2998,1869.6,137.271,12.543,1.6138,12.8683,2256.6799,60.788,8.0173,9.9643,305.64,40.613,176.826,15.9288,12.75,146.75,24.602,98.964,0.4882,1.2473,3.8495,3.174,101.647,5722.6001,4.5332,83.327,688.26,4.7588,11.252,2.7534,1779.4,17952,10.895,57.189,12.7079,1.718,7.7637,40.967,1589,7.3729,2327.8,28.663,1680.1899,21102,642.957,642.957,116.86,2.7285,
2008-11-01,1.2702,125.01,1.9464,,23.993,7.4457,15.6466,0.7921,254.78,3.4133,0.6996,,3.57,3.6501,9.886,30.445,1.4762,152.458,8.525,7.1607,33.7615,1.963,1.8985,1.5436,8.6925,9.8666,13638.0996,1637.17,4.5162,2.1844,62.02,1.8842,43.813,12.4383,1,4.5737,58.81,120.72,2.2147,4.3074,1.9458,2.4819,84.43,0.4697,1489.22,1.8615,8.7315,2.7271,1.2653,9.9537,2640,2.4437,839.4,2976.8,694.9,1.242,108.63,220.38,43.957,83.406,6.9431,12.2167,2.2279,1.4655,29.688,6363.7002,9.4377,23.54,49.256,4.786,62.737,1462.54,12498.4004,94.195,0.8865,99.084,5083.3999,0.3436,149.59,10652.2998,1869.6,137.271,12.543,1.6138,12.8683,2256.6799,60.788,8.0173,9.9643,305.64,40.613,176.826,15.9288,12.75,146.75,24.602,98.964,0.4882,1.2473,3.8495,3.174,101.647,5722.6001,4.5332,83.327,688.26,4.7588,11.252,2.7534,1779.4,17952,10.895,57.189,12.7079,1.718,7.7637,40.967,1589,7.3729,2327.8,28.663,1680.1899,21102,642.957,642.957,116.86,2.7285,
2008-11-02,1.2702,125.01,1.9464,,23.993,7.4457,15.6466,0.7921,254.78,3.4133,0.6996,,3.57,3.6501,9.886,30.445,1.4762,152.458,8.525,7.1607,33.7615,1.963,1.8985,1.5436,8.6925,9.8666,13638.0996,1637.17,4.5162,2.1844,62.02,1.8842,43.813,12.4383,1,4.5737,58.81,120.72,2.2147,4.3074,1.9458,2.4819,84.43,0.4697,1489.22,1.8615,8.7315,2.7271,1.2653,9.9537,2640,2.4437,839.4,2976.8,694.9,1.242,108.63,220.38,43.957,83.406,6.9431,12.2167,2.2279,1.4655,29.688,6363.7002,9.4377,23.54,49.256,4.786,62.737,1462.54,12498.4004,94.195,0.8865,99.084,5083.3999,0.3436,149.59,10652.2998,1869.6,137.271,12.543,1.6138,12.8683,2256.6799,60.788,8.0173,9.9643,305.64,40.613,176.826,15.9288,12.75,146.75,24.602,98.964,0.4882,1.2473,3.8495,3.174,101.647,5722.6001,4.5332,83.327,688.26,4.7588,11.252,2.7534,1779.4,17952,10.895,57.189,12.7079,1.718,7.7637,40.967,1589,7.3729,2327.8,28.663,1680.1899,21102,642.957,642.957,116.86,2.7285,
2008-11-03,1.2618,124.88,1.9457,,24.236,7.444,15.6466,0.7999,260.58,3.4125,0.6993,,3.5035,3.6407,9.8401,30.4,1.4848,159.004,8.5086,7.1532,34.0675,1.9615,1.8674,1.4883,8.6784,9.7768,13833.5996,1605.1,4.4743,2.1335,61.353,1.8675,44.088,12.6538,1,4.6181,59.53,120.9,2.1976,4.302,1.9458,2.5059,86.21,0.4743,1504.23,1.863,8.8097,2.7554,1.2774,9.8427,2665,2.4545,851.18,2977.8999,701.32,1.254,108.09,222.51,44.358,82.329,7.0038,12.3345,2.2474,1.4809,29.976,6424.8999,9.5161,23.948,49.732,4.7169,61.003,1477.83,12638.5,93.216,0.8832,98.95,5195.3999,0.3443,151.24,10760.7002,1887.8,138.343,12.3222,1.63,13.0316,2287.52,60.689,8.0948,10.0605,307.67,40.235,178.891,16.1076,12.313,148.17,24.795,99.186,0.4876,1.2594,3.8694,3.2048,102.432,5823,4.5771,83.111,694.67,4.7148,11.205,2.7799,1790.2,18144.5996,11.001,57.744,12.3022,1.7285,7.7744,41.184,1607.55,7.3799,2369.6001,29.036,1696.4301,21203,642.957,642.957,116.86,2.7253,
2008-11-04,1.2984,129.5,1.9459,,24.052,7.4418,15.6466,0.8147,257.6,3.4131,0.6997,,3.5108,3.6465,9.8787,30.333,1.5098,159.04,8.5622,7.1334,33.8043,1.9289,1.8592,1.4957,8.8622,10.0603,13686,1634.79,4.5857,2.1376,62.227,1.9079,43.827,12.5369,1,4.5897,59.04,120.75,2.1842,4.3248,1.9458,2.5034,85.877,0.4714,1495.1,1.8583,8.7624,2.7274,1.2697,9.9166,2649,2.4396,811.39,2996.2,692.78,1.247,108.4,221.16,43.948,81.792,6.9453,12.2597,2.2317,1.47,30.495,6386.1001,9.4327,23.789,49.43,4.874,61.897,1468.85,12670.2002,92.644,0.8891,97.263,5153,0.3501,150.1,10700.2998,1884.6,137.411,12.4738,1.6214,12.9138,2299.1299,61.474,8.0456,9.9994,305.86,39.991,177.802,15.9466,12.4865,147.27,24.648,95.738,0.4974,1.2517,3.8586,3.1869,102.164,5781.1001,4.5485,83.337,689.74,4.854,11.382,2.7631,1781.9,18034.5,10.934,57.392,12.4538,1.7334,7.6379,40.94,1592.05,7.3127,2329.7,28.956,1686.12,21089,642.957,642.957,116.86,2.7846,
2008-11-05,1.2918,126.84,1.946,,24.49,7.4424,15.6466,0.815,259.79,3.4127,0.6994,,3.5222,3.6473,10.0733,30.345,1.4983,163.402,8.7629,7.1247,34.0628,1.9786,1.8995,1.5083,8.8584,10.0076,13906.2002,1650.22,4.5875,2.1564,62.173,1.9153,44.572,12.6809,1,4.6636,59.95,120.65,2.2196,4.2983,1.9458,2.5438,87.083,0.4791,1519.2,1.8908,8.9042,2.7589,1.2899,9.8162,2692,2.479,808.56,3017.2,702.8,1.267,109.13,224.73,44.851,84.684,7.0348,12.4572,2.2574,1.4982,30.989,6488.5,9.6046,24.174,50.228,4.9388,61.005,1492.5601,12757.9004,93.879,0.8902,97.472,5239.2998,0.3497,152.41,10859.2002,1915.1,139.659,12.16,1.6443,13.1229,2315.55,61.57,8.1756,10.1608,310.81,40.377,180.679,16.0182,12.1575,149.68,25.114,96.774,0.4977,1.2719,3.9047,3.22,103.384,5861.7002,4.622,84.331,700.89,4.8286,11.403,2.8076,1812,18325.4004,11.11,58.322,12.14,1.7431,7.8584,41.538,1582.05,7.4274,2328.3,29.456,1716.15,21437,642.957,642.957,116.86,2.7877,
2008-11-06,1.2695,123.45,1.9458,,24.865,7.4443,15.6466,0.8145,262.89,3.4143,0.6983,,3.6347,3.675,10.0573,30.31,1.4946,165.023,8.7765,7.1351,33.9792,1.937,1.906,1.5193,8.6848,9.8326,13770,1697.01,4.5164,2.1702,61.649,1.9071,44.337,13.0073,1,4.636,59.77,121,2.2065,4.2099,1.9458,2.5289,86.476,0.4763,1509.67,1.888,8.8584,2.7867,1.2825,9.9852,2676,2.4902,797.71,2920.8999,700.36,1.259,108.49,223.41,44.589,84.638,6.9813,12.3844,2.2524,1.4878,31.355,6450.7002,9.5611,24.032,49.933,4.857,60.28,1483.8101,12673.5,95.876,0.8855,96.514,5207.3999,0.3441,151.51,10803.7998,1895.5,138.711,12.6017,1.6347,13.1103,2316.1399,60.809,8.1276,10.1013,308.92,41.107,178.774,16.1469,12.57,148.81,24.967,96.26,0.4891,1.2645,3.8867,3.1952,102.81,5865.8999,4.5949,85.67,696.78,4.7475,11.253,2.7912,1801.3,18218.0996,11.045,57.979,12.5817,1.7385,7.8059,41.303,1577.9399,7.3453,2269.6001,29.38,1706.09,21312,642.957,642.957,116.86,2.7331,
2008-11-07,1.2714,124.81,1.9457,,25.041,7.4454,15.6466,0.8121,267.49,3.4125,0.6985,,3.646,3.6917,10.0555,30.394,1.4981,164.717,8.7777,7.1319,33.8115,1.952,1.8902,1.512,8.6784,9.8553,13695.2998,1672.1801,4.53,2.1495,61.881,1.9014,43.863,12.9132,1,4.5931,59.08,121.1,2.1857,4.2143,1.9458,2.4923,85.661,0.4718,1499.95,1.8856,8.7684,2.7474,1.2706,10.0278,2651,2.4412,794.75,2955.3999,694.4,1.248,107.87,221.31,44.393,84.269,6.918,12.2681,2.2413,1.4863,30.516,6390.3999,9.4647,23.805,49.463,4.8496,60.452,1469.84,12554.2002,95.869,0.8741,95.285,5133.5,0.3436,150.22,10706.2998,1877.6,137.428,12.6932,1.6276,12.9737,2289.8301,60.453,8.051,10.0062,306,40.656,177.923,16.3465,12.734,147.44,24.669,95.713,0.4878,1.2526,3.8501,3.1691,102.009,5810.6001,4.5516,85.514,690.21,4.753,11.171,2.765,1783.1,18046.6992,10.941,57.431,12.6969,1.7287,7.7325,40.916,1542.66,7.2685,2276.8999,29.135,1690.02,21272,642.957,642.957,116.86,2.7323,
2008-11-08,1.2714,124.81,1.9457,,25.041,7.4454,15.6466,0.8121,267.49,3.4125,0.6985,,3.646,3.6917,10.0555,30.394,1.4981,164.717,8.7777,7.1319,33.8115,1.952,1.8902,1.512,8.6784,9.8553,13695.2998,1672.1801,4.53,2.1495,61.881,1.9014,43.863,12.9132,1,4.5931,59.08,121.1,2.1857,4.2143,1.9458,2.4923,85.661,0.4718,1499.95,1.8856,8.7684,2.7474,1.2706,10.0278,2651,2.4412,794.75,2955.3999,694.4,1.248,107.87,221.31,44.393,84.269,6.918,12.2681,2.2413,1.4863,30.516,6390.3999,9.4647,23.805,49.463,4.8496,60.452,1469.84,12554.2002,95.869,0.8741,95.285,5133.5,0.3436,150.22,10706.2998,1877.6,137.428,12.6932,1.6276,12.9737,2289.8301,60.453,8.051,10.0062,306,40.656,177.923,16.3465,12.734,147.44,24.669,95.713,0.4878,1.2526,3.8501,3.1691,102.009,5810.6001,4.5516,85.514,690.21,4.753,11.171,2.765,1783.1,18046.6992,10.941,57.431,12.6969,1.7287,7.7325,40.916,1542.66,7.2685,2276.8999,29.135,1690.02,21272,642.957,642.957,116.86,2.7323,
2008-11-09,1.2714,124.81,1.9457,,25.041,7.4454,15.6466,0.8121,267.49,3.4125,0.6985,,3.646,3.6917,10.0555,30.394,1.4981,164.717,8.7777,7.1319,33.8115,1.952,1.8902,1.512,8.6784,9.8553,13695.2998,1672.1801,4.53,2.1495,61.881,1.9014,43.863,12.9132,1,4.5931,59.08,121.1,2.1857,4.2143,1.9458,2.4923,85.661,0.4718,1499.95,1.8856,8.7684,2.7474,1.2706,10.0278,2651,2.4412,794.75,2955.3999,694.4,1.248,107.87,221.31,44.393,84.269,6.918,12.2681,2.2413,1.4863,30.516,6390.3999,9.4647,23.805,49.463,4.8496,60.452,1469.84,12554.2002,95.869,0.8741,95.285,5133.5,0.3436,150.22,10706.2998,1877.6,137.428,12.6932,1.6276,12.9737,2289.8301,60.453,8.051,10.0062,306,40.656,177.923,16.3465,12.734,147.44,24.669,95.713,0.4878,1.2526,3.8501,3.1691,102.009,5810.6001,4.5516,85.514,690.21,4.753,11.171,2.765,1783.1,18046.6992,10.941,57.431,12.6969,1.7287,7.7325,40.916,1542.66,7.2685,2276.8999,29.135,1690.02,21272,642.957,642.957,116.86,2.7323,
2008-11-10,1.2748,124.881,1.9461,,25.238,7.4464,15.6466,0.815,266.35,3.4129,0.6996,,3.7298,3.699,9.9995,30.425,1.5027,165.687,8.6993,7.1419,34.0112,1.9604,1.8978,1.5212,8.6906,9.8776,13878.5,1695.05,4.5215,2.1873,61.578,1.9029,44.263,12.7328,1,4.6432,59.9,120.93,2.2551,4.2044,1.9458,2.5328,86.855,0.477,1516.51,1.8957,8.8721,2.7676,1.2844,9.9925,2680,2.4941,795.38,2986.7,702.08,1.261,108.69,223.75,44.754,84.924,6.9824,12.4034,2.2677,1.506,31.888,6460.6001,9.5694,24.075,50.01,4.827,60.276,1486.1,12724.7002,96.992,0.8876,96.534,5190.2002,0.3437,151.99,10804.4004,1898.4,139.054,12.5855,1.634,13.1176,2310.6799,60.391,8.1402,10.1169,314.56,40.977,179.895,16.0255,12.606,149.04,25.005,95.801,0.4892,1.2664,3.8911,3.2161,102.713,5907.2998,4.602,83.877,698.91,4.7664,11.256,2.7955,1802.8,18246.1992,11.062,58.069,12.5655,1.7405,7.8244,41.339,1561,7.3178,2335.1001,29.49,1708.73,21483,642.957,642.957,116.86,2.7336,
2008-11-11,1.2516,121.72,1.946,,25.3681,7.4419,15.6466,0.8133,268.37,3.4129,0.6992,,3.7731,3.7487,10.091,30.46,1.4852,170.066,8.7773,7.142,34.13,2.0077,1.9063,1.5115,8.5538,9.6966,13974.5,1670.04,4.5017,2.1891,61.13,1.8869,43.718,12.9331,1,4.5797,58.95,120.79,2.1794,4.1422,1.9458,2.4979,85.682,0.4703,1523.03,1.8836,8.7495,2.7894,1.267,10.0643,2643,2.4342,798.97,2865.3999,692.41,1.244,108.52,217.38,43.947,83.714,6.887,12.2329,2.2451,1.4818,31.033,6181,9.4056,23.737,49.448,4.8484,59.84,1465.62,12661.5,93.619,0.8743,95.967,5085,0.3387,149.91,10663.9004,1872.8,137.135,12.4958,1.6217,12.9363,2286.4199,60.101,8.0279,9.9775,311.49,40.476,176.907,16.1117,12.805,147.05,24.617,96.458,0.482,1.249,3.8444,3.1757,100.826,5953.1001,4.5392,84.04,688.86,4.672,18.442,2.757,1777.9,17994.9004,10.91,57.265,12.758,1.7263,7.7039,40.907,1558.62,7.2171,2324.5,29.115,1691.6899,21193,642.957,642.957,116.86,2.6932,
2008-11-12,1.2459,118.12,1.9461,,25.439,7.4473,15.6466,0.8362,270.8,3.4128,0.6991,,3.7644,3.7959,10.1131,30.495,1.479,174.381,8.869,7.1246,33.9069,2.0529,1.954,1.5419,8.5543,9.6555,14292.4004,1702.97,4.5069,2.2339,61.334,1.8824,43.176,13.0572,1,4.5182,58.1,120.41,2.1504,4.1427,1.9458,2.4647,84.379,0.464,1475.79,1.8689,8.6392,2.858,1.2504,10.0458,2608,2.4018,788.86,2827.3999,685.22,1.227,106.75,217.74,43.302,84.958,6.8063,12.0706,2.2461,1.4628,31.028,6287.8999,9.2804,23.415,48.791,4.836,61.407,1446.13,12476.9004,94.387,0.8702,96.702,5017.3999,0.3378,148.08,10525.5,1847.3,135.246,12.7022,1.5964,12.7199,2255.98,59.973,7.921,9.8448,301.11,39.184,175.047,16.0295,12.795,145.08,24.294,97.731,0.4814,1.2324,3.7933,3.1251,99.491,5848.7002,4.4788,83.621,679.69,4.6609,18.413,2.7204,1754.2,17755.8008,10.764,56.501,12.7847,1.7224,7.6078,40.442,1550.49,7.1338,2346.6001,28.948,1669.1899,20918,642.957,642.957,116.86,2.6905,
2008-11-13,1.2789,124.74,1.9462,,25.262,7.448,15.6466,0.8578,268.55,3.4148,0.6995,,3.6786,3.7624,9.9803,30.41,1.5157,170.088,8.7617,7.1174,33.8239,2.0812,1.9218,1.5492,8.5346,9.9097,14326.2002,1744.49,4.5037,2.2401,61.705,1.9279,43.038,12.8809,1,4.4996,57.86,120.4,2.1413,4.1358,1.9458,2.4543,84.317,0.4619,1469.5699,1.8686,8.5964,2.9207,1.2452,9.9871,2597,2.3917,792.38,2815.5,680,1.222,108.46,216.82,43.182,83.628,6.7807,12.0824,2.266,1.4611,29.832,6267.7998,9.2318,23.297,48.585,4.967,62.717,1440.02,12523.2002,94.365,0.8717,97.796,4996.2998,0.3385,147.45,10483.4004,1839.5,134.799,12.8104,1.5947,12.7224,2288.3899,61.296,7.8876,9.8033,299.78,39.112,174.306,16.003,12.6665,144.52,24.23,96.531,0.4802,1.2272,3.7772,3.1102,99.01,5780.1001,4.4597,83.464,677.43,4.7855,21.502,2.709,1744.3,17681,10.719,56.262,12.6928,1.7219,7.6509,40.521,1517.03,7.1099,2372.8999,28.857,1662.14,20849,642.957,642.957,116.86,2.6836,
2008-11-14,1.2597,122.22,1.9461,,25.217,7.4464,15.6466,0.8535,267.69,3.4153,0.6995,,3.6967,3.6983,10.0329,30.42,1.5067,170.179,8.7603,7.1136,34.1025,2.038,1.9469,1.5564,8.6649,9.761,14482.4004,1780.71,4.5729,2.2756,62.682,1.9098,43.719,12.75,1,4.5692,58.9,120.77,2.1743,4.2101,1.9458,2.4921,85.553,0.4691,1492.1801,1.9036,8.7228,2.8937,1.2641,10.0329,2637,2.4285,792.48,2858.8,689.53,1.241,108.38,220.16,44.068,84.908,6.8821,12.2681,2.271,1.4895,31.755,6363.7998,9.4346,23.65,49.334,4.8895,61.442,1462.21,12613,95.69,0.8834,97.142,5120.7998,0.3437,149.72,10626.4004,1876.1,136.879,12.7031,1.6192,12.8871,2286.1899,62.297,8.0092,9.9543,304.47,40.446,176.998,16.2069,12.703,146.83,24.603,97.938,0.488,1.2461,3.8355,3.1583,100.338,5977.3999,4.5287,83.725,687.19,4.7115,21.853,2.7506,1773.8,17953.0996,10.884,57.132,12.6757,1.7382,7.7686,41.015,1542.92,7.3052,2370,29.397,1687.76,21191,642.957,642.957,116.86,2.7272,
2008-11-15,1.2597,122.22,1.9461,,25.217,7.4464,15.6466,0.8535,267.69,3.4153,0.6995,,3.6967,3.6983,10.0329,30.42,1.5067,170.179,8.7603,7.1136,34.1025,2.038,1.9469,1.5564,8.6649,9.761,14482.4004,1780.71,4.5729,2.2756,62.682,1.9098,43.719,12.75,1,4.5692,58.9,120.77,2.1743,4.2101,1.9458,2.4921,85.553,0.4691,1492.1801,1.9036,8.7228,2.8937,1.2641,10.0329,2637,2.4285,792.48,2858.8,689.53,1.241,108.38,220.16,44.068,84.908,6.8821,12.2681,2.271,1.4895,31.755,6363.7998,9.4346,23.65,49.334,4.8895,61.442,1462.21,12613,95.69,0.8834,97.142,5120.7998,0.3437,149.72,10626.4004,1876.1,136.879,12.7031,1.6192,12.8871,2286.1899,62.297,8.0092,9.9543,304.47,40.446,176.998,16.2069,12.703,146.83,24.603,97.938,0.488,1.2461,3.8355,3.1583,100.338,5977.3999,4.5287,83.725,687.19,4.7115,21.853,2.7506,1773.8,17953.0996,10.884,57.132,12.6757,1.7382,7.7686,41.015,1542.92,7.3052,2370,29.397,1687.76,21191,642.957,642.957,116.86,2.7272,
2008-11-16,1.2597,122.22,1.9461,,25.217,7.4464,15.6466,0.8535,267.69,3.4153,0.6995,,3.6967,3.6983,10.0329,30.42,1.5067,170.179,8.7603,7.1136,34.1025,2.038,1.9469,1.5564,8.6649,9.761,14482.4004,1780.71,4.5729,2.2756,62.682,1.9098,43.719,12.75,1,4.5692,58.9,120.77,2.1743,4.2101,1.9458,2.4921,85.553,0.4691,1492.1801,1.9036,8.7228,2.8937,1.2641,10.0329,2637,2.4285,792.48,2858.8,689.53,1.241,108.38,220.16,44.068,84.908,6.8821,12.2681,2.271,1.4895,31.755,6363.7998,9.4346,23.65,49.334,4.8895,61.442,1462.21,12613,95.69,0.8834,97.142,5120.7998,0.3437,149.72,10626.4004,1876.1,136.879,12.7031,1.6192,12.8871,2286.1899,62.297,8.0092,9.9543,304.47,40.446,176.998,16.2069,12.703,146.83,24.603,97.938,0.488,1.2461,3.8355,3.1583,100.338,5977.3999,4.5287,83.725,687.19,4.7115,21.853,2.7506,1773.8,17953.0996,10.884,57.132,12.6757,1.7382,7.7686,41.015,1542.92,7.3052,2370,29.397,1687.76,21191,642.957,642.957,116.86,2.7272,
2008-11-17,1.2644,121.88,1.9466,,25.376,7.4486,15.6466,0.8429,267.99,3.4137,0.6996,,3.7677,3.7485,10.13,30.4,1.5158,170.502,8.8247,7.1243,33.9815,2.0562,1.9502,1.5521,8.6715,9.7962,14781,1794.28,4.5776,2.2917,62.857,1.9254,43.43,12.8715,1,4.5441,58.58,120.65,2.1751,4.2086,1.9458,2.4785,85.149,0.4665,1484.04,1.9015,8.675,2.9269,1.2573,9.9702,2623,2.4406,800.81,2869.2,685.76,1.234,108.22,219.9,43.828,84.505,6.8381,12.2013,2.2866,1.4798,31.676,6370.2998,9.3849,23.521,49.064,4.9456,61.682,1454.23,12544.2002,94.915,0.8835,97.206,5092.8999,0.3443,148.9,10565.7002,1865.9,136.068,12.6365,1.6104,12.8103,2276.22,62.314,7.9654,9.9,302.8,40.351,176.029,16.2033,12.593,145.99,24.469,98.125,0.4878,1.2393,3.8341,3.1608,99.11,5944.7002,4.5038,84.453,683.5,4.7276,21.846,2.7356,1761.6,17855.1992,10.825,56.819,12.586,1.7343,7.7073,40.93,1544.62,7.2653,2369.7,29.236,1678.54,21099,642.957,642.957,116.86,2.7264,
