date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,IDR,ILS,INR,KWD,MXN,MYR,RUB,SAR,AED,ANG,BAM,BBD,BND,BRL,BSD,BYR,CNY,EGP,FJD,JMD,JOD,PHP,SVC,SZL,TND,TTD,UGX,BOB,COP,HRK,KES,LBP,MUR
2004-01-01,1.2582,135.01,1.9557,0.5864,32.61,7.4462,15.6466,0.7044,260.36,3.4524,0.6725,0.4317,4.6871,41158,9.0574,236.7,41.17,1.56,89.46,8.3886,1771638,1.6721,1.6284,9.7622,1486.5,1.9184,2.1359,8.3886,1,10488.0996,5.4959,57.28,0.3673,14.1435,4.7991,36.76,4.6766,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-02,1.2582,134.67,1.9557,0.5864,32.292,7.4454,15.6466,0.7005,261.5,3.4525,0.6715,0.4316,4.6997,41122,9.0375,236.85,41.145,1.5585,89.36,8.395,1760013,1.6575,1.6234,9.7712,1504.3,1.9092,2.1417,8.2282,1,10624.2998,5.5397,57.309,0.3706,13.9288,4.7828,36.8006,4.7205,4.6225,2.1625,1.9593,2.4171,2.119,3.5597,1.2149,2675,10.401,7.723,2.1442,73.839,0.8825,69.672,10.706,8.0596,1.5169,7.5481,2364.7,,,,,,
2004-01-03,1.2582,134.67,1.9557,0.5864,32.292,7.4454,15.6466,0.7005,261.5,3.4525,0.6715,0.4316,4.6997,41122,9.0375,236.85,41.145,1.5585,89.36,8.395,1760013,1.6575,1.6234,9.7712,1504.3,1.9092,2.1417,8.2282,1,10624.2998,5.5397,57.309,0.3706,13.9288,4.7828,36.8006,4.7205,4.6225,2.1625,1.9593,2.4171,2.119,3.5597,1.2149,2675,10.401,7.723,2.1442,73.839,0.8825,69.672,10.706,8.0596,1.5169,7.5481,2364.7,,,,,,
2004-01-04,1.2582,134.67,1.9557,0.5864,32.292,7.4454,15.6466,0.7005,261.5,3.4525,0.6715,0.4316,4.6997,41122,9.0375,236.85,41.145,1.5585,89.36,8.395,1760013,1.6575,1.6234,9.7712,1504.3,1.9092,2.1417,8.2282,1,10624.2998,5.5397,57.309,0.3706,13.9288,4.7828,36.8006,4.7205,4.6225,2.1625,1.9593,2.4171,2.119,3.5597,1.2149,2675,10.401,7.723,2.1442,73.839,0.8825,69.672,10.706,8.0596,1.5169,7.5481,2364.7,,,,,,
2004-01-05,1.2687,134.8,1.9558,0.5864,32.35,7.4482,15.6466,0.7017,259.75,3.4533,0.6727,0.4316,4.6726,41272,9.0807,236.97,41.04,1.563,89.02,8.4425,1743696,1.6522,1.6244,9.8447,1495.5,1.89,2.1528,7.9591,1,10475,5.5512,57.669,0.3723,13.9417,4.8166,37.07,4.7503,4.6553,2.1773,1.9722,2.4336,2.131,3.5634,1.2232,2693,10.4756,7.756,2.1466,74.335,0.8884,69.911,10.779,7.8802,1.5196,7.5991,2402.2,,,,,,
2004-01-06,1.2721,135.11,1.9558,0.5862,32.35,7.4471,15.6466,0.6984,259.6,3.4539,0.6754,0.4314,4.6366,41429,9.102,237,40.88,1.567,88.9,8.5485,1754294,1.6541,1.6361,9.8711,1512.7,1.8949,2.1583,8.1688,1,10634.9004,5.5705,57.939,0.3755,13.8898,4.8517,37.19,4.7863,4.6899,2.1881,1.9605,2.4457,2.136,3.5426,1.2292,2706,10.5544,7.823,2.1398,74.697,0.8943,70.238,10.832,7.6644,1.523,7.6363,2425.3999,,,,,,
2004-01-07,1.2641,134.18,1.9558,0.5864,32.37,7.4492,15.6466,0.6952,261.92,3.4535,0.6731,0.431,4.6552,41259,9.0826,237.05,40.915,1.567,88.73,8.6114,1733425,1.6451,1.6291,9.8087,1487.9,1.8826,2.1432,8.2703,1,10443,5.5562,57.386,0.3723,13.7528,4.8113,36.95,4.7462,4.65,2.1739,1.9405,2.4298,2.125,3.5687,1.2213,2689,10.4643,7.759,2.1182,74.222,0.8881,69.687,10.762,7.8046,1.5178,7.6001,2404.8999,,,,,,
2004-01-08,1.2775,135.62,1.9558,0.5865,32.38,7.4475,15.6466,0.696,266.3,3.4534,0.6716,0.4305,4.6979,41287,9.1067,237.13,40.876,1.5666,88.75,8.6487,1727017,1.6487,1.6331,9.9146,1495,1.8845,2.1634,8.385,1,10648.5,5.5937,58.077,0.3748,13.8605,4.8514,37.15,4.7852,4.6881,2.16,1.9462,2.4143,2.107,3.5217,1.2135,2681,10.5521,7.842,2.1447,73.969,0.8949,70.261,10.694,7.9435,1.5213,7.5395,2395.3,,,,,,
2004-01-09,1.2859,136.83,1.9556,0.5866,32.59,7.4475,15.6466,0.6923,267.85,3.4533,0.6747,0.4306,4.678,41239,9.1071,237.35,40.652,1.5661,88.87,8.6326,1731070,1.6574,1.6298,9.956,1518.8,1.8818,2.1744,8.6537,1,10695.4004,5.6107,58.457,0.3787,13.8673,4.8823,37.1869,4.8207,4.7179,2.1891,1.9538,2.4469,2.137,3.5525,1.2298,2719,10.6226,7.897,2.1496,74.95,0.9,70.832,10.837,8.1143,1.5263,7.64,2431,,,,,,
2004-01-10,1.2859,136.83,1.9556,0.5866,32.59,7.4475,15.6466,0.6923,267.85,3.4533,0.6747,0.4306,4.678,41239,9.1071,237.35,40.652,1.5661,88.87,8.6326,1731070,1.6574,1.6298,9.956,1518.8,1.8818,2.1744,8.6537,1,10695.4004,5.6107,58.457,0.3787,13.8673,4.8823,37.1869,4.8207,4.7179,2.1891,1.9538,2.4469,2.137,3.5525,1.2298,2719,10.6226,7.897,2.1496,74.95,0.9,70.832,10.837,8.1143,1.5263,7.64,2431,,,,,,
2004-01-11,1.2859,136.83,1.9556,0.5866,32.59,7.4475,15.6466,0.6923,267.85,3.4533,0.6747,0.4306,4.678,41239,9.1071,237.35,40.652,1.5661,88.87,8.6326,1731070,1.6574,1.6298,9.956,1518.8,1.8818,2.1744,8.6537,1,10695.4004,5.6107,58.457,0.3787,13.8673,4.8823,37.1869,4.8207,4.7179,2.1891,1.9538,2.4469,2.137,3.5525,1.2298,2719,10.6226,7.897,2.1496,74.95,0.9,70.832,10.837,8.1143,1.5263,7.64,2431,,,,,,
2004-01-12,1.2741,135.8,1.9557,0.5866,32.51,7.4488,15.6466,0.6898,268.99,3.4534,0.6769,0.4307,4.6857,41350,9.1217,237.32,40.66,1.5642,88.94,8.6125,1711297,1.6402,1.6252,9.8884,1488.9,1.8702,2.1543,8.833,1,10624.7998,5.5932,57.762,0.3772,13.7982,4.8628,36.8,4.7981,4.7006,2.2083,1.9564,2.4682,2.148,3.5517,1.2406,2735,10.5762,7.841,2.1291,75.672,0.8973,70.583,10.931,8.3138,1.5249,7.7061,2453.7,,,,,,
2004-01-13,1.2786,135.85,1.9554,0.5867,32.56,7.4482,15.6466,0.6916,265.44,3.4531,0.6744,0.4303,4.7712,41362,9.1462,237.4,40.58,1.5595,88.96,8.5684,1705211,1.6384,1.6249,9.9271,1502.8,1.8647,2.165,8.7869,1,10601.0996,5.6092,57.93,0.3745,13.8576,4.836,36.9,4.7751,4.6789,2.1855,1.9443,2.4428,2.132,3.4672,1.2278,2708,10.5176,7.794,2.1229,74.916,0.8937,70.305,10.819,8.419,1.5212,7.6274,2436.6001,,,,,,
2004-01-14,1.2651,134.42,1.9555,0.5868,32.54,7.4483,15.6466,0.6903,264.61,3.4532,0.6725,0.4301,4.7426,41264,9.1709,237.43,40.615,1.559,88.49,8.5327,1711949,1.6334,1.6315,9.8229,1487.1,1.8607,2.1548,9.0048,1,10470,5.5824,57.344,0.3738,13.7066,4.835,36.52,4.769,4.6723,2.1764,1.944,2.4326,2.123,3.4872,1.2227,2694,10.5143,7.79,2.1162,74.648,0.8918,70.409,10.774,8.7009,1.521,7.596,2417.7,,,,,,
2004-01-15,1.2601,133.92,1.9555,0.5868,32.68,7.4472,15.6466,0.6901,266.61,3.4532,0.6717,0.4302,4.7346,41213,9.1786,237.54,40.77,1.5662,88.23,8.5824,1691000,1.6322,1.6314,9.7779,1479.6,1.8713,2.1365,9.2631,1,10385,5.5331,57.151,0.3703,13.6382,4.7818,36.37,4.7201,4.6243,2.1677,1.9364,2.4229,2.116,3.4753,1.2178,2684,10.4024,7.735,2.1007,74.328,0.8825,69.704,10.732,8.7293,1.5161,7.5659,2405.6001,,,,,,
2004-01-16,1.2398,132.23,1.9555,0.5867,32.791,7.4475,15.6466,0.6891,265.3,3.4529,0.667,0.4294,4.7089,41139,9.169,237.55,40.77,1.5676,87.37,8.5909,1672478,1.6242,1.6076,9.6257,1470.9,1.858,2.1084,8.9176,1,10349.5,5.4258,56.218,0.3656,13.3952,4.7011,35.6765,4.6508,4.5515,2.1437,1.9328,2.396,2.098,3.4379,1.2043,2653,10.2402,7.613,2.0784,73.642,0.8685,68.643,10.613,8.6328,1.5085,7.4829,2364.7,,,,,,
2004-01-17,1.2398,132.23,1.9555,0.5867,32.791,7.4475,15.6466,0.6891,265.3,3.4529,0.667,0.4294,4.7089,41139,9.169,237.55,40.77,1.5676,87.37,8.5909,1672478,1.6242,1.6076,9.6257,1470.9,1.858,2.1084,8.9176,1,10349.5,5.4258,56.218,0.3656,13.3952,4.7011,35.6765,4.6508,4.5515,2.1437,1.9328,2.396,2.098,3.4379,1.2043,2653,10.2402,7.613,2.0784,73.642,0.8685,68.643,10.613,8.6328,1.5085,7.4829,2364.7,,,,,,
2004-01-18,1.2398,132.23,1.9555,0.5867,32.791,7.4475,15.6466,0.6891,265.3,3.4529,0.667,0.4294,4.7089,41139,9.169,237.55,40.77,1.5676,87.37,8.5909,1672478,1.6242,1.6076,9.6257,1470.9,1.858,2.1084,8.9176,1,10349.5,5.4258,56.218,0.3656,13.3952,4.7011,35.6765,4.6508,4.5515,2.1437,1.9328,2.396,2.098,3.4379,1.2043,2653,10.2402,7.613,2.0784,73.642,0.8685,68.643,10.613,8.6328,1.5085,7.4829,2364.7,,,,,,
2004-01-19,1.2354,132.41,1.9555,0.5867,32.82,7.4486,15.6466,0.6923,264.11,3.4527,0.6648,0.429,4.7276,40985,9.1633,237.6,40.78,1.5695,86.19,8.6078,1675170,1.6358,1.6074,9.5903,1466.7,1.8852,2.1106,8.968,1,10365.7002,5.4734,55.998,0.365,13.359,4.7079,35.56,4.6414,4.5441,2.119,1.933,2.3684,2.085,3.4236,1.1904,2628,10.2246,7.557,2.091,72.785,0.8671,68.655,10.492,8.1631,1.5101,7.3977,2331.3,,,,,,
2004-01-20,1.2589,134.68,1.9558,0.5867,32.99,7.4477,15.6466,0.6919,263.61,3.4523,0.6692,0.4298,4.7301,41087,9.1535,237.53,40.695,1.5675,86.58,8.6398,1677519,1.6391,1.6254,9.7749,1481.1,1.8872,2.1477,8.8799,1,10419,5.552,57.068,0.3693,13.656,4.7792,36.16,4.7148,4.6191,2.1465,1.9572,2.3992,2.112,3.4687,1.2059,2659,10.3945,7.695,2.1417,73.789,0.8815,69.822,10.627,8.2689,1.5181,7.4927,2356.1001,,,,,,
2004-01-21,1.2659,135.22,1.9558,0.5867,32.86,7.4479,15.6466,0.6905,262.71,3.4529,0.6711,0.4299,4.7246,41048,9.1125,237.4,40.585,1.5669,86.95,8.5456,1677660,1.635,1.6452,9.8262,1498.7,1.8827,2.1473,9.0121,1,10596.5996,5.5786,57.376,0.3712,13.8463,4.7927,36.39,4.7307,4.6302,2.1657,1.9741,2.4207,2.119,3.4993,1.2167,2679,10.4228,7.725,2.1235,74.363,0.8843,69.887,10.722,8.3429,1.5235,7.5591,2366.3,,,,,,
2004-01-22,1.2725,135.03,1.9559,0.5867,32.86,7.4491,15.6466,0.6899,262.01,3.4533,0.6733,0.4301,4.689,41350,9.116,237.4,40.44,1.5676,86.84,8.595,1681600,1.6359,1.6468,9.88,1510.9,1.8784,2.1526,8.977,1,10683.0996,5.6452,57.645,0.3747,14.0771,4.8303,36.39,4.7701,4.6689,2.1819,1.9704,2.4388,2.128,3.5327,1.2258,2695,10.5068,7.785,2.1381,74.872,0.8917,70.636,10.802,8.4053,1.524,7.6151,2400.8999,,,,,,
2004-01-23,1.2583,134.46,1.9559,0.5867,32.88,7.4475,15.6466,0.6891,260.21,3.4533,0.6724,0.43,4.675,41052,9.136,237.36,40.535,1.5638,86.38,8.6052,1685432,1.6319,1.6523,9.7904,1478.6,1.8728,2.1362,9.0719,1,10589.9004,5.5851,56.963,0.3707,13.6918,4.7902,35.86,4.7271,4.6292,2.1875,1.9753,2.445,2.131,3.5358,1.2289,2696,10.4187,7.717,2.1086,75.058,0.884,69.947,10.829,8.4265,1.5138,7.6342,2394.2,,,,,,
2004-01-24,1.2583,134.46,1.9559,0.5867,32.88,7.4475,15.6466,0.6891,260.21,3.4533,0.6724,0.43,4.675,41052,9.136,237.36,40.535,1.5638,86.38,8.6052,1685432,1.6319,1.6523,9.7904,1478.6,1.8728,2.1362,9.0719,1,10589.9004,5.5851,56.963,0.3707,13.6918,4.7902,35.86,4.7271,4.6292,2.1875,1.9753,2.445,2.131,3.5358,1.2289,2696,10.4187,7.717,2.1086,75.058,0.884,69.947,10.829,8.4265,1.5138,7.6342,2394.2,,,,,,
2004-01-25,1.2583,134.46,1.9559,0.5867,32.88,7.4475,15.6466,0.6891,260.21,3.4533,0.6724,0.43,4.675,41052,9.136,237.36,40.535,1.5638,86.38,8.6052,1685432,1.6319,1.6523,9.7904,1478.6,1.8728,2.1362,9.0719,1,10589.9004,5.5851,56.963,0.3707,13.6918,4.7902,35.86,4.7271,4.6292,2.1875,1.9753,2.445,2.131,3.5358,1.2289,2696,10.4187,7.717,2.1086,75.058,0.884,69.947,10.829,8.4265,1.5138,7.6342,2394.2,,,,,,
2004-01-26,1.2488,132.79,1.9559,0.586,32.94,7.4489,15.6466,0.6876,262.855,3.4523,0.6694,0.4296,4.6897,40952,9.168,237.35,40.494,1.5669,86.57,8.6235,1662217,1.6219,1.6389,9.6982,1466.4,1.8644,2.1178,8.8307,1,10472,5.5475,56.476,0.3689,13.596,4.7668,35.61,4.7019,4.6067,2.157,1.9357,2.4109,2.103,3.4942,1.2118,2668,10.3707,7.699,2.1037,74.144,0.8797,69.796,10.679,8.3094,1.519,7.529,2355,,,,,,
2004-01-27,1.2637,133.46,1.9559,0.5861,32.93,7.4485,15.6466,0.6914,262.9,3.4529,0.6675,0.4297,4.7513,40804,9.1442,237.34,40.585,1.5667,86.72,8.6116,1655012,1.6212,1.6503,9.8087,1475.6,1.8628,2.1422,8.866,1,10646.7002,5.6425,57.205,0.3725,13.7975,4.8029,35.95,4.7376,4.6425,2.1427,1.9205,2.3949,2.097,3.4782,1.2099,2656,10.4476,7.76,2.123,73.597,0.886,70.286,10.609,8.2542,1.5148,7.4795,2341.3999,,,,,,
2004-01-28,1.2442,132.01,1.9558,0.5862,33.16,7.4494,15.6466,0.685,262.55,3.4534,0.6682,0.4293,4.7087,40700,9.1295,237.38,40.655,1.5648,86.78,8.6925,1668765,1.6152,1.6497,9.66,1463,1.8451,2.1106,8.7006,1,10470,5.5861,56.298,0.3709,13.7167,4.7923,35.43,4.7278,4.6315,2.1639,1.9596,2.4186,2.107,3.5537,1.2219,2678,10.4228,7.715,2.108,74.287,0.8845,70.272,10.713,8.3357,1.5219,7.5527,2347.2,,,,,,
2004-01-29,1.241,131.42,1.9558,0.5862,33.26,7.4496,15.6466,0.6831,264.88,3.4533,0.6653,0.4289,4.7644,40695,9.162,237.4,40.75,1.562,86.78,8.7507,1673475,1.6278,1.6502,9.6445,1437.3,1.8532,2.1083,8.6897,1,10292,5.5156,56.161,0.365,13.6765,4.707,35.36,4.6436,4.5469,2.1456,1.9455,2.3982,2.098,3.5641,1.2116,2652,10.2348,7.586,2.079,73.646,0.8682,69.23,10.623,8.2655,1.5142,7.4897,2317.7,,,,,,
2004-01-30,1.2468,131.74,1.9559,0.586,33.27,7.4494,15.6466,0.6833,262.62,3.4535,0.6627,0.4286,4.789,40636,9.2195,237.3,40.925,1.5672,86.13,8.7292,1665205,1.6348,1.6508,9.6835,1446.3,1.8546,2.1076,8.8583,1,10382,5.593,56.119,0.366,13.7962,4.73,35.56,4.6653,4.5713,2.1234,1.9408,2.3733,2.08,3.5673,1.1929,2623,10.285,7.627,2.1014,72.882,0.8729,69.403,10.514,8.1799,1.5165,7.4128,2303.8,,,,,,
2004-01-31,1.2468,131.74,1.9559,0.586,33.27,7.4494,15.6466,0.6833,262.62,3.4535,0.6627,0.4286,4.789,40636,9.2195,237.3,40.925,1.5672,86.13,8.7292,1665205,1.6348,1.6508,9.6835,1446.3,1.8546,2.1076,8.8583,1,10382,5.593,56.119,0.366,13.7962,4.73,35.56,4.6653,4.5713,2.1234,1.9408,2.3733,2.08,3.5673,1.1929,2623,10.285,7.627,2.1014,72.882,0.8729,69.403,10.514,8.1799,1.5165,7.4128,2303.8,,,,,,
2004-02-01,1.2468,131.74,1.9559,0.586,33.27,7.4494,15.6466,0.6833,262.62,3.4535,0.6627,0.4286,4.789,40636,9.2195,237.3,40.925,1.5672,86.13,8.7292,1665205,1.6348,1.6508,9.6835,1446.3,1.8546,2.1076,8.8583,1,10382,5.593,56.119,0.366,13.7962,4.73,35.56,4.6653,4.5713,2.1234,1.9408,2.3733,2.08,3.5673,1.1929,2623,10.285,7.627,2.1014,72.882,0.8729,69.403,10.514,8.1799,1.5165,7.4128,2303.8,,,,,,
2004-02-02,1.2433,131.16,1.9558,0.5861,33.33,7.4509,15.6466,0.6822,264.91,3.4534,0.6648,0.4287,4.8032,40502,9.1871,237.3,40.825,1.5675,86.42,8.6821,1668864,1.6375,1.6612,9.6658,1439.9,1.8469,2.103,8.6587,1,10507,5.5558,56.145,0.366,13.6303,4.7204,35.54,4.6573,4.5629,2.1357,1.9517,2.3872,2.083,3.594,1.1998,2644,10.2654,7.613,2.0907,73.362,0.8713,69.399,10.574,8.2275,1.5176,7.4555,2310.2,,,,,,
2004-02-03,1.2535,132.27,1.9557,0.5861,33.265,7.452,15.6466,0.6825,264.15,3.4533,0.6682,0.429,4.8,40447,9.1928,237.25,40.7,1.5666,86.67,8.7379,1685000,1.6441,1.6763,9.7508,1449.3,1.8454,2.1227,8.6784,1,10433,5.6142,56.659,0.3687,13.904,4.7632,35.8,4.6998,4.6043,2.1521,1.9478,2.4055,2.098,3.5723,1.209,2662,10.3604,7.67,2.113,73.84,0.8793,70.201,10.655,8.3908,1.5192,7.5121,2290.1001,,,,,,
2004-02-04,1.254,132.22,1.9557,0.5862,33.16,7.4516,15.6466,0.6842,263.86,3.4534,0.6664,0.4287,4.7982,40501,9.1822,237.32,40.57,1.5673,86.45,8.7268,1670000,1.6446,1.6719,9.7472,1465.7,1.8385,2.1244,8.5531,1,10594.2998,5.6144,56.686,0.3696,14.011,4.7664,35.72,4.7025,4.6049,2.1521,1.9478,2.4055,2.098,3.5723,1.209,2662,10.3666,7.69,2.1043,73.84,0.8794,70.203,10.655,8.3908,1.5229,7.5121,2290.1001,,,,,,
2004-02-05,1.2572,132.73,1.9557,0.5862,33.25,7.4508,15.6466,0.6842,266.25,3.4533,0.6686,0.4293,4.8627,40807,9.191,237.31,40.57,1.5685,86.25,8.7393,1670000,1.6476,1.6809,9.7662,1455,1.8319,2.1284,8.7471,1,10502,5.6222,56.757,0.3706,14.0681,4.7885,35.86,4.7238,4.628,2.1585,1.9534,2.4126,2.1015,3.6046,1.2126,2668,10.4156,7.728,2.1178,74.094,0.8838,70.302,10.687,8.3152,1.52,7.5342,2293.7,,,,,,
2004-02-06,1.27,133.94,1.9556,0.5862,33.135,7.4492,15.6466,0.6873,266.43,3.4534,0.6674,0.4288,4.8483,40903,9.1295,237.32,40.7,1.5681,86.25,8.7408,1691400,1.6508,1.6773,9.8707,1482.4,1.837,2.14,8.8406,1,10732.7998,5.6662,57.391,0.3741,14.1153,4.8137,36.2302,4.7598,4.6611,2.1487,1.9449,2.4017,2.0985,3.625,1.2071,2656,10.4868,7.784,2.1308,73.801,0.8902,70.805,10.638,8.4027,1.5267,7.5004,2281.5,,,,,,
2004-02-07,1.27,133.94,1.9556,0.5862,33.135,7.4492,15.6466,0.6873,266.43,3.4534,0.6674,0.4288,4.8483,40903,9.1295,237.32,40.7,1.5681,86.25,8.7408,1691400,1.6508,1.6773,9.8707,1482.4,1.837,2.14,8.8406,1,10732.7998,5.6662,57.391,0.3741,14.1153,4.8137,36.2302,4.7598,4.6611,2.1487,1.9449,2.4017,2.0985,3.625,1.2071,2656,10.4868,7.784,2.1308,73.801,0.8902,70.805,10.638,8.4027,1.5267,7.5004,2281.5,,,,,,
2004-02-08,1.27,133.94,1.9556,0.5862,33.135,7.4492,15.6466,0.6873,266.43,3.4534,0.6674,0.4288,4.8483,40903,9.1295,237.32,40.7,1.5681,86.25,8.7408,1691400,1.6508,1.6773,9.8707,1482.4,1.837,2.14,8.8406,1,10732.7998,5.6662,57.391,0.3741,14.1153,4.8137,36.2302,4.7598,4.6611,2.1487,1.9449,2.4017,2.0985,3.625,1.2071,2656,10.4868,7.784,2.1308,73.801,0.8902,70.805,10.638,8.4027,1.5267,7.5004,2281.5,,,,,,
2004-02-09,1.2694,134.31,1.9554,0.5862,33.13,7.4504,15.6466,0.6823,264.38,3.4535,0.6725,0.4294,4.8244,40963,9.1159,237.35,40.525,1.5676,86.75,8.6857,1709000,1.6327,1.6852,9.8571,1463,1.8216,2.1362,8.7201,1,10696,5.6681,57.325,0.3726,14.1126,4.814,36.15,4.7491,4.6525,2.1855,1.977,2.4428,2.119,3.6447,1.2278,2702,10.4698,7.782,2.1165,75.043,0.8886,70.683,10.819,8.5462,1.5234,7.6274,2315,,,,,,
2004-02-10,1.2685,133.91,1.9555,0.5862,33.03,7.4498,15.6466,0.6787,263.27,3.4534,0.6727,0.4293,4.825,40900,9.1071,237.37,40.485,1.5696,87.05,8.8101,1716000,1.6252,1.6875,9.8525,1478.2,1.8208,2.1248,8.6707,1,10674.5996,5.6663,57.299,0.3742,14.0833,4.8354,36.06,4.7692,4.6727,2.1924,1.9644,2.4505,2.11,3.6497,1.2317,2709,10.5148,7.816,2.1118,75.329,0.8925,70.946,10.853,8.5095,1.5238,7.6514,2308.7,,,,,,
2004-02-11,1.283,135.09,1.9555,0.5862,32.77,7.4514,15.6466,0.6776,264.5,3.4532,0.6699,0.4286,4.8799,40667,9.1277,237.41,40.455,1.5769,86.87,8.8635,1704500,1.6289,1.6871,9.9622,1489.2,1.8325,2.1385,8.6157,1,10784.0996,5.7463,57.975,0.3776,14.0738,4.8702,36.57,4.8077,4.7122,2.1744,1.9488,2.4303,2.094,3.6251,1.2215,2684,10.5896,7.879,2.121,74.642,0.897,71.515,10.764,8.4395,1.5313,7.589,2261.6001,,,,,,
2004-02-12,1.2818,134.99,1.9556,0.5862,32.81,7.4508,15.6466,0.677,263.13,3.4534,0.673,0.4289,4.8707,40721,9.1435,237.42,40.435,1.5764,86.89,8.8476,1687000,1.6231,1.69,9.956,1485.6,1.8346,2.1438,8.4666,1,10763,5.6931,57.895,0.3774,13.9901,4.866,36.4299,4.8026,4.701,2.2012,1.9719,2.4603,2.119,3.6474,1.2366,2716,10.581,7.851,2.1129,75.547,0.8973,71.504,10.896,8.3511,1.5292,7.6815,2280.8,,,,,,
2004-02-13,1.2728,133.92,1.9558,0.5862,32.525,7.45,15.6466,0.6746,263.38,3.4533,0.6739,0.429,4.8503,40763,9.1305,237.41,40.408,1.5763,86.84,8.8255,1688000,1.6112,1.675,9.8931,1475.9,1.816,2.1316,8.3945,1,10704.0996,5.6504,57.726,0.3754,13.9422,4.8352,36.47,4.7792,4.6797,2.2012,1.9719,2.4603,2.12,3.6474,1.2366,2712,10.5311,7.815,2.0967,75.547,0.8933,71.231,10.896,8.1973,1.5299,7.6815,2274.3999,,,,,,
2004-02-14,1.2728,133.92,1.9558,0.5862,32.525,7.45,15.6466,0.6746,263.38,3.4533,0.6739,0.429,4.8503,40763,9.1305,237.41,40.408,1.5763,86.84,8.8255,1688000,1.6112,1.675,9.8931,1475.9,1.816,2.1316,8.3945,1,10704.0996,5.6504,57.726,0.3754,13.9422,4.8352,36.47,4.7792,4.6797,2.2012,1.9719,2.4603,2.12,3.6474,1.2366,2712,10.5311,7.815,2.0967,75.547,0.8933,71.231,10.896,8.1973,1.5299,7.6815,2274.3999,,,,,,
2004-02-15,1.2728,133.92,1.9558,0.5862,32.525,7.45,15.6466,0.6746,263.38,3.4533,0.6739,0.429,4.8503,40763,9.1305,237.41,40.408,1.5763,86.84,8.8255,1688000,1.6112,1.675,9.8931,1475.9,1.816,2.1316,8.3945,1,10704.0996,5.6504,57.726,0.3754,13.9422,4.8352,36.47,4.7792,4.6797,2.2012,1.9719,2.4603,2.12,3.6474,1.2366,2712,10.5311,7.815,2.0967,75.547,0.8933,71.231,10.896,8.1973,1.5299,7.6815,2274.3999,,,,,,
2004-02-16,1.2765,134.58,1.9556,0.5858,32.65,7.4505,15.6466,0.6754,262.94,3.4532,0.6714,0.4285,4.8566,40619,9.1787,237.5,40.425,1.5754,86.95,8.8417,1691100,1.6116,1.6804,9.9136,1464.7,1.8086,2.136,8.4621,1,10708.9004,5.6734,57.661,0.3755,13.936,4.8516,,4.7861,4.689,2.1882,1.9607,2.4458,2.109,3.6217,1.2293,2699,10.5521,7.844,2.1005,75.248,0.895,71.447,10.832,8.0885,1.5289,7.6366,2208.3,,,,,,
2004-02-17,1.2858,135.8,1.9557,0.5858,32.61,7.4512,15.6466,0.6746,262.33,3.4533,0.6746,0.4287,4.8771,40720,9.1762,237.54,40.45,1.5755,86.75,8.786,1701000,1.6108,1.6839,9.9904,1487.7,1.8133,2.1527,8.3877,1,10791.5,5.6956,58.087,0.3784,13.9948,4.881,,4.8176,4.7159,2.2099,1.9795,2.47,2.128,3.6597,1.2415,2724,10.6159,7.87,2.1027,75.983,0.8988,71.837,10.939,8.2396,1.5297,7.7117,2223.3,,,,,,
2004-02-18,1.2725,135.35,1.9557,0.5858,32.7,7.4515,15.6466,0.6723,261.37,3.4534,0.6736,0.4285,4.8845,40665,9.1774,237.6,40.435,1.5757,86.62,8.8057,1691000,1.6085,1.6836,9.8873,1460,1.8162,2.1364,8.4292,1,10754.5,5.6251,57.46,0.377,13.9345,4.8654,,4.8002,4.704,2.2101,1.9797,2.4703,2.129,3.673,1.2416,2721,10.5833,7.862,2.0901,76.082,0.8971,71.635,10.94,8.1083,1.5314,7.7126,2322.2,,,,,,
2004-02-19,1.2757,136.38,1.9544,0.5858,32.67,7.4513,15.6466,0.6714,260.33,3.4533,0.6709,0.4278,4.8979,40444,9.1752,237.58,40.495,1.5754,86.56,8.8059,1685500,1.6073,1.6934,9.9135,1463,1.812,2.1467,8.4346,1,10707.7998,5.6477,57.629,0.3731,13.942,4.8213,,4.7561,4.6596,2.18,1.9536,2.4366,2.11,3.6661,1.2247,2686,10.4857,7.794,2.0928,75.073,0.8893,71.164,10.792,8.1655,1.5309,7.6083,2298.2,,,,,,
2004-02-20,1.2542,136.65,1.9518,0.5858,32.53,7.45,15.6466,0.6727,261.1,3.4533,0.6703,0.428,4.887,40539,9.1913,237.61,40.555,1.5797,86.71,8.79,1680000,1.6265,1.6739,9.745,1451.7,1.8328,2.1277,8.4073,1,10598.5996,5.5742,56.658,0.3692,13.7014,4.7725,,4.7076,4.6124,2.1709,1.9427,2.4265,2.11,3.6637,1.2196,2673,10.3795,7.715,2.0667,74.752,0.8803,70.639,10.747,8.0766,1.5249,7.577,2336.3999,,,,,,
