date,USD,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,GYD,HNL,HTG,IQD,IRR,ISK,JMD,JOD,KES,KHR,KMF,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,MZN,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SHP,SLL,SOS,STD,SVC,SYP,SZL,TMT,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF,YER,ZMW,ANG,AWG,CDF,BYN
2017-06-07,1.1271,123.41,1.9486,26.3061,7.4363,0.8733,308.108,4.1942,4.566,9.773,1.0848,9.5342,7.4054,63.7134,3.9617,1.5008,3.6906,1.5158,7.6499,8.7826,14730.2002,3.9924,72.539,1259.1899,20.5687,4.7198,1.5699,55.604,1.5549,38.249,14.4402,1,4.1378,75.81,131.32,18.046,1.9458,2.2018,89.0433,0.4223,1912.97,1.122,1.5289,7.6187,1.118,11.2962,2.2112,738.813,3212.5,625.56,1.095,110.265,196.42,52.367,121.567,20.406,25.7149,2.3257,4.7844,50.6087,10136.2002,8.0772,223.884,25.904,66.812,1283.99,36574.6016,109.69,144.731,0.7928,114.5,4486,492.11,0.3407,0.9175,348.93,8989,1656.7,168.287,102.57,14.2435,1.5373,10.66,20.2115,3481.3201,61.12,1505.1801,8.832,398.52,37.6,17.352,812.527,67.6172,14.2435,351.09,33.002,114.252,0.4325,1.1,3.5968,3.491,116.339,6150.2998,4.1015,122.188,935.02,4.2225,14.24,7.4613,,8425.3799,610.8,24500,9.604,,14.1172,3.8323,2.7391,7.4212,32.8837,2466.6101,29.2199,3999.3999,31.265,4322.1099,11.24,25160,655.957,3.03,655.957,119.26,281.447,10.4406,,,,
2017-06-08,1.1255,123.679,1.9486,26.29,7.4364,0.8683,308.346,4.206,4.5707,9.7765,1.0857,9.5633,7.401,63.9747,3.998,1.4925,3.6761,1.52,7.641,8.7716,14686.5996,3.9752,72.438,1264,20.5428,4.6969,1.5655,55.568,1.5559,38.289,14.4408,1,4.1329,75.56,131.26,17.9953,1.9458,2.1942,88.7713,0.4219,1907.14,1.1182,1.5238,7.5924,1.1142,11.2635,2.2036,736.146,3195.8999,623.41,1.091,110.265,196.2,52.188,121.331,20.387,25.6275,2.3009,4.9083,50.592,10079.4004,8.0437,221.13,25.792,66.584,1279.5699,36521.8984,110.04,144.238,0.7919,114.36,4468.8999,491.626,0.3403,0.9143,348.03,8955.0996,1649.1,167.877,102.422,14.1714,1.5309,10.653,20.1144,3462.75,61.123,1502.29,8.8016,397.16,37.5,17.359,809.791,67.5648,14.1714,349.9,32.912,113.655,0.432,1.0962,3.583,3.4877,115.959,6123.5,4.1074,122.268,931.95,4.2174,14.222,7.436,,8407.6201,608.6,24500,9.571,,14.2216,3.838,2.7508,7.3957,32.7961,2459.27,29.0743,3980.1001,31.192,4307.4502,11.2225,25053,655.957,3.0256,655.957,119.26,281.098,10.3492,,,,
2017-06-09,1.1185,122.873,1.9484,26.2479,7.4364,0.879,307.857,4.1978,4.5654,9.7668,1.084,9.5219,7.4154,63.7674,3.9473,1.4858,3.6428,1.5121,7.5944,8.7194,14709.9004,3.9437,71.771,1253.8,20.37,4.7155,1.5535,55.251,1.5467,38.109,14.44,1,4.1048,75.71,131.11,17.8162,1.9458,2.1993,88.9764,0.4189,1911.04,1.1204,1.528,7.6081,1.1165,11.2865,2.2082,737.321,3225.5,624.69,1.093,110.265,196.38,52.295,120.612,20.249,25.6797,2.2868,4.9183,49.7724,10105.5,8.0558,223.327,25.834,68.932,1282.21,36293.6016,110.94,143.97,0.786,113.57,4478.1001,490.677,0.338,0.9162,350.04,8992.2002,1655.3,167.47,101.782,14.2118,1.5343,10.627,20.1022,3472.0801,61.126,1495.25,8.8221,397.98,37.25,17.296,811.432,67.0641,14.2118,350.61,32.929,113.897,0.429,1.0984,3.5949,3.4862,116.179,6155.7998,4.0771,122.485,933.93,4.1888,14.133,7.4511,,8248.79,609.9,24500,9.59,,14.2372,3.814,2.7339,7.411,32.844,2463.2,29.0844,3988.3,31.323,4349.3398,11.2035,25092,655.957,3.0067,655.957,119.26,279.341,10.3421,,,,
2017-06-10,1.1185,122.873,1.9484,26.2479,7.4364,0.879,307.857,4.1978,4.5654,9.7668,1.084,9.5219,7.4154,63.7674,3.9473,1.4858,3.6428,1.5121,7.5944,8.7194,14709.9004,3.9437,71.771,1253.8,20.37,4.7155,1.5535,55.251,1.5467,38.109,14.44,1,4.1048,75.71,131.11,17.8162,1.9458,2.1993,88.9764,0.4189,1911.04,1.1204,1.528,7.6081,1.1165,11.2865,2.2082,737.321,3225.5,624.69,1.093,110.265,196.38,52.295,120.612,20.249,25.6797,2.2868,4.9183,49.7724,10105.5,8.0558,223.327,25.834,68.932,1282.21,36293.6016,110.94,143.97,0.786,113.57,4478.1001,490.677,0.338,0.9162,350.04,8992.2002,1655.3,167.47,101.782,14.2118,1.5343,10.627,20.1022,3472.0801,61.126,1495.25,8.8221,397.98,37.25,17.296,811.432,67.0641,14.2118,350.61,32.929,113.897,0.429,1.0984,3.5949,3.4862,116.179,6155.7998,4.0771,122.485,933.93,4.1888,14.133,7.4511,,8248.79,609.9,24500,9.59,,14.2372,3.814,2.7339,7.411,32.844,2463.2,29.0844,3988.3,31.323,4349.3398,11.2035,25092,655.957,3.0067,655.957,119.26,279.341,10.3421,,,,
2017-06-11,1.1185,122.873,1.9484,26.2479,7.4364,0.879,307.857,4.1978,4.5654,9.7668,1.084,9.5219,7.4154,63.7674,3.9473,1.4858,3.6428,1.5121,7.5944,8.7194,14709.9004,3.9437,71.771,1253.8,20.37,4.7155,1.5535,55.251,1.5467,38.109,14.44,1,4.1048,75.71,131.11,17.8162,1.9458,2.1993,88.9764,0.4189,1911.04,1.1204,1.528,7.6081,1.1165,11.2865,2.2082,737.321,3225.5,624.69,1.093,110.265,196.38,52.295,120.612,20.249,25.6797,2.2868,4.9183,49.7724,10105.5,8.0558,223.327,25.834,68.932,1282.21,36293.6016,110.94,143.97,0.786,113.57,4478.1001,490.677,0.338,0.9162,350.04,8992.2002,1655.3,167.47,101.782,14.2118,1.5343,10.627,20.1022,3472.0801,61.126,1495.25,8.8221,397.98,37.25,17.296,811.432,67.0641,14.2118,350.61,32.929,113.897,0.429,1.0984,3.5949,3.4862,116.179,6155.7998,4.0771,122.485,933.93,4.1888,14.133,7.4511,,8248.79,609.9,24500,9.59,,14.2372,3.814,2.7339,7.411,32.844,2463.2,29.0844,3988.3,31.323,4349.3398,11.2035,25092,655.957,3.0067,655.957,119.26,279.341,10.3421,,,,
2017-06-12,1.1202,123.514,1.9458,26.1748,7.4369,0.8791,307.498,4.1846,4.5586,9.7563,1.0854,9.5182,7.408,63.8138,3.9638,1.4877,3.6213,1.507,7.5497,8.732,14631,3.9483,71.846,1258.42,20.3183,4.6886,1.5538,55.311,1.5506,38.129,14.4562,1,4.1103,75.32,131.03,17.7372,1.9458,2.188,88.5413,0.4194,1901.83,1.1151,1.5222,7.5707,1.1111,11.2607,2.1974,729.778,3214,621.63,1.088,110.265,195.19,52.041,120.769,20.276,25.4204,2.2897,4.9002,49.8152,10059.4004,8.0162,222.695,25.697,68.551,1275.92,36349.3008,110.31,143.272,0.7878,113.78,4456.2002,492.327,0.339,0.9118,350.01,8959.0996,1646.3,167.232,103.058,14.1761,1.5266,10.5832,20.0268,3539.05,60.579,1493.5601,8.7784,396.04,37.43,17.256,807.529,67.2118,14.1761,348.92,32.746,113.253,0.4295,1.0931,3.5756,3.4691,115.614,6120.1001,4.0929,122.331,929.47,4.1946,14.183,7.4151,,8401.4805,606.8,24500,9.543,,14.2457,3.8087,2.7151,7.3747,32.6801,2451.1599,28.9379,3968.8999,31.26,4296.46,11.185,24968,655.957,3.0113,655.957,119.26,279.769,10.2923,,,,
2017-06-13,1.1196,123.062,1.9485,26.1851,7.4351,0.8836,307.398,4.1917,4.5601,9.7936,1.085,9.4871,7.407,63.7774,3.938,1.4833,3.7117,1.4902,7.6026,8.7315,14685.9004,3.9604,72.109,1265.48,20.2915,4.7039,1.5536,55.311,1.5499,38.119,14.3651,1,4.1106,75.56,131.09,17.8181,1.9458,2.1951,88.8081,0.4195,1908.01,1.1186,1.5279,7.5956,1.1147,11.2798,2.2045,730.225,3219.1001,623.67,1.092,110.265,196.14,52.187,120.856,20.243,25.6492,2.3071,4.8828,49.8343,10094.7002,8.0426,223.174,25.771,69.21,1280.1,,110.34,143.736,0.7873,113.73,4470.7998,491.513,0.3385,0.9147,352.1,8977.4004,1651.7,167.834,101.885,14.1829,1.5373,10.633,20.0582,3561.76,61.122,1504.59,8.8086,397.33,37.36,17.259,810.066,66.9869,14.1829,350.02,33.038,113.953,0.4297,1.0966,3.5856,3.4805,117.35,6137.2998,4.1057,122.264,932.39,4.1946,13.963,7.439,,8369.1602,608.9,24500,9.574,,14.219,3.8179,2.744,7.3988,32.9147,2459.1599,28.9025,3981.8,31.373,4310.3301,11.19,25053,655.957,3.0098,655.957,119.26,279.569,10.2413,,,,
2017-06-14,1.1209,123.34,1.9488,26.1321,7.4351,0.8791,305.83,4.1925,4.5622,9.7368,1.0859,9.4541,7.4067,63.654,3.9423,1.4873,3.7127,1.484,7.6107,8.7396,14665.2998,3.9504,72.047,1262.3,20.2398,4.6968,1.5544,55.376,1.5487,37.999,14.3159,1,4.1145,75.1,130.97,17.7778,1.9458,2.1931,88.7049,0.4198,1907.3101,1.1176,1.5238,7.5886,1.1137,11.2405,2.2025,727.499,3235.2,624.22,1.091,110.265,195.65,52.185,120.978,20.302,25.6262,2.3088,4.9059,49.9356,10086.7998,8.0318,222.003,25.768,68.377,1278.9399,,112.68,143.606,0.7883,113.78,4469.5,492.35,0.3392,0.9138,351.14,8972.5,1648.3,167.626,102.001,14.101,1.5358,10.634,20.0793,3558.54,61.124,1509.39,8.8017,397.01,37.39,17.264,809.329,67.0851,14.101,350.29,32.789,113.716,0.4301,1.0956,3.5975,3.4773,117.49,6128.8999,4.1039,122.154,929.72,4.1982,13.977,7.4323,,8373.0303,608.3,24500,9.565,,14.1462,3.8222,2.7464,7.3921,32.8811,2456.9299,28.8429,3975.8999,31.333,4339.1802,11.2,25031,655.957,3.0132,655.957,119.26,279.998,10.2601,,,,
2017-06-15,1.1216,122.7,1.9482,26.1861,7.4352,0.8791,305.898,4.1969,4.5726,9.7611,1.0892,9.4497,7.397,64.421,3.9148,1.4775,3.667,1.4846,7.6048,8.7437,14895,3.9436,71.94,1254.17,20.1134,4.691,1.5475,55.36,1.5422,37.959,14.1581,1,4.1157,75.27,130.98,17.8271,1.9458,2.1933,88.712,0.4199,1907.13,1.1174,1.5209,7.5873,1.1135,11.2328,2.2022,726.914,3231.8999,624.11,1.09,110.265,195.62,52.176,120.833,20.157,25.6218,2.3008,4.8939,49.9215,10085,8.0282,223.262,25.742,68.34,1278.71,,111.69,143.582,0.7886,113.93,4468.7002,489.513,0.3392,0.9137,351.66,8979.4004,1693,167.905,100.942,14.0696,1.5345,10.639,20.0702,3535.52,61.126,1508.5699,8.8022,396.94,37.5,17.379,811.146,67.0704,14.0696,349.67,32.75,113.535,0.4301,1.0954,3.594,3.4853,118.12,6135.7002,4.0996,122.086,931.5,4.1996,14.013,7.4311,,8383.7998,608.2,24500,9.564,,14.1057,3.8134,2.785,7.3908,32.8456,2457.6201,28.8492,3971.8999,31.104,4337.0898,11.2,25040,655.957,3.015,655.957,119.26,280.114,10.348,,,,
2017-06-16,1.1147,123.67,1.9486,26.241,7.4348,0.8737,308.088,4.2303,4.5835,9.7538,1.087,9.4764,7.399,64.3732,3.9165,1.4691,3.6462,1.4773,7.5777,8.694,14805,3.9264,71.887,1258.98,20.0972,4.6853,1.5466,55.416,1.5414,37.839,14.3487,1,4.0912,75.01,130.88,17.7926,1.9458,2.1851,88.4034,0.4174,1900.53,1.1136,1.5164,7.5608,1.1097,11.2345,2.1945,724.444,3227.8999,621.94,1.087,110.265,195.16,51.995,120.546,20.199,25.5447,2.2867,4.8869,49.6149,10052,8.0002,221.712,25.63,68.491,1274.25,,112.39,143.086,0.7838,113.3,4453.2002,486.507,0.3371,0.9105,351.91,8959.5996,1683,167.013,100.322,14.1223,1.5291,10.616,20.079,3495.3799,61.123,1493.86,8.7725,395.57,37.32,17.379,806.29,66.6139,14.1223,348.24,32.614,113.41,0.4276,1.0916,3.5712,3.5055,116.79,6100.8999,4.0808,121.996,928.37,4.1746,14.5,7.4056,,8332.3096,606,24500,9.53,,14.0307,3.7899,2.7375,7.3651,32.8843,2449.0701,28.7381,3959.3,31.074,4317.7202,11.2,24942,655.957,2.9965,655.957,119.26,278.394,10.2288,,,,
2017-06-17,1.1147,123.67,1.9486,26.241,7.4348,0.8737,308.088,4.2303,4.5835,9.7538,1.087,9.4764,7.399,64.3732,3.9165,1.4691,3.6462,1.4773,7.5777,8.694,14805,3.9264,71.887,1258.98,20.0972,4.6853,1.5466,55.416,1.5414,37.839,14.3487,1,4.0912,75.01,130.88,17.7926,1.9458,2.1851,88.4034,0.4174,1900.53,1.1136,1.5164,7.5608,1.1097,11.2345,2.1945,724.444,3227.8999,621.94,1.087,110.265,195.16,51.995,120.546,20.199,25.5447,2.2867,4.8869,49.6149,10052,8.0002,221.712,25.63,68.491,1274.25,,112.39,143.086,0.7838,113.3,4453.2002,486.507,0.3371,0.9105,351.91,8959.5996,1683,167.013,100.322,14.1223,1.5291,10.616,20.079,3495.3799,61.123,1493.86,8.7725,395.57,37.32,17.379,806.29,66.6139,14.1223,348.24,32.614,113.41,0.4276,1.0916,3.5712,3.5055,116.79,6100.8999,4.0808,121.996,928.37,4.1746,14.5,7.4056,,8332.3096,606,24500,9.53,,14.0307,3.7899,2.7375,7.3651,32.8843,2449.0701,28.7381,3959.3,31.074,4317.7202,11.2,24942,655.957,2.9965,655.957,119.26,278.394,10.2288,,,,
2017-06-18,1.1147,123.67,1.9486,26.241,7.4348,0.8737,308.088,4.2303,4.5835,9.7538,1.087,9.4764,7.399,64.3732,3.9165,1.4691,3.6462,1.4773,7.5777,8.694,14805,3.9264,71.887,1258.98,20.0972,4.6853,1.5466,55.416,1.5414,37.839,14.3487,1,4.0912,75.01,130.88,17.7926,1.9458,2.1851,88.4034,0.4174,1900.53,1.1136,1.5164,7.5608,1.1097,11.2345,2.1945,724.444,3227.8999,621.94,1.087,110.265,195.16,51.995,120.546,20.199,25.5447,2.2867,4.8869,49.6149,10052,8.0002,221.712,25.63,68.491,1274.25,,112.39,143.086,0.7838,113.3,4453.2002,486.507,0.3371,0.9105,351.91,8959.5996,1683,167.013,100.322,14.1223,1.5291,10.616,20.079,3495.3799,61.123,1493.86,8.7725,395.57,37.32,17.379,806.29,66.6139,14.1223,348.24,32.614,113.41,0.4276,1.0916,3.5712,3.5055,116.79,6100.8999,4.0808,121.996,928.37,4.1746,14.5,7.4056,,8332.3096,606,24500,9.53,,14.0307,3.7899,2.7375,7.3651,32.8843,2449.0701,28.7381,3959.3,31.074,4317.7202,11.2,24942,655.957,2.9965,655.957,119.26,278.394,10.2288,,,,
2017-06-19,1.1208,124.323,1.9484,26.1487,7.4361,0.8769,307.583,4.209,4.5806,9.7403,1.0903,9.4605,7.3997,64.6022,3.9236,1.4702,3.6832,1.4804,7.6146,8.7398,14880,3.9367,72.102,1267.0699,20.0863,4.7002,1.5425,55.717,1.55,38.029,14.3342,1,4.1095,75.06,130.74,17.9395,1.9458,2.1873,88.4943,0.4193,1902.78,1.1148,1.521,7.5686,1.1108,11.2518,2.1967,730.469,3250.5,622.58,1.088,110.265,195.36,52.049,120.973,20.289,25.5707,2.2882,4.896,49.8767,10073.4004,8.0051,222.932,25.623,68.173,1275.5699,,112.54,143.232,0.7877,113.93,4457.7002,492.378,0.3387,0.9115,354.45,8977.7998,1690,167.548,100.874,14.1275,1.5306,10.633,20.1135,3463.1799,61.125,1507.12,8.7796,395.97,37.54,17.128,807.112,66.9805,14.1275,338.12,32.625,113.473,0.4296,1.0928,3.5835,3.5091,117.16,6083.2998,4.1047,121.89,929.38,4.1933,14.113,7.4131,,8372.5596,606.6,24500,9.541,,14.1635,3.8108,2.7452,7.3727,32.8805,2451.5901,28.7902,3964.5,31.039,4320.9902,11.18,24962,655.957,3.013,655.957,119.26,279.87,10.2503,,,,
2017-06-20,1.1145,124.45,1.9483,26.1436,7.4366,0.8753,307.986,4.2161,4.5929,9.7472,1.0877,9.4829,7.4143,65.0701,3.9244,1.4679,3.6543,1.4739,7.5903,8.6907,14662.0996,3.9248,71.793,1265.35,20.0347,4.7135,1.5422,55.528,1.546,37.879,14.4771,1,4.0911,75.26,130.69,17.9819,1.9458,2.1931,88.6909,0.4174,1908.0601,1.1176,1.5245,7.5884,1.1136,11.2634,2.2025,731.779,3286,624.2,1.091,110.265,195.85,52.183,120.427,20.036,25.6366,2.2856,4.9254,49.6267,10099.2998,8.0293,222.958,25.759,68.486,1277.78,,113.23,143.602,0.7823,113.3,4470.5,491.809,0.337,0.9138,355.86,8994.5996,1650,168.012,101.415,14.1417,1.5376,10.615,20.1571,3463.1799,61.129,1498.6899,8.8028,397,37.21,17.057,809.174,66.5664,14.1417,349.71,32.699,113.767,0.4276,1.0956,3.5889,3.4772,115.893,6125.8999,4.0918,121.673,931.73,4.1745,13.66,7.4321,,8135.52,608.3,24500,9.565,,14.1791,3.7891,2.7436,7.3918,33.005,2457.97,28.8644,3972.5,31.142,4340.1499,11.15,25064,655.957,2.9959,655.957,119.26,278.391,10.2542,1.9439,1.9949,1583.64,
2017-06-21,1.1137,123.99,1.9482,26.2702,7.438,0.8816,308.835,4.2466,4.5913,9.7757,1.0854,9.5174,7.415,66.3117,3.9466,1.4699,3.7004,1.4777,7.594,8.6854,14590.0996,3.9411,71.795,1270,20.2877,4.6972,1.5383,55.622,1.5466,37.879,14.5546,1,4.0872,74.86,130.47,17.9753,1.9458,2.1829,88.2461,0.417,1898.78,1.1122,1.5226,7.5511,1.1083,11.3257,2.1917,723.973,3270.1001,618.35,1.085,110.265,194.91,51.929,120.703,20.181,25.5237,2.2906,4.9156,49.5595,10051.5996,7.9899,222.038,25.67,67.963,1272.62,,115.345,142.905,0.783,113.19,4459.2002,492.366,0.3367,0.9093,357.94,8954.7998,1641.9,167.414,101.346,14.3618,1.5295,10.605,20.0981,3429.6101,61.124,1508.6899,8.7594,395.06,37.27,17.023,805.283,66.588,14.3618,348.03,32.506,113.329,0.4272,1.0902,3.5636,3.4601,115.329,6104.2998,4.0879,121.797,927.25,4.1705,14.148,7.3963,,8319.3203,605.2,24500,9.518,,14.3703,3.7977,2.7406,7.3557,32.9229,2444.8401,28.7386,3955.3999,30.979,4347.9702,11.12,24945,655.957,2.9938,655.957,119.26,278.09,10.2048,1.9358,1.9935,1587.02,
2017-06-22,1.1167,124.311,1.9487,26.2875,7.438,0.8809,309.008,4.2533,4.5926,9.7675,1.0859,9.5216,7.4167,66.6891,3.949,1.4789,3.7199,1.4881,7.6158,8.7096,14619.5,3.9502,72.003,1275.38,20.3574,4.7003,1.5406,56.01,1.5508,37.939,14.5941,1,4.0988,75.01,130.21,18.1036,1.9458,2.1822,88.2211,0.4181,1898.61,1.1119,1.5238,7.5489,1.108,11.3107,2.1911,726.104,3330.3,618.18,1.085,110.265,194.85,51.915,120.935,20.233,25.5165,2.2968,4.8618,49.694,10048.7998,7.9832,221.926,25.646,68.313,1272.26,,117.257,143.032,0.7853,113.51,4457.8999,492.027,0.3377,0.9091,360.74,8960,1641.5,167.366,101.621,14.3253,1.5344,10.618,20.1276,3450.9399,61.125,1510.5,8.7573,394.95,37.3,17.086,804.896,66.6682,14.3253,347.71,32.475,113.378,0.4284,1.0899,3.5687,3.4591,116.93,6099.7998,4.0995,121.59,919.07,4.1823,14.191,7.3942,,8347.4805,605,24500,9.515,,14.3473,3.808,2.743,7.3536,32.9447,2444.1399,28.711,3957.7,30.959,4344.52,11.13,24938,655.957,3.002,655.957,119.26,278.845,10.2354,1.9344,1.9989,1606.96,
2017-06-23,1.115,124.06,1.9486,26.2888,7.4368,0.8794,308.988,4.2343,4.571,9.7602,1.0835,9.4658,7.4159,66.729,3.9164,1.4784,3.7216,1.4751,7.6105,8.6943,14650.9004,3.9504,71.955,1269.58,20.2068,4.7067,1.5353,55.976,1.549,37.869,14.4615,1,4.0927,74.99,129.87,18.0003,1.9458,2.1855,88.3953,0.4175,1901.3,1.1135,1.5266,7.5601,1.1096,11.3095,2.1943,728.956,3364.6001,620.76,1.087,110.265,195.14,51.991,120.563,20.202,25.5536,2.2933,4.8543,49.627,10059.5,7.995,220.194,25.708,68.413,1274.14,,116.101,143.241,0.7843,113.52,4464.5,492.034,0.3376,0.9104,362.93,8972.2002,1642.1,167.668,101.462,14.2959,1.5345,10.612,20.157,3411.3201,61.129,1497.63,8.7714,395.53,37.32,17.063,805.988,66.686,14.2959,348.99,32.522,113.605,0.4276,1.0915,3.5739,3.4642,115.415,6103.2002,4.0934,121.555,928.43,4.1768,14.09,7.4049,,8328.7803,605.9,24500,9.529,,14.304,3.802,2.7662,7.3644,32.9779,2448.8501,28.7542,3961.2,31.026,4354.0698,11.1375,24974,655.957,2.9973,655.957,119.26,278.406,10.306,1.9371,1.9958,1606.66,
2017-06-24,1.115,124.06,1.9486,26.2888,7.4368,0.8794,308.988,4.2343,4.571,9.7602,1.0835,9.4658,7.4159,66.729,3.9164,1.4784,3.7216,1.4751,7.6105,8.6943,14650.9004,3.9504,71.955,1269.58,20.2068,4.7067,1.5353,55.976,1.549,37.869,14.4615,1,4.0927,74.99,129.87,18.0003,1.9458,2.1855,88.3953,0.4175,1901.3,1.1135,1.5266,7.5601,1.1096,11.3095,2.1943,728.956,3364.6001,620.76,1.087,110.265,195.14,51.991,120.563,20.202,25.5536,2.2933,4.8543,49.627,10059.5,7.995,220.194,25.708,68.413,1274.14,,116.101,143.241,0.7843,113.52,4464.5,492.034,0.3376,0.9104,362.93,8972.2002,1642.1,167.668,101.462,14.2959,1.5345,10.612,20.157,3411.3201,61.129,1497.63,8.7714,395.53,37.32,17.063,805.988,66.686,14.2959,348.99,32.522,113.605,0.4276,1.0915,3.5739,3.4642,115.415,6103.2002,4.0934,121.555,928.43,4.1768,14.09,7.4049,,8328.7803,605.9,24500,9.529,,14.304,3.802,2.7662,7.3644,32.9779,2448.8501,28.7542,3961.2,31.026,4354.0698,11.1375,24974,655.957,2.9973,655.957,119.26,278.406,10.306,1.9371,1.9958,1606.66,
2017-06-25,1.115,124.06,1.9486,26.2888,7.4368,0.8794,308.988,4.2343,4.571,9.7602,1.0835,9.4658,7.4159,66.729,3.9164,1.4784,3.7216,1.4751,7.6105,8.6943,14650.9004,3.9504,71.955,1269.58,20.2068,4.7067,1.5353,55.976,1.549,37.869,14.4615,1,4.0927,74.99,129.87,18.0003,1.9458,2.1855,88.3953,0.4175,1901.3,1.1135,1.5266,7.5601,1.1096,11.3095,2.1943,728.956,3364.6001,620.76,1.087,110.265,195.14,51.991,120.563,20.202,25.5536,2.2933,4.8543,49.627,10059.5,7.995,220.194,25.708,68.413,1274.14,,116.101,143.241,0.7843,113.52,4464.5,492.034,0.3376,0.9104,362.93,8972.2002,1642.1,167.668,101.462,14.2959,1.5345,10.612,20.157,3411.3201,61.129,1497.63,8.7714,395.53,37.32,17.063,805.988,66.686,14.2959,348.99,32.522,113.605,0.4276,1.0915,3.5739,3.4642,115.415,6103.2002,4.0934,121.555,928.43,4.1768,14.09,7.4049,,8328.7803,605.9,24500,9.529,,14.304,3.802,2.7662,7.3644,32.9779,2448.8501,28.7542,3961.2,31.026,4354.0698,11.1375,24974,655.957,2.9973,655.957,119.26,278.406,10.306,1.9371,1.9958,1606.66,
2017-06-26,1.1199,124.57,1.9458,26.254,7.4362,0.8787,309.259,4.2225,4.5704,9.756,1.0854,9.4529,7.4133,65.6209,3.9253,1.4797,3.738,1.4849,7.6426,8.7322,14651.5996,3.958,72.13,1268.78,20.1576,4.708,1.5375,55.941,1.5529,37.989,14.4707,1,4.0305,75.05,129.68,17.9516,1.9458,2.185,88.3998,0.4083,1901.39,1.1136,1.5232,7.5604,1.1096,11.2748,2.1944,727.234,3330.6001,620.79,1.087,110.265,195.15,51.993,120.985,20.282,25.5549,2.2552,4.8546,49.8348,10060,7.9942,222.375,25.685,68.046,1273.08,,115.643,143.248,0.7881,114.08,4468.1001,491.965,0.328,0.9105,361.61,8964.7998,1642.2,167.509,100.79,14.199,1.5344,10.634,20.1926,3436.6201,60.575,1498.8199,8.7709,395.55,37.9362,17.135,805.978,66.9802,14.199,349.01,32.753,113.531,0.4294,1.0916,3.561,3.4644,115.432,6097.2998,3.9478,120.34,928.49,4.1932,13.85,7.4053,,8371.1299,606,24500,9.53,,14.2378,3.8076,2.7234,7.3648,32.8718,2448.97,28.7709,3958,31.061,4353.2798,11.1375,24976,655.957,3.0105,655.957,119.26,279.635,10.3066,1.9384,2.0052,1636.15,
2017-06-27,1.1184,125.094,1.9484,26.2863,7.4353,0.8788,308.958,4.2015,4.5702,9.7464,1.0873,9.4867,7.412,66.0426,3.9151,1.4744,3.6822,1.4821,7.6401,8.7213,14669.2998,3.9304,71.978,1266.72,20.0298,4.7137,1.5343,56.03,1.5519,37.999,14.387,1,4.1048,75.13,129.52,18.2327,1.9458,2.1882,88.5072,0.4188,1903.6899,1.1149,1.5267,7.5697,1.1109,11.2709,2.1971,725.143,3328.6001,621.55,1.088,110.265,195.37,52.056,120.988,20.262,25.5968,2.2974,4.838,50.2924,10072.0996,8.004,222.542,25.693,68.607,1274.64,,116.356,143.253,0.7865,113.96,4472.3999,491.517,0.3386,0.9116,360.17,8974.0996,1646,167.712,100.652,14.1687,1.5361,10.625,20.1471,3418.4099,61.059,1507.34,8.78,396.03,37.42,17.138,806.507,66.8553,14.1687,360.04,32.96,113.561,0.4292,1.0929,3.5599,3.4686,115.61,6080.2002,4.2383,121.294,929.61,4.1899,13.745,7.4142,,8354.1201,606.7,24500,9.542,,14.2033,3.8136,2.7766,7.3737,32.9239,2450.8301,28.8279,3968.3999,31.021,4358.5,11.165,25016,655.957,3.0064,655.957,119.26,279.309,10.2686,1.9399,2.0019,1632.8,
