date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,ILS,ISK,MVR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,IQD,IRR,JMD,JOD,KES,KHR,KWD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ANG,KYD,XCD
2010-10-28,1.3778,112.525,1.9484,24.662,7.4584,15.6466,0.8732,274.86,3.4023,0.7072,3.9613,4.265,9.3309,1.3638,8.1255,7.3433,42.2895,1.9874,1.4159,2.3632,1.4161,9.1908,10.6867,12295,61.151,1559.88,17.031,4.2807,1.8446,59.376,1.7969,41.064,9.7318,1,5.0288,150.09,17.37,5.0627,58.48,135.98,5.4469,1.9458,2.7147,95.7594,0.5175,1674.36,1.7748,9.5041,1.3754,8.9765,4114,2.6801,665.425,2493.7,684.92,1.352,108.62,238.52,50.416,100.255,7.911,22.5664,2.5287,1.9536,36.051,9652.0996,10.9314,25.62,53.948,1586.04,14165.0996,115.741,0.9604,106.33,5722.5,0.3875,200.99,10864.0996,2063,153.57,9.5314,1.6967,11.11,16.0808,2721.6101,61.006,8.7254,10.8471,385.59,39.61,205.08,9.231,205.18,29.483,96.571,0.529,1.3573,3.7837,3.4645,117.144,6733.3999,5.015,107.072,801.97,5.1616,15.208,3.2296,2171.8,24414.5,11.853,62.935,9.5114,1.9165,8.6279,41.5867,2046.98,10.8497,3113,27.323,2213.1201,5.92,26549,642.957,642.957,116.86,2.3744,1.1204,3.8784
2010-10-29,1.3778,112.525,1.9483,24.662,7.4584,15.6466,0.8732,274.86,3.4023,0.7072,3.9613,4.2553,9.3309,1.3638,8.1255,7.3189,42.6156,1.9917,1.4159,2.3817,1.4161,9.2981,10.6867,12295,61.151,1563.49,17.13,4.3269,1.8446,59.74,1.7969,41.44,9.7318,1,5.0288,150.09,17.598,5.1154,58.59,136.06,5.5069,1.9458,2.7199,96.1506,0.5227,1669.26,1.7736,9.5223,1.378,8.9937,4121,2.6853,671.204,2510.6001,686.3,1.355,108.87,238.97,50.512,100.903,8.002,22.6093,2.5807,1.9589,38.059,9673.9004,10.9662,25.669,54.052,1589.08,14181.2002,115.921,0.9693,107.1,5730.6001,0.3908,201.4,10885,2063,155.38,9.5569,1.697,11.152,16.084,2723.3601,61.327,8.7422,10.8671,387.71,39.33,205.82,9.5034,204.74,29.544,97.033,0.5344,1.3597,3.7986,3.5936,119.44,6746.2998,5.0675,107.388,796.58,5.1616,15.25,3.2358,2182.8,24260.5996,11.876,62.841,9.5334,1.9302,8.6444,41.5387,2043.96,10.8724,3119.6001,27.376,2217.3401,5.92,26600,642.957,642.957,116.86,2.3744,1.1226,3.8784
2010-10-30,1.3778,112.525,1.9483,24.662,7.4584,15.6466,0.8732,274.86,3.4023,0.7072,3.9613,4.2553,9.3309,1.3638,8.1255,7.3189,42.6156,1.9917,1.4159,2.3817,1.4161,9.2981,10.6867,12295,61.151,1563.49,17.13,4.3269,1.8446,59.74,1.7969,41.44,9.7318,1,5.0288,150.09,17.598,5.1154,58.59,136.06,5.5069,1.9458,2.7199,96.1506,0.5227,1669.26,1.7736,9.5223,1.378,8.9937,4121,2.6853,671.204,2510.6001,686.3,1.355,108.87,238.97,50.512,100.903,8.002,22.6093,2.5807,1.9589,38.059,9673.9004,10.9662,25.669,54.052,1589.08,14181.2002,115.921,0.9693,107.1,5730.6001,0.3908,201.4,10885,2063,155.38,9.5569,1.697,11.152,16.084,2723.3601,61.327,8.7422,10.8671,387.71,39.33,205.82,9.5034,204.74,29.544,97.033,0.5344,1.3597,3.7986,3.5936,119.44,6746.2998,5.0675,107.388,796.58,5.1616,15.25,3.2358,2182.8,24260.5996,11.876,62.841,9.5334,1.9302,8.6444,41.5387,2043.96,10.8724,3119.6001,27.376,2217.3401,5.92,26600,642.957,642.957,116.86,2.3744,1.1226,3.8784
2010-10-31,1.3778,112.525,1.9483,24.662,7.4584,15.6466,0.8732,274.86,3.4023,0.7072,3.9613,4.2553,9.3309,1.3638,8.1255,7.3189,42.6156,1.9917,1.4159,2.3817,1.4161,9.2981,10.6867,12295,61.151,1563.49,17.13,4.3269,1.8446,59.74,1.7969,41.44,9.7318,1,5.0288,150.09,17.598,5.1154,58.59,136.06,5.5069,1.9458,2.7199,96.1506,0.5227,1669.26,1.7736,9.5223,1.378,8.9937,4121,2.6853,671.204,2510.6001,686.3,1.355,108.87,238.97,50.512,100.903,8.002,22.6093,2.5807,1.9589,38.059,9673.9004,10.9662,25.669,54.052,1589.08,14181.2002,115.921,0.9693,107.1,5730.6001,0.3908,201.4,10885,2063,155.38,9.5569,1.697,11.152,16.084,2723.3601,61.327,8.7422,10.8671,387.71,39.33,205.82,9.5034,204.74,29.544,97.033,0.5344,1.3597,3.7986,3.5936,119.44,6746.2998,5.0675,107.388,796.58,5.1616,15.25,3.2358,2182.8,24260.5996,11.876,62.841,9.5334,1.9302,8.6444,41.5387,2043.96,10.8724,3119.6001,27.376,2217.3401,5.92,26600,642.957,642.957,116.86,2.3744,1.1226,3.8784
2010-11-01,1.3975,112.352,1.9457,24.608,7.4555,15.6466,0.8706,271.14,3.4517,0.7066,3.9616,4.1714,9.256,1.3722,8.1555,7.3442,41.745,1.9494,1.4159,2.356,1.4224,9.2453,10.8314,12157.7998,62.005,1561.05,16.864,4.3176,1.8236,59.39,1.805,40.7198,9.7386,1,5.0743,150.09,17.578,5.0204,58.6,136.11,5.4929,1.9458,2.7082,96.367,0.5095,1676.84,1.7742,9.5301,1.3791,8.9768,4125,2.6667,664.264,2494.8,695.59,1.356,108.95,239.1,50.588,100.366,7.8542,22.6274,2.5159,1.9651,38.782,9688.5996,10.9646,25.689,54.095,1590.36,14206.5,116.049,0.9672,110.34,5735.2998,0.3789,201.48,10898,2049.5,151.322,9.5275,1.6951,10.9043,16.09,2723.49,61.135,8.7492,10.8759,387.33,40.0964,206.16,9.4779,205.32,29.572,96.876,0.5331,1.36,3.7968,3.4567,117.399,6717.1001,4.8965,106.503,804.16,5.2011,15.195,3.2384,2177.7,24190,11.885,62.843,9.5093,1.9223,8.6583,41.4616,2045.61,10.8791,3121.3999,27.329,2219.1299,5.9611,26614,642.957,642.957,116.86,2.3744,1.1027,3.8784
2010-11-02,1.3911,112.06,1.9481,24.3869,7.4559,15.6466,0.8661,270.3,3.4522,0.7073,3.9644,4.2636,9.2909,1.3796,8.136,7.3234,42.7897,1.9836,1.4066,2.3656,1.4083,9.2651,10.7808,12390,61.593,1549.83,16.982,4.2885,1.813,59.261,1.7952,41.37,9.6984,1,5.039,150.09,17.553,5.0959,58.98,135.71,5.4906,1.9458,2.7239,96.6233,0.5211,1687.1899,1.7762,9.5852,1.3869,9.0044,4147,2.682,673.541,2500.8,699.61,1.364,109.3,240.48,50.879,100.279,7.97,22.7737,2.5377,1.9801,39.111,9527.9004,11.0139,25.838,54.408,1597.38,14232.5996,116.716,0.9681,107.24,5771.1001,0.3889,202.63,10954.2002,2081,154.75,9.5703,1.6933,11.145,16.155,2739.1899,61.065,8.7997,10.9387,390.26,39.57,206.549,9.5273,206.15,29.746,97.197,0.5325,1.3685,3.8215,3.4768,118.129,6755.8999,5.0491,107.133,801.13,5.2024,15.254,3.257,2190.2,24349.9004,11.954,63.04,9.5503,1.9307,8.7082,41.4686,2061.55,10.9492,3147,27.348,2231.8999,5.961,26778,642.957,642.957,116.86,2.3744,1.1091,3.8784
2010-11-03,1.4036,113.19,1.9483,24.495,7.4558,15.6466,0.8753,270.58,3.4522,0.7072,3.9428,4.2807,9.3063,1.3743,8.1904,7.342,43.1888,1.9789,1.4047,2.3881,1.4154,9.3564,10.8758,12390,62.026,1559.21,17.121,4.3328,1.8194,59.506,1.806,41.571,9.655,1,5.0747,150.09,17.553,5.1558,59.18,135.85,5.5534,1.9458,2.7329,96.8467,0.5269,1693.49,1.7769,9.6171,1.3915,9.0102,4166,2.691,668.094,2523.1001,706.13,1.368,108.73,241.28,51.048,101.201,8.06,22.8489,2.5671,1.9906,39.101,9765.5996,11.0505,25.924,54.588,1603.39,14293.9004,117.103,0.9782,107.95,5787.5,0.3922,203.33,10993.5,2081,156.62,9.5532,1.6333,11.169,16.1686,2739.9099,61.097,8.829,10.975,391.56,39.91,208.215,9.5172,206.85,29.858,97.52,0.5389,1.373,3.8343,3.4875,119.99,6771.3999,5.1067,107.223,813.93,5.2024,15.445,3.2678,2197.5,24809.6992,11.994,63.25,9.5304,1.9311,8.7371,41.6352,2064.8799,10.9882,3150.5,27.369,2241.1699,5.961,26856,642.957,642.957,116.86,2.3744,1.1127,3.8784
2010-11-04,1.4127,114.499,1.9485,24.464,7.4535,15.6466,0.877,271.57,3.4522,0.7072,3.9065,4.286,9.2935,1.3731,8.1833,7.3418,43.2144,1.983,1.407,2.3852,1.4244,9.3469,10.9469,12348,62.473,1556.13,17.117,4.3239,1.7953,59.354,1.8156,41.7,9.6935,1,5.092,150.09,17.756,5.149,59.41,135.88,5.5467,1.9458,2.7457,97.1506,0.5264,1701.37,1.7826,9.662,1.3979,8.9921,4194,2.7035,670.654,2540.1001,709.43,1.375,108.7,242.4,51.285,101.141,8.051,22.9546,2.545,1.998,39.318,9814.2002,11.102,26.045,54.843,1610.86,14373.0996,117.647,0.9763,107.87,5814.3999,0.392,204.5,11030.9004,2068.7,156.5,9.4976,1.6156,11.15,16.1688,2729.5,61.055,8.8702,11.0262,391.98,39.78,210.24,9.45,208.01,30.001,98.143,0.5384,1.3797,3.8824,3.5047,120.39,6802.8999,5.1047,107.38,817.37,5.2527,15.525,3.283,2214.8,24220.8008,12.05,63.364,9.4794,1.9391,8.7778,41.7074,2073.76,11.0447,3176.3,27.497,2251.5901,6.0195,26981,642.957,642.957,116.86,2.3744,1.1179,3.8784
2010-11-05,1.4228,114.94,1.9479,24.5,7.454,15.6466,0.8741,272.478,3.4522,0.7071,3.8983,4.2808,9.2498,1.3632,8.142,7.3194,43.7085,1.9829,1.4008,2.3796,1.4264,9.4467,11.0269,12511,62.537,1572.22,17.258,4.3769,1.7901,60.034,1.825,41.899,9.6646,1,5.0868,150.09,17.993,5.2164,60.18,136.22,5.6207,1.9458,2.7813,98.3758,0.5332,1721.27,1.801,9.7877,1.4158,9.0368,4248,2.7386,674.824,2563.6001,714.9,1.393,109.52,244.13,51.948,102.177,8.072,23.2503,2.5684,2.0166,40.682,9940.4004,11.1749,26.383,55.554,1631.77,14556.5996,119.169,0.9897,108.82,5889.7998,0.3966,206.9,11174.7002,2094.8,158.18,9.5303,1.6511,11.177,16.2964,2767.05,60.864,8.9854,11.1692,398.48,40.35,211.547,9.4774,210.98,30.396,98.874,0.5451,1.3971,3.8866,3.5219,120.216,6891.2998,5.1688,107.33,829.4,5.3185,15.672,3.3255,2236.3999,24398.6992,12.206,64.054,9.5074,1.9452,8.8916,41.9813,2093.45,11.1922,3213.1001,27.855,2280.72,6.097,27329,642.957,642.957,116.86,2.3744,1.1324,3.8784
2010-11-06,1.4228,114.94,1.9479,24.5,7.454,15.6466,0.8741,272.478,3.4522,0.7071,3.8983,4.2808,9.2498,1.3632,8.142,7.3194,43.7085,1.9829,1.4008,2.3796,1.4264,9.4467,11.0269,12511,62.537,1572.22,17.258,4.3769,1.7901,60.034,1.825,41.899,9.6646,1,5.0868,150.09,17.993,5.2164,60.18,136.22,5.6207,1.9458,2.7813,98.3758,0.5332,1721.27,1.801,9.7877,1.4158,9.0368,4248,2.7386,674.824,2563.6001,714.9,1.393,109.52,244.13,51.948,102.177,8.072,23.2503,2.5684,2.0166,40.682,9940.4004,11.1749,26.383,55.554,1631.77,14556.5996,119.169,0.9897,108.82,5889.7998,0.3966,206.9,11174.7002,2094.8,158.18,9.5303,1.6511,11.177,16.2964,2767.05,60.864,8.9854,11.1692,398.48,40.35,211.547,9.4774,210.98,30.396,98.874,0.5451,1.3971,3.8866,3.5219,120.216,6891.2998,5.1688,107.33,829.4,5.3185,15.672,3.3255,2236.3999,24398.6992,12.206,64.054,9.5074,1.9452,8.8916,41.9813,2093.45,11.1922,3213.1001,27.855,2280.72,6.097,27329,642.957,642.957,116.86,2.3744,1.1324,3.8784
2010-11-07,1.4228,114.94,1.9479,24.5,7.454,15.6466,0.8741,272.478,3.4522,0.7071,3.8983,4.2808,9.2498,1.3632,8.142,7.3194,43.7085,1.9829,1.4008,2.3796,1.4264,9.4467,11.0269,12511,62.537,1572.22,17.258,4.3769,1.7901,60.034,1.825,41.899,9.6646,1,5.0868,150.09,17.993,5.2164,60.18,136.22,5.6207,1.9458,2.7813,98.3758,0.5332,1721.27,1.801,9.7877,1.4158,9.0368,4248,2.7386,674.824,2563.6001,714.9,1.393,109.52,244.13,51.948,102.177,8.072,23.2503,2.5684,2.0166,40.682,9940.4004,11.1749,26.383,55.554,1631.77,14556.5996,119.169,0.9897,108.82,5889.7998,0.3966,206.9,11174.7002,2094.8,158.18,9.5303,1.6511,11.177,16.2964,2767.05,60.864,8.9854,11.1692,398.48,40.35,211.547,9.4774,210.98,30.396,98.874,0.5451,1.3971,3.8866,3.5219,120.216,6891.2998,5.1688,107.33,829.4,5.3185,15.672,3.3255,2236.3999,24398.6992,12.206,64.054,9.5074,1.9452,8.8916,41.9813,2093.45,11.1922,3213.1001,27.855,2280.72,6.097,27329,642.957,642.957,116.86,2.3744,1.1324,3.8784
2010-11-08,1.4076,114.212,1.9487,24.4859,7.4535,15.6466,0.8684,273.924,3.4517,0.7065,3.9037,4.2821,9.267,1.3518,8.0696,7.3465,43.2044,1.9657,1.3844,2.3598,1.407,9.3303,10.9085,12350,61.657,1555.5,16.984,4.3265,1.7758,59.665,1.8068,41.55,9.5443,1,5.0539,150.09,17.993,5.1569,59.68,136.24,5.5519,1.9458,2.759,97.7496,0.5274,1708.21,1.7903,9.7091,1.4046,8.9822,4214,2.7166,665.45,2515.1001,716.41,1.382,107.64,243.65,51.533,101.173,7.984,23.0653,2.539,2.0034,39.509,9709.7002,11.0896,26.171,55.109,1618.6899,14430.0996,118.217,0.9783,107.55,5772,0.3922,205.37,11074.9004,2114,156.34,9.4678,1.6465,11.166,16.0881,2734.28,60.895,8.9133,11.0797,394.59,39.97,209.85,9.4165,209.62,30.153,97.01,0.5387,1.3864,3.8554,3.5026,119.95,6836,5.1087,106.783,822.05,5.2581,15.463,3.2989,2225.5,23978.0996,12.108,63.39,9.4478,1.9347,8.8204,41.6994,2074.6201,11.0973,3168.3999,27.631,2262.5,6.0257,27118,642.957,642.957,116.86,2.3744,1.1234,3.8784
2010-11-09,1.387,112.41,1.9485,24.533,7.4524,15.6466,0.8603,274.46,3.4528,0.707,3.9303,4.2749,9.3123,1.3411,8.0822,7.3488,42.9017,1.9567,1.3718,2.359,1.392,9.2886,10.7443,12435,61.679,1552.8101,16.907,4.3026,1.7626,59.882,1.7865,41.2,9.4816,1,5.0296,150.09,17.57,5.1127,58.82,136.37,5.5083,1.9458,2.7165,95.9936,0.5226,1685.42,1.7657,9.5592,1.3832,8.9026,4151,2.6748,652.392,2480.8999,705.36,1.36,107.84,239.83,50.742,100.871,7.923,22.7126,2.5008,1.9717,38.901,9644.9004,10.9188,25.768,54.26,1595.84,14180.2998,116.402,0.97,107.14,5669.2998,0.3893,202.3,10906.4004,2092,155.15,9.3753,1.6353,11.127,15.7746,2716.5,61.011,8.7759,10.9091,388.51,39.29,206.268,9.3246,206.29,29.694,97.102,0.5344,1.365,3.7959,3.444,118.67,6730.6001,5.0653,106.817,810.08,5.2287,15.241,3.2482,2184.3,24310.1992,11.921,62.876,9.3553,1.9343,8.6847,41.064,2046.26,10.9267,3120.5,27.204,2227.75,5.995,26695,642.957,642.957,116.86,2.3744,1.1061,3.8784
2010-11-10,1.3772,112.32,1.9482,24.5354,7.4521,15.6466,0.8604,273.189,3.4522,0.7072,3.904,4.2751,9.305,1.3334,8.048,7.3552,42.5651,1.9489,1.3702,2.3514,1.3862,9.1896,10.6728,12350,61.294,1540.6801,16.788,4.2899,1.7728,59.578,1.7759,40.83,9.4612,1,5.0112,150.09,17.476,5.0894,58.98,136.19,5.4872,1.9458,2.7399,96.4394,0.5206,1691.28,1.7667,9.5925,1.388,8.8805,4174,2.705,652.891,2505.5,703.84,1.365,108.91,240.66,50.848,100.097,7.923,22.7911,2.4893,1.9786,39.036,9744.4004,10.9659,25.858,54.449,1605.02,14229.5996,116.813,0.9661,106.52,5560.7002,0.3877,202.77,10941.7002,2092,154.54,9.3266,1.635,11.126,15.7873,2732.9299,60.954,8.8065,10.9373,386.38,39.96,207.335,9.2784,206.63,29.809,97.202,0.533,1.3698,3.8203,3.5041,118.32,6789,5.0445,106.776,802.44,5.1986,15.24,3.2595,2191.8999,24490.4004,11.963,63.207,9.308,1.9296,8.7079,41.0124,2058.9399,10.961,3142.5,27.229,2237.75,5.995,26788,642.957,642.957,116.86,2.3744,1.1308,3.8784
2010-11-11,1.3776,113.242,1.9483,24.605,7.4534,15.6466,0.8543,274.25,3.4522,0.7071,3.8907,4.2703,9.2709,1.3368,8.0697,7.3395,42.1494,1.9509,1.3709,2.3425,1.378,9.0842,10.6753,12050,61.027,1522.74,16.677,4.2366,1.7621,59.384,1.7723,40.56,9.5094,1,5.0162,150.09,17.476,5.0372,58.25,136.78,5.4319,1.9458,2.704,95.3129,0.5147,1665.02,1.7479,9.4665,1.37,8.84,4124,2.6696,645.514,2485.7,695.64,1.347,107.2,237.51,50.183,99.769,7.846,22.5166,2.4764,1.9569,38.008,9611,10.8442,25.518,53.736,1583.98,14036.4004,115.286,0.9528,105.85,5490.6001,0.3818,200.15,10783.9004,2058,153.09,9.2848,1.6256,11.109,15.5511,2697.1201,60.884,8.691,10.794,377.18,39.16,203.614,9.233,204,29.424,95.833,0.5265,1.3517,3.7728,3.4544,116.99,6638,4.9938,106.921,791.92,5.1375,14.992,3.2169,2172.8,23892.0996,11.806,62.541,9.2696,1.918,8.594,40.5166,2018.29,10.8092,3104.2,26.871,2208.5,5.89,26449,642.957,642.957,116.86,2.3744,1.116,3.8784
2010-11-12,1.3621,112.25,1.9486,24.632,7.4559,15.6466,0.8457,276.93,3.4522,0.7074,3.9254,4.2738,9.3284,1.3298,8.095,7.3495,41.8493,1.9555,1.3668,2.3488,1.3676,9.0331,10.5575,12022,60.407,1517.3101,16.612,4.2198,1.7514,59.573,1.7575,40.402,9.4346,1,4.9859,150.09,17.412,5.0136,58,136.92,5.4067,1.9458,2.6923,94.7632,0.5124,1660.5699,1.742,9.4255,1.3642,8.8311,4106,2.658,642.164,2492.1001,694.47,1.341,106.73,236.48,49.967,98.915,7.8,22.4199,2.4685,1.9492,35.753,9511.5,10.8042,25.408,53.503,1570.8199,13968.7998,114.789,0.95,104.83,5464.1001,0.3825,199.23,10737,2049,152.18,9.2901,1.6006,11.092,15.6849,2695.73,60.938,8.6534,10.7473,374.18,39.35,203.044,9.2375,203.36,29.301,95.515,0.5242,1.3463,3.7565,3.4412,116.5,6609.2002,4.9704,106.77,799.81,5.1139,14.983,3.2031,2160.7,24090.6992,11.755,62.269,9.2664,1.9132,8.5568,40.3162,2016.4399,10.7654,3088.1001,26.754,2198.97,5.8625,26331,642.957,642.957,116.86,2.3744,1.1112,3.8784
2010-11-13,1.3621,112.25,1.9486,24.632,7.4559,15.6466,0.8457,276.93,3.4522,0.7074,3.9254,4.2738,9.3284,1.3298,8.095,7.3495,41.8493,1.9555,1.3668,2.3488,1.3676,9.0331,10.5575,12022,60.407,1517.3101,16.612,4.2198,1.7514,59.573,1.7575,40.402,9.4346,1,4.9859,150.09,17.412,5.0136,58,136.92,5.4067,1.9458,2.6923,94.7632,0.5124,1660.5699,1.742,9.4255,1.3642,8.8311,4106,2.658,642.164,2492.1001,694.47,1.341,106.73,236.48,49.967,98.915,7.8,22.4199,2.4685,1.9492,35.753,9511.5,10.8042,25.408,53.503,1570.8199,13968.7998,114.789,0.95,104.83,5464.1001,0.3825,199.23,10737,2049,152.18,9.2901,1.6006,11.092,15.6849,2695.73,60.938,8.6534,10.7473,374.18,39.35,203.044,9.2375,203.36,29.301,95.515,0.5242,1.3463,3.7565,3.4412,116.5,6609.2002,4.9704,106.77,799.81,5.1139,14.983,3.2031,2160.7,24090.6992,11.755,62.269,9.2664,1.9132,8.5568,40.3162,2016.4399,10.7654,3088.1001,26.754,2198.97,5.8625,26331,642.957,642.957,116.86,2.3744,1.1112,3.8784
2010-11-14,1.3621,112.25,1.9486,24.632,7.4559,15.6466,0.8457,276.93,3.4522,0.7074,3.9254,4.2738,9.3284,1.3298,8.095,7.3495,41.8493,1.9555,1.3668,2.3488,1.3676,9.0331,10.5575,12022,60.407,1517.3101,16.612,4.2198,1.7514,59.573,1.7575,40.402,9.4346,1,4.9859,150.09,17.412,5.0136,58,136.92,5.4067,1.9458,2.6923,94.7632,0.5124,1660.5699,1.742,9.4255,1.3642,8.8311,4106,2.658,642.164,2492.1001,694.47,1.341,106.73,236.48,49.967,98.915,7.8,22.4199,2.4685,1.9492,35.753,9511.5,10.8042,25.408,53.503,1570.8199,13968.7998,114.789,0.95,104.83,5464.1001,0.3825,199.23,10737,2049,152.18,9.2901,1.6006,11.092,15.6849,2695.73,60.938,8.6534,10.7473,374.18,39.35,203.044,9.2375,203.36,29.301,95.515,0.5242,1.3463,3.7565,3.4412,116.5,6609.2002,4.9704,106.77,799.81,5.1139,14.983,3.2031,2160.7,24090.6992,11.755,62.269,9.2664,1.9132,8.5568,40.3162,2016.4399,10.7654,3088.1001,26.754,2198.97,5.8625,26331,642.957,642.957,116.86,2.3744,1.1112,3.8784
2010-11-15,1.3693,112.91,1.9458,24.59,7.453,15.6466,0.8486,275.504,3.4517,0.7065,3.9444,4.1884,9.3798,1.3403,8.1513,7.3801,41.1375,1.969,1.3838,2.3513,1.3832,9.0747,10.6104,11993.9004,61.301,1542.88,16.4924,4.2581,1.765,59.777,1.7752,40.0171,9.5105,1,5.0219,150.09,17.308,4.9605,57.95,137.18,5.4214,1.9458,2.6894,94.7981,0.5034,1658.79,1.7475,9.4153,1.3627,8.8571,4102,2.6552,644.483,2494.8999,689.07,1.34,108.74,236.29,49.913,99.3107,7.7271,22.3959,2.4279,1.9481,38.659,9566.4004,10.7747,25.38,53.446,1572.55,14001.7002,114.803,0.9556,108.761,5717.1001,0.3735,199.17,10735,2024.8,149.427,9.3401,1.6106,10.8785,15.846,2699.6699,60.876,8.644,10.7357,373.78,39.6801,203.51,9.301,203.47,29.273,96.59,0.5256,1.3445,3.7552,3.4502,115.735,6602.1001,4.8371,105.91,798.6,5.1262,15.076,3.1996,2151.5,24402.0996,11.742,62.154,9.3201,1.919,8.5476,40.4403,2017.02,10.7471,3091.6001,26.52,2196.6101,5.8773,26302,642.957,642.957,116.86,2.3744,1.11,3.8784
2010-11-16,1.3575,112.86,1.9482,24.577,7.4538,15.6466,0.846,276.81,3.4522,0.7073,3.9224,4.2846,9.3482,1.3371,8.1288,7.3951,42.1645,1.9619,1.3795,2.3411,1.3705,9.0245,10.5216,12175,61.294,1544.77,16.581,4.2704,1.7569,59.411,1.7716,40.66,9.4601,1,4.9938,150.09,17.308,4.9996,57.6,136.88,5.3965,1.9458,2.6742,93.9897,0.5105,1649.4301,1.7495,9.3619,1.3551,8.8605,4079,2.6401,644.235,2493.3999,679.72,1.332,107.91,234.96,49.632,98.632,7.779,22.2703,2.4895,1.9375,35.512,9448.0996,10.7043,25.237,53.143,1563.66,13869.5,114.156,0.9469,104.45,5439,0.3818,198.18,10657,2037,151.95,9.358,1.6032,11.082,15.738,2672.8401,60.938,8.5951,10.6845,371.66,39.77,202.699,9.3069,202.24,29.112,96.902,0.5221,1.3375,3.7243,3.4206,115.96,6564.7002,4.9517,106.883,794.43,5.0961,14.927,3.1816,2139.3999,24264.8008,11.676,61.801,9.338,1.9117,8.4993,40.3636,2013.83,10.6867,3074.2,26.37,2184.23,5.8412,26147,642.957,642.957,116.86,2.3744,1.1037,3.8784
2010-11-17,1.3491,112.511,1.948,24.588,7.4549,15.6466,0.8493,277.09,3.4522,0.7073,3.9637,4.2878,9.3806,1.3445,8.1786,7.3888,42.1824,1.9714,1.3817,2.3465,1.379,8.9494,10.4653,11942,61.093,1526.83,16.679,4.2273,1.7554,58.951,1.7601,40.37,9.4933,1,4.9557,150.09,17.149,4.9606,57.99,136.7,5.3645,1.9458,2.6701,93.9815,0.5069,1645.54,1.7439,9.3476,1.3531,8.8769,4083,2.6361,643.924,2489.2,673.64,1.33,108.37,234.6,49.556,98.078,7.721,22.2473,2.4604,1.9284,37.871,9495,10.6865,25.198,53.062,1561.26,13836,114.049,0.9399,103.56,5410.8999,0.3792,197.88,10671.2002,2028,150.72,9.388,1.6112,11.081,15.8532,2667.3799,60.613,8.5819,10.6682,372.45,39.17,202.048,9.3344,202.03,29.067,96.958,0.5183,1.3345,3.7356,3.4334,115.71,6323.3999,4.9181,106.45,780.63,5.0596,14.871,3.1767,2142.8999,24286.5996,11.658,61.706,9.3652,1.9095,8.4863,40.1619,2006.67,10.6738,3065.3999,26.329,2180.8899,5.8002,26107,642.957,642.957,116.86,2.3744,1.102,3.8784
2010-11-18,1.3554,112.658,1.9484,24.615,7.4546,15.6466,0.8511,276.004,3.401,0.7073,3.9524,4.2857,9.3664,1.3427,8.1488,7.3936,42.419,1.9697,1.3803,2.3326,1.3866,8.9842,10.5092,11960,61.163,1550.4399,16.616,4.2402,1.7565,59.294,1.7621,40.64,9.4882,1,4.9767,150.09,17.07,4.9767,57.99,136.61,5.3861,1.9458,2.6701,93.1364,0.5086,1633.47,1.7337,9.2633,1.3411,8.833,4049,2.6361,642.298,2488.8999,673.64,1.318,108.36,232.49,49.179,98.318,7.746,22.0555,2.4908,1.9112,37.565,9495,10.5911,24.971,52.585,1547.22,13836,113.02,0.9425,103.66,5392.6001,0.3803,197.88,10671.2002,2002.1,150.9,9.3372,1.6118,11.083,15.7522,2643.3999,61.313,8.5047,10.5723,369.11,39.58,200.432,9.295,200.22,28.821,96.958,0.5203,1.323,3.7067,3.4334,115.36,6293.5,4.9321,106.444,785.74,5.0741,14.857,3.1482,2142.8999,24270.8008,11.553,61.706,9.3159,1.9102,8.4169,40.102,1998.8199,10.6738,3044.7,26.159,2161.3401,5.8168,25884,642.957,642.957,116.86,2.3744,1.102,3.8784
