date,USD,JPY,BGN,CZK,DKK,EEK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ANG,ARS,BAM,BBD,BDT,BHD,BIF,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GMD,GNF,GTQ,HNL,HTG,ILS,IQD,IRR,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SYP,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XCD,XOF,XPF
2011-11-05,1.383,107.882,1.9461,24.942,7.4416,,0.8618,303.08,3.4521,0.7026,4.3289,4.3495,9.0841,1.2135,7.7241,7.4918,42.1274,2.4185,1.3268,2.3879,1.393,8.7502,10.7386,12331,67.557,1553.85,18.483,4.3303,1.7368,59.295,1.7462,42.26,10.8506,1,5.0625,58.36,139.04,2.3656,5.8567,1.9458,2.6969,103.472,0.5168,1678.8,1.7337,9.4763,1.3734,9.8862,11890,2.6555,675.002,2581.6001,694.05,1.35,108.7,236.72,52.116,100.875,8.203,23.5134,2.4666,2.186,39.324,9503.4004,10.6123,25.658,54.697,5.0643,1585.01,14736.5,241,116.876,0.9701,132.16,5540.1001,0.3788,1.1119,201.17,10814.9004,2038.1,151.76,10.7144,1.6615,10.933,15.807,2878.4099,61.667,8.7126,10.8469,390.54,38.49,21.61,226.518,10.7144,214.54,30.966,106.823,0.5295,1.355,3.6594,2.8758,117.331,5688.2002,5.0195,100.786,815.28,5.1688,16.401,3.6451,2203.1001,23840.5996,11.835,67.348,10.7434,1.9589,8.6704,40.7004,2413.22,10.9235,3559.8,26.662,2402.05,5.9172,28596,642.957,3.8784,642.957,116.86
2011-11-06,1.383,107.882,1.9461,24.942,7.4416,,0.8618,303.08,3.4521,0.7026,4.3289,4.3495,9.0841,1.2135,7.7241,7.4918,42.1274,2.4185,1.3268,2.3879,1.393,8.7502,10.7386,12331,67.557,1553.85,18.483,4.3303,1.7368,59.295,1.7462,42.26,10.8506,1,5.0625,58.36,139.04,2.3656,5.8567,1.9458,2.6969,103.472,0.5168,1678.8,1.7337,9.4763,1.3734,9.8862,11890,2.6555,675.002,2581.6001,694.05,1.35,108.7,236.72,52.116,100.875,8.203,23.5134,2.4666,2.186,39.324,9503.4004,10.6123,25.658,54.697,5.0643,1585.01,14736.5,241,116.876,0.9701,132.16,5540.1001,0.3788,1.1119,201.17,10814.9004,2038.1,151.76,10.7144,1.6615,10.933,15.807,2878.4099,61.667,8.7126,10.8469,390.54,38.49,21.61,226.518,10.7144,214.54,30.966,106.823,0.5295,1.355,3.6594,2.8758,117.331,5688.2002,5.0195,100.786,815.28,5.1688,16.401,3.6451,2203.1001,23840.5996,11.835,67.348,10.7434,1.9589,8.6704,40.7004,2413.22,10.9235,3559.8,26.662,2402.05,5.9172,28596,642.957,3.8784,642.957,116.86
2011-11-07,1.3789,107.754,1.9444,24.89,7.4421,,0.8597,305.1,3.4516,0.7021,4.3486,4.2465,9.058,1.2277,7.7303,7.4915,41.05,2.4298,1.3255,2.3794,1.4017,8.7091,10.7091,12148.2998,67.275,1525.36,18.1911,4.276,1.7305,58.799,1.7451,41.5939,10.8667,1,5.0099,58.94,139.06,2.3703,5.8451,1.9458,2.7023,103.699,0.5084,1679.38,1.7255,9.4952,1.3761,9.8187,12052,2.6608,663.764,2592.3,698.2,1.353,108.23,237.19,52.219,100.435,8.1054,23.5654,2.4231,2.1938,39.388,9567.0996,10.6334,25.709,54.806,5.0511,1588.17,14765.7998,253,117.108,0.966,133.002,5549.7998,0.37,1.1141,201.69,10828.2002,2042.2,148.857,10.5806,1.6631,10.9115,15.8385,2873.0801,61.213,8.7299,10.8637,391.32,38.9425,21.034,224.69,10.5806,214.76,31.032,106.966,0.5277,1.3581,3.6605,2.8816,117.723,5671.8999,4.8861,100.98,816.9,5.1521,17.2924,3.6523,2207.5,24261.4004,11.859,67.407,10.6085,1.958,8.6877,40.5205,2438.74,10.9341,3599.3,26.439,2406.8201,5.8989,28655,642.957,3.8784,642.957,116.86
2011-11-08,1.376,107.416,1.9487,25.095,7.4442,,0.8564,306.37,3.4521,0.7027,4.3676,4.3523,9.0294,1.2402,7.7121,7.4939,41.0908,2.4421,1.3277,2.4051,1.3949,8.7206,10.6872,11985,67.387,1535.13,18.488,4.2869,1.7294,58.704,1.7444,42.08,10.9103,1,5.0448,58.59,139.19,2.3563,5.8491,1.9458,2.6863,103.085,0.515,1673.5601,1.7237,9.2738,1.368,9.8912,11981,2.645,669.169,2574.2,689.93,1.345,108.26,235.78,51.911,101.205,8.179,23.4296,2.4575,2.1831,39.21,9466.2998,10.5704,25.556,54.481,5.0692,1578.75,14616.5,253,116.416,0.969,131.65,5580.1001,0.3776,1.1075,200.57,10763.7998,2063,150.87,10.7293,1.657,10.923,15.7102,2852.6299,60.987,8.6781,10.8028,389,38.37,20.977,225.075,10.7293,213.49,30.853,106.334,0.5276,1.3498,3.6401,2.8524,118.81,5665.6001,5.0004,101.622,812.06,5.1504,16.386,3.6307,2194.3999,24083.8008,11.789,67.006,10.7546,1.9647,8.6363,40.3903,2392.75,10.882,3530,26.556,2392.6001,5.8977,28486,642.957,3.8784,642.957,116.86
2011-11-09,1.3826,107.424,1.946,25.185,7.4446,,0.8588,306.55,3.4521,0.7021,4.3489,4.3551,9.0354,1.237,7.7338,7.4644,40.7412,2.4463,1.3317,2.3913,1.395,8.7413,10.739,12295,68.23,1539.96,18.446,4.3067,1.7336,59.317,1.7517,42.22,10.8071,1,5.0591,58.14,139.07,2.3582,5.8702,1.9458,2.6884,103.169,0.5166,1685.24,1.7277,9.4465,1.3691,9.8772,11922,2.6472,672.33,2585.2,688.43,1.346,108.25,236.32,52.008,101.005,8.206,23.4513,2.4431,2.1823,39.228,9370.7002,10.579,25.577,54.526,5.0916,1580.04,14639.4004,253,116.51,0.9701,131.7,5481.5,0.3787,1.1084,200.57,10773.9004,2070,151.48,10.7015,1.6578,10.925,15.6559,2849.4399,60.984,8.6852,10.8143,389.01,38.22,21.101,223.497,10.693,213.87,30.89,107.246,0.529,1.3508,3.641,2.8554,119.27,5718.3999,5.0156,101.984,814.79,5.1693,16.425,3.6337,2196.2,24213.4004,11.798,67.061,10.7317,1.9714,8.6433,40.422,2408.45,10.8881,3523.2,26.578,2399.6201,5.926,28509,642.957,3.8784,642.957,116.86
2011-11-10,1.3527,105.19,1.9463,25.447,7.4431,,0.8501,309.69,3.4521,0.7021,4.3961,4.3683,9.0624,1.232,7.7563,7.4862,40.7398,2.434,1.3342,2.3882,1.3847,8.6114,10.5143,12046,68.038,1519.71,18.342,4.2336,1.7333,58.403,1.7424,41.71,10.8814,1,4.9917,58.09,138.86,2.336,5.7861,1.9458,2.6632,102.255,0.5095,1664.66,1.7274,9.1938,1.3564,9.8356,11934,2.6223,667.223,2552,683.99,1.333,108.26,234.1,51.52,100.235,8.095,23.2352,2.4083,2.1642,38.873,9283.4004,10.4618,25.336,54.013,5.0412,1565.1801,14519.7002,253,115.486,0.9562,128.54,5419,0.3745,1.098,198.84,10669.5,2012.6,149.42,10.6685,1.6479,10.922,15.5257,2833.5901,61.083,8.6035,10.7106,385.77,37.94,20.749,222.174,10.6685,212.69,30.606,107.767,0.5219,1.3381,3.606,2.8264,116.13,5650.7998,4.9457,101.915,805.09,5.0936,16.136,3.5997,2175.5,23986.6992,11.687,66.429,10.6977,1.9578,8.5621,39.9804,2369.5801,10.7894,3483.5,26.327,2377.1499,5.8323,28245,642.957,3.8784,642.957,116.86
2011-11-11,1.361,105.68,1.9461,25.69,7.442,,0.8538,312.32,3.4521,0.7021,4.4142,4.355,9.0924,1.2328,7.7464,7.4776,40.4663,2.4375,1.3403,2.3925,1.3829,8.6247,10.587,12165,68.033,1538.1801,18.416,4.2813,1.7495,58.832,1.7559,41.85,10.8417,1,4.9947,57.44,138.72,2.3293,5.7896,1.9458,2.6556,102.033,0.5101,1661.3,1.7287,9.1676,1.3526,9.8371,11982,2.6148,667.635,2566.6001,682.05,1.33,108.26,233.43,51.415,100.64,8.106,23.1725,2.433,2.1672,38.708,9257.2998,10.4321,25.264,53.86,5.0734,1560.73,14531.5996,249,115.228,0.9583,127.23,5406.3999,0.3745,1.0949,198.42,10645.7998,2043,149.54,10.6801,1.646,10.934,15.6066,2828.95,60.963,8.579,10.6911,385.15,38.03,20.749,221.53,10.6801,212.54,30.523,106.429,0.522,1.3346,3.6038,2.8183,112.13,5614.2998,4.9472,101.825,802.8,5.0944,16.075,3.5895,2169.3999,24184,11.654,66.24,10.7094,1.9548,8.5378,40.1381,2360.1799,10.764,3495.3999,26.252,2370.4299,5.834,28162,642.957,3.8784,642.957,116.86
2011-11-12,1.361,105.68,1.9461,25.69,7.442,,0.8538,312.32,3.4521,0.7021,4.4142,4.355,9.0924,1.2328,7.7464,7.4776,40.4663,2.4375,1.3403,2.3925,1.3829,8.6247,10.587,12165,68.033,1538.1801,18.416,4.2813,1.7495,58.832,1.7559,41.85,10.8417,1,4.9947,57.44,138.72,2.3293,5.7896,1.9458,2.6556,102.033,0.5101,1661.3,1.7287,9.1676,1.3526,9.8371,11982,2.6148,667.635,2566.6001,682.05,1.33,108.26,233.43,51.415,100.64,8.106,23.1725,2.433,2.1672,38.708,9257.2998,10.4321,25.264,53.86,5.0734,1560.73,14531.5996,249,115.228,0.9583,127.23,5406.3999,0.3745,1.0949,198.42,10645.7998,2043,149.54,10.6801,1.646,10.934,15.6066,2828.95,60.963,8.579,10.6911,385.15,38.03,20.749,221.53,10.6801,212.54,30.523,106.429,0.522,1.3346,3.6038,2.8183,112.13,5614.2998,4.9472,101.825,802.8,5.0944,16.075,3.5895,2169.3999,24184,11.654,66.24,10.7094,1.9548,8.5378,40.1381,2360.1799,10.764,3495.3999,26.252,2370.4299,5.834,28162,642.957,3.8784,642.957,116.86
2011-11-13,1.361,105.68,1.9461,25.69,7.442,,0.8538,312.32,3.4521,0.7021,4.4142,4.355,9.0924,1.2328,7.7464,7.4776,40.4663,2.4375,1.3403,2.3925,1.3829,8.6247,10.587,12165,68.033,1538.1801,18.416,4.2813,1.7495,58.832,1.7559,41.85,10.8417,1,4.9947,57.44,138.72,2.3293,5.7896,1.9458,2.6556,102.033,0.5101,1661.3,1.7287,9.1676,1.3526,9.8371,11982,2.6148,667.635,2566.6001,682.05,1.33,108.26,233.43,51.415,100.64,8.106,23.1725,2.433,2.1672,38.708,9257.2998,10.4321,25.264,53.86,5.0734,1560.73,14531.5996,249,115.228,0.9583,127.23,5406.3999,0.3745,1.0949,198.42,10645.7998,2043,149.54,10.6801,1.646,10.934,15.6066,2828.95,60.963,8.579,10.6911,385.15,38.03,20.749,221.53,10.6801,212.54,30.523,106.429,0.522,1.3346,3.6038,2.8183,112.13,5614.2998,4.9472,101.825,802.8,5.0944,16.075,3.5895,2169.3999,24184,11.654,66.24,10.7094,1.9548,8.5378,40.1381,2360.1799,10.764,3495.3999,26.252,2370.4299,5.834,28162,642.957,3.8784,642.957,116.86
2011-11-14,1.3787,106.372,1.9457,25.619,7.4422,,0.8574,310.87,3.4516,0.6996,4.3771,4.2474,9.0864,1.2396,7.7433,7.4673,40.85,2.4398,1.3339,2.3715,1.3913,8.7312,10.7223,11996.0996,68.866,1550.79,18.1093,4.3254,1.7426,59.553,1.7581,41.2374,10.8653,1,4.9374,57.57,138.48,2.3358,5.8669,1.9458,2.663,102.356,0.501,1665.22,1.7335,9.1931,1.3563,9.8056,12015,2.6221,670.172,2562.1001,681.21,1.333,108.26,234.08,51.558,99.5614,7.9954,23.239,2.4432,2.1766,38.87,8975.9004,10.461,25.335,54.009,5.128,1565.0601,14571.7998,249,115.546,0.9691,125.832,5418.6001,0.3653,1.0979,198.97,10672.7998,2012.4,146.736,10.611,1.6482,10.8691,15.6499,2829.97,61.629,8.6028,10.7248,386.31,38.8765,20.805,220.304,10.611,213.15,30.612,107.637,0.5291,1.3378,3.6084,2.8293,116.544,5718.6001,4.8142,100.843,805.71,5.1624,16.505,3.5994,2175.3999,24209.8008,11.686,66.424,10.6437,1.9433,8.5615,40.1444,2362.5901,10.7736,3499.6001,26.325,2376.98,5.9113,28243,642.957,3.8784,642.957,116.86
2011-11-15,1.3624,105.023,1.9461,25.824,7.4421,,0.8568,315.93,3.4521,0.7001,4.4063,4.3551,9.1159,1.2377,7.7884,7.479,40.7126,2.4309,1.3349,2.3966,1.3851,8.6469,10.6008,12019.2998,68.543,1533.38,18.363,4.2676,1.7514,58.766,1.7574,41.84,10.9031,1,4.9973,58.2,138.62,2.3835,5.8168,1.9458,2.6827,102.637,0.5102,1662.86,1.7366,9.3781,1.3594,9.8352,11933,2.6629,668.014,2561.1001,680.93,1.336,108.28,234.61,51.6,100.739,8.119,23.2943,2.4274,2.1889,38.918,9406.0996,10.4445,25.392,54.132,5.0655,1568.63,14557.7998,249,115.815,0.9487,125.13,5540.2998,0.3738,1.1072,199.49,10689,2017,149.72,10.668,1.6494,10.902,15.6726,2826.1699,60.968,8.6225,10.7486,387.88,38.16,20.805,222.527,10.6785,213.91,30.686,108.237,0.5226,1.3408,3.6132,2.8371,116.808,5731.6001,4.9527,102.4,806.86,5.1001,16.225,3.6076,2180.3,24210.0996,11.713,66.521,10.698,1.962,8.5605,40.2364,2366.5801,10.8017,3493.2,26.317,2382.3701,5.8449,28304,642.957,3.8784,642.957,116.86
2011-11-16,1.3507,104.096,1.9461,25.723,7.4428,,0.8545,315.17,3.4521,0.7002,4.4299,4.3459,9.1107,1.2394,7.7778,7.4786,40.525,2.4282,1.3311,2.3923,1.3809,8.5735,10.509,12112,68.322,1524.99,18.378,4.2559,1.7552,58.478,1.7462,41.62,11.0428,1,4.9637,57.21,138.47,2.3611,5.7671,1.9458,2.6576,101.718,0.5066,1659.51,1.7265,9.2901,1.3468,9.883,11809,2.638,670.278,2546.6001,670.48,1.324,108.27,232.08,51.152,100.27,8.062,23.0807,2.4577,2.1709,38.54,9237.7002,10.3427,25.155,53.626,5.0355,1553.95,14438.7002,249,114.735,0.9505,125.12,5382.8999,0.371,1.0969,197.69,10596.5996,1998.1,148.8,10.791,1.6405,10.8567,15.5581,2822.76,60.899,8.5417,10.65,378.83,37.91,20.805,221.814,10.791,213.27,30.411,108.188,0.5191,1.3285,3.5854,2.8103,115.951,5671,4.9194,102.64,801.34,5.066,16.226,3.574,2159.8999,23998.0996,11.603,66.1,10.8226,1.9577,8.4805,39.8848,2348.6299,10.7012,3461.3,26.002,2360.1699,5.8012,28041,642.957,3.8784,642.957,116.86
2011-11-17,1.3441,103.569,1.946,25.623,7.442,,0.8557,312.88,3.4521,0.7001,4.4383,4.3561,9.1685,1.2385,7.7968,7.4823,40.505,2.4293,1.3367,2.3907,1.3774,8.5575,10.4587,12125,68.313,1530.78,18.355,4.2504,1.7606,58.472,1.7429,41.55,11.0045,1,4.9559,57.38,138.19,2.3492,5.745,1.9458,2.6442,101.246,0.506,1652.51,1.719,9.2432,1.3401,9.8705,11751,2.6247,675.783,2532.3999,664.53,1.317,108.25,231.24,50.861,100.251,8.049,22.9693,2.4233,2.1495,38.346,9174.7002,10.2771,25.028,53.355,5.0086,1546.11,14458.2998,249,114.158,0.9519,124.46,5353.1001,0.3724,1.0914,196.3,10548.4004,1988.1,148.39,10.7684,1.6364,10.8454,15.5385,2801.1399,61.116,8.4986,10.6024,376.92,37.84,20.805,219.753,10.795,210.78,30.262,107.671,0.5182,1.3218,3.5605,2.796,115.557,5655.7998,4.9117,102.723,797.3,5.0581,16.381,3.5561,2149,23877.5996,11.544,65.766,10.7991,1.9483,8.4378,39.7087,2320.6899,10.6476,3446.7,25.871,2348.3201,5.7942,27897,642.957,3.8784,642.957,116.86
2011-11-18,1.3458,103.539,1.9458,25.435,7.4425,,0.8542,308.08,3.4521,0.7,4.428,4.3643,9.1613,1.2404,7.8221,7.4943,40.525,2.4545,1.3474,2.3854,1.3848,8.5763,10.4766,12140,68.824,1529.76,18.419,4.2645,1.7728,58.511,1.7456,41.71,11.0439,1,4.9614,56.88,138.18,2.3485,5.751,1.9458,2.6434,101.33,0.5068,1641.91,1.7205,9.2404,1.3397,9.9126,11747,2.6239,676.655,2523.5,665.68,1.317,108.25,231.17,50.88,99.792,8.062,22.9651,2.4568,2.1509,38.334,9269.5996,10.2915,25.02,53.339,5.0196,1545.64,14453.9004,249,114.191,0.9501,122.95,5352.7998,0.3725,1.091,196.45,10545.0996,1987.5,148.6,10.8516,1.6363,10.8625,15.5338,2798.27,61.088,8.496,10.5985,376.81,37.97,20.805,216.832,10.8516,210.99,30.257,107.935,0.5191,1.3207,3.5581,2.7957,115.57,5657.3999,4.9201,103.058,795.04,5.0667,16.418,3.555,2148.3999,23870.4004,11.541,65.868,10.882,1.9525,8.4352,39.673,2286.3201,10.6599,3417.3999,25.93,2347.6101,5.801,27893,642.957,3.8784,642.957,116.86
2011-11-19,1.3458,103.539,1.9458,25.435,7.4425,,0.8542,308.08,3.4521,0.7,4.428,4.3643,9.1613,1.2404,7.8221,7.4943,40.525,2.4545,1.3474,2.3854,1.3848,8.5763,10.4766,12140,68.824,1529.76,18.419,4.2645,1.7728,58.511,1.7456,41.71,11.0439,1,4.9614,56.88,138.18,2.3485,5.751,1.9458,2.6434,101.33,0.5068,1641.91,1.7205,9.2404,1.3397,9.9126,11747,2.6239,676.655,2523.5,665.68,1.317,108.25,231.17,50.88,99.792,8.062,22.9651,2.4568,2.1509,38.334,9269.5996,10.2915,25.02,53.339,5.0196,1545.64,14453.9004,249,114.191,0.9501,122.95,5352.7998,0.3725,1.091,196.45,10545.0996,1987.5,148.6,10.8516,1.6363,10.8625,15.5338,2798.27,61.088,8.496,10.5985,376.81,37.97,20.805,216.832,10.8516,210.99,30.257,107.935,0.5191,1.3207,3.5581,2.7957,115.57,5657.3999,4.9201,103.058,795.04,5.0667,16.418,3.555,2148.3999,23870.4004,11.541,65.868,10.882,1.9525,8.4352,39.673,2286.3201,10.6599,3417.3999,25.93,2347.6101,5.801,27893,642.957,3.8784,642.957,116.86
2011-11-20,1.3458,103.539,1.9458,25.435,7.4425,,0.8542,308.08,3.4521,0.7,4.428,4.3643,9.1613,1.2404,7.8221,7.4943,40.525,2.4545,1.3474,2.3854,1.3848,8.5763,10.4766,12140,68.824,1529.76,18.419,4.2645,1.7728,58.511,1.7456,41.71,11.0439,1,4.9614,56.88,138.18,2.3485,5.751,1.9458,2.6434,101.33,0.5068,1641.91,1.7205,9.2404,1.3397,9.9126,11747,2.6239,676.655,2523.5,665.68,1.317,108.25,231.17,50.88,99.792,8.062,22.9651,2.4568,2.1509,38.334,9269.5996,10.2915,25.02,53.339,5.0196,1545.64,14453.9004,249,114.191,0.9501,122.95,5352.7998,0.3725,1.091,196.45,10545.0996,1987.5,148.6,10.8516,1.6363,10.8625,15.5338,2798.27,61.088,8.496,10.5985,376.81,37.97,20.805,216.832,10.8516,210.99,30.257,107.935,0.5191,1.3207,3.5581,2.7957,115.57,5657.3999,4.9201,103.058,795.04,5.0667,16.418,3.555,2148.3999,23870.4004,11.541,65.868,10.882,1.9525,8.4352,39.673,2286.3201,10.6599,3417.3999,25.93,2347.6101,5.801,27893,642.957,3.8784,642.957,116.86
2011-11-21,1.353,104.01,1.9457,25.457,7.4427,,0.858,304.08,3.4516,0.6995,4.4189,4.2614,9.1673,1.2402,7.8271,7.4929,40.8503,2.4715,1.3539,2.3784,1.3908,8.5803,10.5402,12033.0996,69.188,1538.72,18.1855,4.2718,1.7901,58.534,1.7564,41.3121,11.0717,1,4.917,57.92,138.25,2.3292,5.7501,1.9458,2.6555,102.341,0.4996,1665.3199,1.7325,9.1673,1.3526,9.9407,11832,2.6147,677.263,2559.7,670.47,1.33,108.29,233.42,51.536,98.9659,7.9842,23.1893,2.4432,2.1714,38.707,9260.2998,10.3705,25.223,53.858,5.041,1560.67,14507.9004,249,115.291,0.949,122.899,5389.8999,0.3653,1.0948,198.24,10642.7002,2006.8,146.56,10.8628,1.6441,10.8742,15.6849,2825.45,60.826,8.5787,10.7043,381.83,38.9708,20.805,223.181,10.8628,213.17,30.555,109.973,0.519,1.3338,3.5928,2.8201,116.898,5722.8999,4.8007,102.466,804.81,5.0642,16.406,3.5894,2169.3,24346.1992,11.653,66.401,10.8953,1.9496,8.5375,40.1257,2315.22,10.7545,3394.7,26.387,2370.3401,5.8009,28159,642.957,3.8784,642.957,116.86
2011-11-22,1.3484,103.73,1.9461,25.565,7.4424,,0.8621,305.4,3.4521,0.7002,4.4641,4.3628,9.1929,1.2374,7.8122,7.4884,40.8027,2.5056,1.3681,2.4405,1.401,8.5931,10.5013,12164,70.334,1545.54,18.955,4.3035,1.7992,58.422,1.7578,42.17,11.2227,1,4.9639,56.8,137.93,2.3449,5.7527,1.9458,2.6394,101.157,0.5068,1647.5,1.7277,9.2263,1.3377,9.9658,11676,2.6199,680.47,2528.5,661.31,1.315,108.28,230.82,50.366,99.904,8.07,22.9367,2.4593,2.1615,38.317,9158.2002,10.2826,24.922,53.259,5.0332,1543.3,14410.5996,249,114.086,0.951,120.87,5326.5,0.3728,1.0894,195.87,10525.0996,1984.4,149.04,10.9411,1.6355,10.906,15.5036,2787.99,61.348,8.4831,10.5872,376.91,37.87,20.805,217.136,10.925,210.63,30.22,110.542,0.5194,1.3199,3.5507,2.7957,115.826,5712.7002,4.9197,103.651,795.18,5.0664,16.462,3.5496,2145.1001,24063,11.523,65.902,10.9731,1.9551,8.4225,39.6839,2270.78,10.618,3328.8999,26.025,2344.0701,5.8019,27851,642.957,3.8784,642.957,116.86
2011-11-23,1.3522,104.063,1.946,25.441,7.441,,0.8639,304.58,3.4521,0.7046,4.4575,4.3474,9.2107,1.2347,7.8031,7.4851,40.932,2.5001,1.3722,2.4456,1.4029,8.5726,10.5317,12182,70.786,1547.76,18.867,4.2859,1.8057,58.212,1.7574,42.109,11.3377,1,4.9537,57.74,138.09,2.3638,5.7446,1.9458,2.6606,102.023,0.5059,1658.67,1.7351,9.1245,1.3483,10.0456,11768,2.6409,687.029,2564.3999,664.6,1.325,108.28,232.68,51.21,99.709,8.063,23.1221,2.4725,2.1787,38.624,9231.0996,10.3544,25.131,53.686,5.0602,1555.7,14526.2002,258,115,0.949,119.59,5372.7002,0.3718,1.0981,196.92,10611.4004,2000.4,153.52,11.0595,1.6304,10.888,15.6939,2811.72,60.962,8.5514,10.6749,381.78,37.8,20.805,218.201,11.0595,212.76,30.474,111.712,0.5183,1.33,3.5813,2.819,116.819,5758.7998,4.9124,103.613,801.57,5.0585,16.48,3.578,2162.3999,24384.1992,11.616,66.521,11.0883,1.9597,8.49,40.0717,2275.3701,10.6888,3383.8999,26.37,2362.8201,5.7902,28072,642.957,3.8784,642.957,116.86
2011-11-24,1.3352,103.105,1.9458,25.66,7.4355,,0.8595,309.12,3.4521,0.7002,4.4914,4.3512,9.2281,1.2274,7.8205,7.4927,40.9603,2.4965,1.3756,2.4815,1.3984,8.4771,10.3993,12040,69.696,1547.89,18.862,4.2456,1.804,57.88,1.7482,41.81,11.4432,1,4.8996,56.49,137.91,2.2935,5.6836,1.9458,2.6149,100.879,0.5001,1639.91,1.7266,9.0267,1.3322,10.0392,11627,2.5747,684.434,2520.1001,655.51,1.309,108.27,229.85,50.791,98.946,7.987,22.843,2.4475,2.1605,38.156,9136.7002,10.2387,24.837,53.035,5.0299,1536.8101,14352.7998,258,113.601,0.9406,118.56,5305.5,0.3677,1.0781,194.24,10481.9004,1976.1,151.82,11.0965,1.6328,10.895,15.5569,2784.98,60.29,8.4474,10.5487,377.34,37.41,20.805,218.835,11.0965,210.59,30.109,110.507,0.5126,1.3138,3.5391,2.7772,115.609,5748.8999,4.8574,103.359,792.51,5.0004,16.657,3.5348,2136.1001,23975.6992,11.475,65.765,11.1265,1.9553,8.4072,39.7035,2246.5601,10.5899,3395.3,26.183,2334.25,5.7264,27734,642.957,3.8784,642.957,116.86
2011-11-25,1.3331,102.87,1.9455,25.727,7.4351,,0.8612,313.98,3.4521,0.6972,4.5087,4.3468,9.2587,1.227,7.8456,7.4913,41.0859,2.4917,1.3732,2.5013,1.3968,8.4744,10.3919,11963,69.38,1539.96,18.887,4.2422,1.7973,58.045,1.7446,41.66,11.2999,1,4.8958,57.09,137.68,2.3373,5.6793,1.9458,2.6308,101.009,0.4999,1641.47,1.7252,9.1962,1.3334,10.0643,11638,2.6114,682.941,2544.6001,657.14,1.31,108.27,229.94,50.604,98.94,7.976,22.8699,2.4338,2.1636,38.192,9128.5996,10.2813,24.847,53.085,5.0539,1538.27,14383.7998,258,113.716,0.9375,118.16,5315.2002,0.3681,1.0858,194.39,10489.2998,1978,151.72,11.1353,1.6337,10.86,15.6829,2784.95,60.912,8.4555,10.5607,378.3,37.57,20.805,215.799,11.112,210.79,30.142,109.969,0.512,1.315,3.5478,2.7731,115.893,5808,4.8521,102.968,792.59,4.9975,16.299,3.5381,2138.2,24259.6992,11.486,65.714,11.1666,1.9546,8.3951,39.7897,2254.04,10.6033,3432,26.074,2336.46,5.7227,27759,642.957,3.8784,642.957,116.86
2011-11-26,1.3331,102.87,1.9455,25.727,7.4351,,0.8612,313.98,3.4521,0.6972,4.5087,4.3468,9.2587,1.227,7.8456,7.4913,41.0859,2.4917,1.3732,2.5013,1.3968,8.4744,10.3919,11963,69.38,1539.96,18.887,4.2422,1.7973,58.045,1.7446,41.66,11.2999,1,4.8958,57.09,137.68,2.3373,5.6793,1.9458,2.6308,101.009,0.4999,1641.47,1.7252,9.1962,1.3334,10.0643,11638,2.6114,682.941,2544.6001,657.14,1.31,108.27,229.94,50.604,98.94,7.976,22.8699,2.4338,2.1636,38.192,9128.5996,10.2813,24.847,53.085,5.0539,1538.27,14383.7998,258,113.716,0.9375,118.16,5315.2002,0.3681,1.0858,194.39,10489.2998,1978,151.72,11.1353,1.6337,10.86,15.6829,2784.95,60.912,8.4555,10.5607,378.3,37.57,20.805,215.799,11.112,210.79,30.142,109.969,0.512,1.315,3.5478,2.7731,115.893,5808,4.8521,102.968,792.59,4.9975,16.299,3.5381,2138.2,24259.6992,11.486,65.714,11.1666,1.9546,8.3951,39.7897,2254.04,10.6033,3432,26.074,2336.46,5.7227,27759,642.957,3.8784,642.957,116.86
