date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,EUR,AED,ANG,BAM,BBD,BND,BOB,BRL,BSD,BYR,CNY,COP,EGP,FJD,HRK,IDR,ILS,INR,JMD,JOD,KES,LBP,MUR,MXN,MYR,SAR,TTD,UGX,TRY,KWD,MGA,RUB,UZS,PHP,THB,PKR,RON,BDT,BMD,BWP,BZD,KZT,PEN,UYU,XAF
2005-02-17,1.3075,137.9,1.9559,0.5831,29.957,7.4432,15.6466,0.6898,242.85,3.4527,0.6961,0.4312,3.9902,37348,9.09,239.76,38.13,1.5474,81.12,8.3139,,1.6658,1.6053,10.194,1339.8,1.823,2.1442,7.753,1,4.8008,2.2257,1.9488,2.4901,2.12,10.5296,3.2086,1.2996,2723,10.8102,3038.24,7.552,2.1433,7.534,12132.5,5.6761,57.055,76.66,0.9092,100.381,1978.87,37.4731,14.529,4.9663,4.9018,7.8791,2234,1.7045,0.3819,,,1341.26,,,,,,,,,,,,
2005-02-18,1.3069,137.56,1.9559,0.583,29.822,7.4431,15.6466,0.6868,243.12,3.4527,0.696,0.4309,3.984,36168,9.1071,239.75,38.05,1.546,80.68,8.2958,,1.657,1.6065,10.1931,1322.8,1.806,2.1391,7.7214,1,4.801,2.2193,1.928,2.4829,2.109,10.5304,3.194,1.296,2715,10.7978,3031.9299,7.2286,2.0497,7.5155,12075,5.6596,57.048,76.436,0.9106,99.8663,1979.03,37.4891,14.13,4.9652,4.899,7.8368,2223.8999,1.7075,0.3808,,,1337.36,,,,,,,,,,,,
2005-02-19,1.3069,137.56,1.9559,0.583,29.822,7.4431,15.6466,0.6868,243.12,3.4527,0.696,0.4309,3.984,36168,9.1071,239.75,38.05,1.546,80.68,8.2958,,1.657,1.6065,10.1931,1322.8,1.806,2.1391,7.7214,1,4.801,2.2193,1.928,2.4829,2.109,10.5304,3.194,1.296,2715,10.7978,3031.9299,7.2286,2.0497,7.5155,12075,5.6596,57.048,76.436,0.9106,99.8663,1979.03,37.4891,14.13,4.9652,4.899,7.8368,2223.8999,1.7075,0.3808,,,1337.36,,,,,,,,,,,,
2005-02-20,1.3069,137.56,1.9559,0.583,29.822,7.4431,15.6466,0.6868,243.12,3.4527,0.696,0.4309,3.984,36168,9.1071,239.75,38.05,1.546,80.68,8.2958,,1.657,1.6065,10.1931,1322.8,1.806,2.1391,7.7214,1,4.801,2.2193,1.928,2.4829,2.109,10.5304,3.194,1.296,2715,10.7978,3031.9299,7.2286,2.0497,7.5155,12075,5.6596,57.048,76.436,0.9106,99.8663,1979.03,37.4891,14.13,4.9652,4.899,7.8368,2223.8999,1.7075,0.3808,,,1337.36,,,,,,,,,,,,
2005-02-21,1.3064,137.73,1.9559,0.583,29.881,7.4437,15.6466,0.6885,243.05,3.453,0.6961,0.4309,3.9824,36034,9.107,239.75,38.054,1.5449,79.9,8.2731,,1.654,1.6122,10.1871,1336.1,1.799,2.138,7.7201,1,4.799,2.2246,1.9354,2.4888,2.1125,10.5255,3.2043,1.299,2721,10.7974,3020.5801,7.523,2.1283,7.5153,12101,5.6875,57.09,76.685,0.9093,100.054,1978.12,37.4719,14.422,4.9625,4.8979,7.8516,2228.3999,1.697,0.3814,,,1340.5601,,,,,,,,,,,,
2005-02-22,1.3261,138.21,1.9559,0.583,29.864,7.4422,15.6466,0.6938,242.13,3.4529,0.696,0.4315,3.9548,36649,9.0987,239.74,38.045,1.5364,80.43,8.2594,,1.6703,1.6254,10.3411,1330,1.8201,2.1575,7.6296,1,4.8704,2.2509,1.9576,2.5183,2.125,10.6823,3.2648,1.3138,2752,10.9327,3066.51,7.628,2.1539,7.5009,12182,5.7621,57.867,77.462,0.9206,101.903,2007.5601,37.8639,14.573,5.0381,4.9725,7.9387,2238.8,1.716,0.3863,,36.69,1356.38,,,,,,,,,,,,
2005-02-23,1.3203,138.66,1.9562,0.583,29.896,7.4417,15.6466,0.6923,241.7,3.4527,0.696,0.4316,3.9313,36596,9.0841,239.73,37.913,1.5359,80.48,8.2381,,1.6809,1.6476,10.2957,1324,1.827,2.1494,7.6294,1,4.8544,2.2508,1.9575,2.5182,2.124,10.6704,3.2739,1.3137,2751,10.9203,3046.3999,7.61,2.1458,7.5205,12144,5.7417,57.486,77.366,0.922,101.106,2000.98,37.8918,14.614,5.0153,4.9505,7.9707,2233.7,1.721,0.3856,,,1356.33,,,,,,,,,,,,
2005-02-24,1.3183,139.09,1.9559,0.5836,29.835,7.4412,15.6466,0.6908,242.06,3.4529,0.6961,0.4321,3.9466,36331,9.071,239.72,37.85,1.5424,80.68,8.244,,1.6821,1.6352,10.2802,1327.6,1.8311,2.1512,7.6571,1,4.8473,2.2613,1.9662,2.5298,2.134,10.655,3.2893,1.3196,2763,10.9112,3060.1699,7.614,2.1528,7.5052,12188.5996,5.7361,57.477,77.831,0.9186,100.182,1998.1,37.8372,14.629,5.0093,4.944,8.0075,2254.2,1.714,0.3856,,,1362.58,,,,,,,,,,,,
2005-02-25,1.3246,139.37,1.9558,0.5837,29.696,7.4423,15.6466,0.6886,241.93,3.4528,0.6961,0.4313,3.9217,36226,9.0644,239.71,37.858,1.5381,80.24,8.2505,,1.6833,1.6392,10.3265,1334.6,1.8287,2.1606,7.6468,1,4.8651,2.2424,1.9243,2.5087,2.1235,10.6938,3.3208,1.309,2734,10.8955,3077.5901,7.605,2.1495,7.5062,12257.5996,5.7578,57.74,77.22,0.9172,100.335,2004.71,38.0808,14.597,5.0305,4.9651,7.9236,2239.5,1.6976,0.3851,,,1351.25,,,,,,,,,,,,
2005-02-26,1.3246,139.37,1.9558,0.5837,29.696,7.4423,15.6466,0.6886,241.93,3.4528,0.6961,0.4313,3.9217,36226,9.0644,239.71,37.858,1.5381,80.24,8.2505,,1.6833,1.6392,10.3265,1334.6,1.8287,2.1606,7.6468,1,4.8651,2.2424,1.9243,2.5087,2.1235,10.6938,3.3208,1.309,2734,10.8955,3077.5901,7.605,2.1495,7.5062,12257.5996,5.7578,57.74,77.22,0.9172,100.335,2004.71,38.0808,14.597,5.0305,4.9651,7.9236,2239.5,1.6976,0.3851,,,1351.25,,,,,,,,,,,,
2005-02-27,1.3246,139.37,1.9558,0.5837,29.696,7.4423,15.6466,0.6886,241.93,3.4528,0.6961,0.4313,3.9217,36226,9.0644,239.71,37.858,1.5381,80.24,8.2505,,1.6833,1.6392,10.3265,1334.6,1.8287,2.1606,7.6468,1,4.8651,2.2424,1.9243,2.5087,2.1235,10.6938,3.3208,1.309,2734,10.8955,3077.5901,7.605,2.1495,7.5062,12257.5996,5.7578,57.74,77.22,0.9172,100.335,2004.71,38.0808,14.597,5.0305,4.9651,7.9236,2239.5,1.6976,0.3851,,,1351.25,,,,,,,,,,,,
2005-02-28,1.3217,138.15,1.9561,0.5838,29.665,7.4431,15.6466,0.6886,241.51,3.4529,0.6961,0.4315,3.887,36433,9.0601,239.7,37.874,1.5383,80.33,8.2203,,1.6709,1.6318,10.3062,1326.7,1.8191,2.1459,7.6681,1,4.8584,2.2584,1.9335,2.5267,2.13,10.6792,3.3194,1.318,2755,10.9555,3081.02,7.644,2.1638,7.4964,12236.2002,5.7263,57.573,77.706,0.9252,100.595,2001.98,37.963,14.669,5.0207,4.9555,7.9801,2254.2,1.691,0.3863,,,1360.87,,,,,,,,,,,,
2005-03-01,1.3172,137.57,1.9557,0.5834,29.612,7.4414,15.6466,0.6863,241.54,3.4529,0.6961,0.4311,3.9107,36281,9.0545,239.71,37.838,1.5371,80.25,8.1971,,1.6754,1.6341,10.2714,1307.7,1.8142,2.1385,7.6699,1,4.8438,2.2511,1.9275,2.5185,2.119,10.6469,3.2769,1.3139,2747,10.8917,3066.75,7.617,2.1495,7.47,12230,5.6836,57.466,77.468,0.9195,100.753,1996.59,37.8877,14.596,5.0074,4.945,7.9544,2254.5,1.685,0.3844,,,1356.49,,,,,,,,,,,,
2005-03-02,1.3136,137.64,1.9561,0.583,29.625,7.444,15.6466,0.6864,241.75,3.4527,0.6961,0.4307,3.9355,36443,9.0691,239.73,37.858,1.5421,79.88,8.2009,,1.6797,1.6268,10.2433,1322.6,1.8077,2.1359,7.7401,1,4.8267,2.2342,1.9135,2.4996,2.11,10.6098,3.2838,1.3044,2725,10.8392,3060.72,7.566,2.1465,7.4686,12176.5,5.6783,57.33,76.807,0.9133,100.204,1989.62,37.7556,14.547,4.9903,4.9254,7.8948,2231.7,1.681,0.3831,,,1346.33,,,,,,,,,,,,
2005-03-03,1.3106,137.99,1.9561,0.583,29.604,7.4437,15.6466,0.6871,241.84,3.4529,0.6962,0.431,3.9286,36443,9.0397,239.73,37.896,1.5481,79.88,8.2166,,1.6733,1.6299,10.217,1318,1.8013,2.1362,7.7754,1,4.815,2.2388,1.9277,2.5048,2.1125,10.584,3.3182,1.307,2731,10.8408,3073.52,7.577,2.1443,7.4505,12164.2998,5.67,57.086,76.966,0.9151,99.1733,1984.78,37.7554,14.528,4.9777,4.913,7.9027,2239.3999,1.6775,0.3833,,,1349.11,,,,,,,,,,,,
2005-03-04,1.3247,138.79,1.9557,0.5827,29.53,7.4431,15.6466,0.6891,241.21,3.4528,0.6964,0.4309,3.897,36497,9.0351,239.69,37.884,1.5482,79.82,8.1958,,1.6744,1.6329,10.3265,1334.7,1.8,2.1511,7.7503,1,4.8616,2.2342,1.9335,2.4996,2.114,10.6865,3.3651,1.3044,2726,10.941,3076.02,7.2774,2.0622,7.4469,12361.7998,5.7318,57.704,76.807,0.9194,99.1955,2004.01,38.055,14.263,5.0309,4.9655,7.8864,2237.3,1.654,0.3856,,,1346.33,,,,,,,,,,,,
2005-03-05,1.3247,138.79,1.9557,0.5827,29.53,7.4431,15.6466,0.6891,241.21,3.4528,0.6964,0.4309,3.897,36497,9.0351,239.69,37.884,1.5482,79.82,8.1958,,1.6744,1.6329,10.3265,1334.7,1.8,2.1511,7.7503,1,4.8616,2.2342,1.9335,2.4996,2.114,10.6865,3.3651,1.3044,2726,10.941,3076.02,7.2774,2.0622,7.4469,12361.7998,5.7318,57.704,76.807,0.9194,99.1955,2004.01,38.055,14.263,5.0309,4.9655,7.8864,2237.3,1.654,0.3856,,,1346.33,,,,,,,,,,,,
2005-03-06,1.3247,138.79,1.9557,0.5827,29.53,7.4431,15.6466,0.6891,241.21,3.4528,0.6964,0.4309,3.897,36497,9.0351,239.69,37.884,1.5482,79.82,8.1958,,1.6744,1.6329,10.3265,1334.7,1.8,2.1511,7.7503,1,4.8616,2.2342,1.9335,2.4996,2.114,10.6865,3.3651,1.3044,2726,10.941,3076.02,7.2774,2.0622,7.4469,12361.7998,5.7318,57.704,76.807,0.9194,99.1955,2004.01,38.055,14.263,5.0309,4.9655,7.8864,2237.3,1.654,0.3856,,,1346.33,,,,,,,,,,,,
2005-03-07,1.3222,138.92,1.9558,0.5825,29.52,7.4436,15.6466,0.6902,241.43,3.4529,0.6963,0.4314,3.8899,36025,9.0322,239.69,37.65,1.5524,79.8,8.1931,,1.6662,1.624,10.309,1327.7,1.7936,2.1482,7.7049,1,4.8534,2.2515,1.948,2.5189,2.125,10.6684,3.3586,1.3141,2745,10.9195,3065.3201,7.626,2.1391,7.468,12323.9004,5.7393,57.622,77.401,0.896,99.964,2000.6,37.9902,14.541,5.0214,4.9563,7.9597,2249.8999,1.6569,0.3859,,,1356.7,,,,,,,,,,,,
2005-03-08,1.3352,139.57,1.9557,0.5823,29.349,7.4457,15.6466,0.6918,241.33,3.4527,0.6963,0.4313,3.887,35867,9.0249,239.69,37.604,1.5493,79.39,8.1812,,1.6726,1.6182,10.405,1339.9,1.8077,2.1623,7.6998,1,4.9011,2.2591,1.9407,2.5274,2.1255,10.7729,3.4066,1.3184,2754,11.0188,3108.7,7.688,2.1758,7.4726,12515.7002,5.7197,58.149,77.664,0.9293,99.6759,2020.21,38.3626,14.612,5.0697,5.0034,7.9905,2252.2,1.6699,0.3881,,,1361.3,,,,,,,,,,,,
2005-03-09,1.3377,139.11,1.9559,0.5823,29.315,7.4462,15.6466,0.6957,241.64,3.4527,0.696,0.4322,3.9036,35951,9.0518,239.73,37.555,1.5514,79.14,8.194,,1.6885,1.6138,10.4309,1338.7,1.8105,2.1658,7.6901,1,4.9188,2.2824,1.9418,2.5535,2.1285,10.8124,3.4578,1.3315,2781,11.0569,3134.1799,7.708,2.157,7.4651,12477.9004,5.7382,58.204,78.4,0.9295,100.109,2027.62,38.4767,14.691,5.0815,5.0155,8.0728,2277.8,1.6844,0.3898,,,1375.29,,,,,,,,,,,,
2005-03-10,1.3438,139.7,1.9558,0.5825,29.451,7.4465,15.6466,0.6983,242.93,3.4529,0.6962,0.4327,3.9736,36051,9.0719,239.7,37.761,1.5486,79.14,8.1726,,1.6984,1.6159,10.48,1344.1,1.8221,2.1767,7.8237,1,4.9286,2.2887,1.9354,2.5605,2.1475,10.8335,3.49,1.335,2787,11.0771,3136.5701,7.727,2.1635,7.475,12578,5.7627,58.388,78.614,0.9351,100.236,2031.5601,38.5648,14.779,5.1058,5.0393,8.0948,2279.7,1.71,0.3915,,,1379.04,,,,,,,,,,,,
2005-03-11,1.3473,140.19,1.9559,0.5825,29.45,7.4453,15.6466,0.6986,242.97,3.4529,0.696,0.433,3.9422,35885,9.0651,239.72,37.649,1.5479,79.27,8.1702,,1.696,1.6231,10.5009,1343.2,1.8242,2.1793,7.8689,1,4.9429,2.2877,1.9346,2.5594,2.147,10.865,3.4953,1.3344,2785,11.1272,3145.27,7.761,2.1764,7.4749,12604.2002,5.7734,58.577,78.486,0.9348,100.326,2037.47,38.6499,14.796,5.1164,5.0498,8.0732,2284.8,1.6933,0.3929,,,1385.97,,,,,,,,,,,,
2005-03-12,1.3473,140.19,1.9559,0.5825,29.45,7.4453,15.6466,0.6986,242.97,3.4529,0.696,0.433,3.9422,35885,9.0651,239.72,37.649,1.5479,79.27,8.1702,,1.696,1.6231,10.5009,1343.2,1.8242,2.1793,7.8689,1,4.9429,2.2877,1.9346,2.5594,2.147,10.865,3.4953,1.3344,2785,11.1272,3145.27,7.761,2.1764,7.4749,12604.2002,5.7734,58.577,78.486,0.9348,100.326,2037.47,38.6499,14.796,5.1164,5.0498,8.0732,2284.8,1.6933,0.3929,,,1385.97,,,,,,,,,,,,
2005-03-13,1.3473,140.19,1.9559,0.5825,29.45,7.4453,15.6466,0.6986,242.97,3.4529,0.696,0.433,3.9422,35885,9.0651,239.72,37.649,1.5479,79.27,8.1702,,1.696,1.6231,10.5009,1343.2,1.8242,2.1793,7.8689,1,4.9429,2.2877,1.9346,2.5594,2.147,10.865,3.4953,1.3344,2785,11.1272,3145.27,7.761,2.1764,7.4749,12604.2002,5.7734,58.577,78.486,0.9348,100.326,2037.47,38.6499,14.796,5.1164,5.0498,8.0732,2284.8,1.6933,0.3929,,,1385.97,,,,,,,,,,,,
2005-03-14,1.3365,140.27,1.956,0.5821,29.578,7.4473,15.6466,0.6982,244.24,3.4529,0.696,0.4326,4.0026,35988,9.0914,239.7,37.836,1.55,79.01,8.1677,,1.6952,1.6135,10.422,1336.9,1.8085,2.1685,7.9603,1,4.9106,2.2856,1.9329,2.5571,2.146,10.7956,3.4912,1.3333,2778,11.025,3143.6399,7.693,2.1544,7.4378,12518.2998,5.7482,57.982,78.416,0.9317,99.8034,2024.14,38.4105,14.815,5.0761,5.0101,8.0868,2282.8999,1.7214,0.3894,,,1384.74,,,,,,,,,,,,
2005-03-15,1.331,139.11,1.9556,0.5824,29.792,7.4481,15.6466,0.6952,245.69,3.4527,0.6959,0.4326,4.046,36001,9.0896,239.69,37.756,1.5509,78.58,8.1751,,1.6855,1.606,10.3789,1335.8,1.7978,2.1608,8.1058,1,4.8868,2.2823,1.9301,2.5533,2.1425,10.7435,3.5302,1.3314,2774,10.9906,3178.3999,7.664,2.1562,7.4342,12442,5.7278,57.752,78.287,0.9268,99.2221,2014.38,38.2253,14.882,5.056,4.9904,8.0748,2281,1.7349,0.3885,,,1382.7,,,,,,,,,,,,
2005-03-16,1.3411,139.71,1.9555,0.5828,29.84,7.4483,15.6466,0.6957,246.87,3.4529,0.6961,0.4325,4.0787,36153,9.0942,239.7,38.461,1.5463,78.71,8.1596,,1.6877,1.6138,10.457,1347,1.7996,2.1726,8.1085,1,4.9275,2.2824,1.9303,2.5535,2.1425,10.8478,3.5485,1.3315,2774,11.085,3195.5701,7.736,2.1691,7.4318,12518.2002,5.7562,58.379,78.199,0.9357,100.281,2031.11,38.5695,14.995,5.0989,5.0325,8.0425,2274.5,1.7666,0.3917,,,1385.4301,,,,,,,,,,,,
2005-03-17,1.3379,139.85,1.9559,0.5831,29.785,7.4476,15.6466,0.6948,245.59,3.4527,0.6961,0.4326,4.097,36670,9.0972,239.68,38.775,1.5484,78.24,8.1375,,1.6867,1.6068,10.4318,1338.8,1.8004,2.1736,8.077,1,4.9134,2.2823,1.9301,2.5533,2.1465,10.817,3.5512,1.3314,2774,11.0465,3176.8201,7.708,2.1642,7.4499,12522.7002,5.7508,58.266,78.206,0.9305,99.7962,2025.35,38.4336,14.951,5.0818,5.0173,8.0578,2288.7,1.7533,0.3904,,,1385.3199,,,,,,,,,,,,
2005-03-18,1.3322,139.48,1.9559,0.5834,29.74,7.4473,15.6466,0.6925,244.89,3.4529,0.6962,0.4324,4.0338,36276,9.1218,239.7,38.28,1.5501,78.08,8.1319,,1.6757,1.5992,10.3836,1336.8,1.787,2.1648,8.0391,1,4.8945,2.2696,1.9262,2.5392,2.14,10.775,3.4677,1.3243,2758,10.9964,3154.48,7.664,2.1471,7.4467,12456.2002,5.7306,57.987,77.773,0.9267,97.9425,2017.48,38.2842,14.827,5.059,4.9934,8.0133,2272.2,1.7427,0.3881,,,1377.6801,,,,,,,,,,,,
2005-03-19,1.3322,139.48,1.9559,0.5834,29.74,7.4473,15.6466,0.6925,244.89,3.4529,0.6962,0.4324,4.0338,36276,9.1218,239.7,38.28,1.5501,78.08,8.1319,,1.6757,1.5992,10.3836,1336.8,1.787,2.1648,8.0391,1,4.8945,2.2696,1.9262,2.5392,2.14,10.775,3.4677,1.3243,2758,10.9964,3154.48,7.664,2.1471,7.4467,12456.2002,5.7306,57.987,77.773,0.9267,97.9425,2017.48,38.2842,14.827,5.059,4.9934,8.0133,2272.2,1.7427,0.3881,,,1377.6801,,,,,,,,,,,,
2005-03-20,1.3322,139.48,1.9559,0.5834,29.74,7.4473,15.6466,0.6925,244.89,3.4529,0.6962,0.4324,4.0338,36276,9.1218,239.7,38.28,1.5501,78.08,8.1319,,1.6757,1.5992,10.3836,1336.8,1.787,2.1648,8.0391,1,4.8945,2.2696,1.9262,2.5392,2.14,10.775,3.4677,1.3243,2758,10.9964,3154.48,7.664,2.1471,7.4467,12456.2002,5.7306,57.987,77.773,0.9267,97.9425,2017.48,38.2842,14.827,5.059,4.9934,8.0133,2272.2,1.7427,0.3881,,,1377.6801,,,,,,,,,,,,
2005-03-21,1.3161,138.41,1.9557,0.5834,29.976,7.447,15.6466,0.6939,246.01,3.4527,0.6962,0.4324,4.0576,36367,9.1278,239.69,38.895,1.5512,77.49,8.1487,,1.6765,1.5935,10.2628,1327.7,1.7904,2.1443,8.0076,1,4.8327,2.2482,1.9085,2.5152,2.126,10.6391,3.4382,1.3122,2733,10.8748,3114.3799,7.581,2.1226,7.4814,12376,5.6611,57.386,76.984,0.9198,96.6419,1992.05,37.841,14.736,4.9998,4.934,7.9413,2253,1.758,0.3841,,,1364.71,,,,,,,,,,,,
2005-03-22,1.3077,138.03,1.9561,0.5838,30.001,7.4477,15.6466,0.6933,245.45,3.4529,0.6961,0.4324,4.1081,36449,9.1321,239.68,38.775,1.5546,78.65,8.1702,,1.6796,1.5808,10.1962,1319.7,1.7991,2.1449,8.0655,1,4.8065,2.2476,1.908,2.5145,2.129,10.5814,3.4432,1.3119,2732,10.9112,3097.46,7.609,2.1522,7.4856,12282.0996,5.6284,57.011,76.963,0.9195,96.1822,1981.22,37.6615,14.737,4.9671,4.9024,7.9391,2244.3999,1.7624,0.3855,,,1366.88,,,,,,,,,,,,
2005-03-23,1.2993,137.56,1.956,0.5842,30.106,7.4492,15.6466,0.6945,247.39,3.4529,0.6961,0.4316,4.1361,36311,9.1198,239.67,39.12,1.5535,79.77,8.1893,,1.6812,1.5798,10.1306,1314.5,1.8119,2.1325,8.0564,1,4.7701,2.222,1.887,2.486,2.111,10.5013,3.4251,1.2975,2701,10.7419,3099.48,7.492,2.1241,7.4777,12217.5,5.6316,56.71,76.088,0.9059,95.7142,1966.23,37.4286,14.582,4.9352,4.8703,7.8491,2220,1.764,0.3793,,,1351.41,,,,,,,,,,,,
2005-03-24,1.2932,137.56,1.9557,0.5842,30.089,7.449,15.6466,0.6918,246.97,3.4527,0.696,0.4314,4.1168,36600,9.116,239.68,39.035,1.5549,79.68,8.2016,,1.6764,1.572,10.0843,1309.9,1.8133,2.1269,8.0221,1,4.7525,2.2105,1.9295,2.4731,2.112,10.4625,3.4117,1.2911,2691,10.7034,3089.1899,7.476,2.1344,7.448,12164.2002,5.6159,56.431,75.694,0.9024,94.8428,1958.96,37.2902,14.581,4.9131,4.8478,7.8086,2238.2,1.7645,0.3783,,,1344.45,,,,,,,,,,,,
2005-03-25,1.2956,137.78,1.9558,0.5842,30.05,7.4487,15.6466,0.693,246.52,3.4526,0.696,0.4314,4.123,36600,9.1248,239.68,39.035,1.5551,79.68,8.206,,1.6768,1.5753,10.1013,1313.5,1.8152,2.1276,8.0467,1,4.7584,,,,,,,,,10.7331,3096.79,,,7.431,12183,5.6365,56.492,,0.9184,95.0225,1961.65,37.28,,4.9207,4.8568,,,1.7505,,,,,,,,,,,,,,,,
2005-03-26,1.2956,137.78,1.9558,0.5842,30.05,7.4487,15.6466,0.693,246.52,3.4526,0.696,0.4314,4.123,36600,9.1248,239.68,39.035,1.5551,79.68,8.206,,1.6768,1.5753,10.1013,1313.5,1.8152,2.1276,8.0467,1,4.7584,,,,,,,,,10.7331,3096.79,,,7.431,12183,5.6365,56.492,,0.9184,95.0225,1961.65,37.28,,4.9207,4.8568,,,1.7505,,,,,,,,,,,,,,,,
2005-03-27,1.2956,137.78,1.9558,0.5842,30.05,7.4487,15.6466,0.693,246.52,3.4526,0.696,0.4314,4.123,36600,9.1248,239.68,39.035,1.5551,79.68,8.206,,1.6768,1.5753,10.1013,1313.5,1.8152,2.1276,8.0467,1,4.7584,,,,,,,,,10.7331,3096.79,,,7.431,12183,5.6365,56.492,,0.9184,95.0225,1961.65,37.28,,4.9207,4.8568,,,1.7505,,,,,,,,,,,,,,,,
2005-03-28,1.2895,138.27,1.9559,0.5842,30.052,7.4483,15.6466,0.6908,246.84,3.4527,0.696,0.4314,4.1672,36600,9.1051,239.68,39.035,1.5522,79.68,8.211,,1.6788,1.5715,10.0528,1312.1,1.8267,2.128,8.1394,1,4.734,,,,,10.4216,,,,10.676,3077.73,,,7.43,12173.7002,5.618,56.351,,0.9132,94.5165,1951.65,37.2091,,4.8972,4.8338,,,1.777,,,,,,,,,,,,,,,,
2005-03-29,1.2938,138.83,1.9571,0.5843,30.166,7.4485,15.6466,0.6894,247.75,3.4529,0.696,0.4307,4.1455,36429,9.132,239.71,39.148,1.5526,79.43,8.2074,,1.6762,1.5653,10.088,1324.6,1.8204,2.1359,8.1734,1,4.7452,2.2011,1.9319,2.4626,2.1088,10.445,3.3748,1.2858,2678,10.6732,3106.4399,7.443,2.1415,7.4405,12309.9004,5.6455,56.449,75.228,0.9003,96.5485,1957.65,37.3374,14.534,4.915,4.8503,7.7904,2242,1.794,0.3771,,,1338.74,,,,,,,,,,,,
2005-03-30,1.2915,138.83,1.9499,0.5845,29.987,7.449,15.6466,0.6877,246.92,3.4527,0.6959,0.4305,4.0972,36677,9.1253,239.7,38.87,1.5499,79.33,8.1828,,1.6749,1.5711,10.0695,1322.1,1.822,2.1313,8.109,1,4.7431,2.2046,1.9343,2.4665,2.1122,10.4418,3.3425,1.2877,2681,10.6935,3061.8601,7.457,2.1429,7.429,12273.2002,5.6262,56.369,75.347,0.902,96.8895,1956.35,37.333,14.498,4.9055,4.8416,7.8027,2254.2,1.759,0.378,,,1343.28,,,,,,,,,,,,
2005-03-31,1.2967,138.91,1.9507,0.5846,30.022,7.4508,15.6466,0.686,247,3.4527,0.696,0.4306,4.0833,36767,9.1667,239.73,38.672,1.5504,78.64,8.2179,,1.6772,1.5682,10.11,1318.2,1.8209,2.1393,8.0525,1,4.7613,2.2069,1.9372,2.469,2.1105,10.485,3.3187,1.289,2685,10.7117,3079.1899,7.471,2.1549,7.4026,12268.5,5.6423,56.714,75.426,0.9037,96.7835,1962.95,37.4631,14.456,4.9249,4.8619,7.8108,2267.1001,1.7475,0.3783,,,1344.6801,,,,,,,,,,,,
2005-04-01,1.2909,138.94,1.9478,0.584,29.958,7.4526,15.6466,0.6856,247.11,3.4527,0.696,0.4304,4.1064,36627,9.1631,239.7,38.75,1.5543,78.59,8.2016,,1.6758,1.5679,10.0616,1305.8,1.8189,2.138,8.0028,1,4.7408,2.2064,1.9271,2.4685,2.1184,10.435,3.3064,1.2888,2685,10.6439,3064.48,7.421,2.1307,7.3856,12212.7002,5.6156,56.283,75.411,0.8985,96.4265,1954.95,37.3027,14.374,4.9025,4.8389,7.8093,2260.2,1.7415,0.3768,,36.115,1344.41,70.944,50.745,,,,,,,,,,
2005-04-02,1.2909,138.94,1.9478,0.584,29.958,7.4526,15.6466,0.6856,247.11,3.4527,0.696,0.4304,4.1064,36627,9.1631,239.7,38.75,1.5543,78.59,8.2016,,1.6758,1.5679,10.0616,1305.8,1.8189,2.138,8.0028,1,4.7408,2.2064,1.9271,2.4685,2.1184,10.435,3.3064,1.2888,2685,10.6439,3064.48,7.421,2.1307,7.3856,12212.7002,5.6156,56.283,75.411,0.8985,96.4265,1954.95,37.3027,14.374,4.9025,4.8389,7.8093,2260.2,1.7415,0.3768,,36.115,1344.41,70.944,50.745,,,,,,,,,,
2005-04-03,1.2909,138.94,1.9478,0.584,29.958,7.4526,15.6466,0.6856,247.11,3.4527,0.696,0.4304,4.1064,36627,9.1631,239.7,38.75,1.5543,78.59,8.2016,,1.6758,1.5679,10.0616,1305.8,1.8189,2.138,8.0028,1,4.7408,2.2064,1.9271,2.4685,2.1184,10.435,3.3064,1.2888,2685,10.6439,3064.48,7.421,2.1307,7.3856,12212.7002,5.6156,56.283,75.411,0.8985,96.4265,1954.95,37.3027,14.374,4.9025,4.8389,7.8093,2260.2,1.7415,0.3768,,36.115,1344.41,70.944,50.745,,,,,,,,,,
2005-04-04,1.285,139.12,1.9557,0.5846,30.034,7.4505,15.6466,0.6846,247.03,3.4527,0.6961,0.4302,4.1104,36498,9.1783,239.68,38.885,1.5531,78.43,8.1908,,1.6753,1.5705,10.0208,1306.7,1.817,2.1385,7.9822,1,4.7189,2.1935,1.9292,2.4541,2.1215,10.3885,3.2764,1.2815,2669,10.6041,3050,7.391,2.1234,7.423,12173.0996,5.6013,56.083,74.931,0.8937,97.1271,1945.11,37.1549,14.338,4.882,4.8185,7.7592,2286.2,1.752,0.3748,,35.938,1336.58,70.631,50.939,,,,,,,,,,
