date,USD,JPY,BGN,CZK,DKK,GBP,HUF,LTL,LVL,PLN,RON,SEK,CHF,NOK,HRK,RUB,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,EUR,AED,AFN,ALL,ARS,BAM,BBD,BDT,BHD,BIF,BMD,BND,BOB,BSD,BWP,BYR,BZD,CLP,COP,CRC,CUP,CVE,DJF,DOP,DZD,EGP,ETB,FJD,GHS,GNF,GTQ,HNL,HTG,IQD,ISK,JMD,JOD,KES,KHR,KWD,KYD,KZT,LAK,LBP,LKR,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MOP,MRO,MUR,MVR,MWK,NAD,NGN,NIO,NPR,OMR,PAB,PEN,PGK,PKR,PYG,QAR,RSD,RWF,SAR,SCR,SDG,SOS,STD,SVC,SZL,TND,TTD,TWD,TZS,UAH,UGX,UYU,UZS,VEF,VND,XAF,XOF,XPF,ZMW,XCD
2014-04-11,1.3886,140.79,1.9483,27.4263,7.4658,0.8276,305.69,3.4527,0.7016,4.1685,4.4581,9.072,1.2166,8.2276,7.627,49.3114,2.9298,1.4776,3.0605,1.5183,8.6174,10.7655,15770,4.8108,83.343,1442.96,18.1152,4.3915,1.601,61.446,1.7352,44.853,14.5265,1,5.0982,78.15,137.62,11.1061,1.9458,2.7243,106.079,0.5206,2121.53,1.384,1.7064,9.3852,1.3802,11.876,13738,2.7451,744.771,2625,748.93,1.357,110.265,241.68,58.813,108.628,9.661,26.7037,2.5276,3.8382,9570.0996,10.5608,26.078,60.896,1583.3199,154.85,149.989,0.9758,118.19,5452.7998,0.3891,1.1358,249.55,10902,2097,181.17,14.1672,1.6859,10.954,18.2861,3236.1599,61.278,1311.74,10.8774,405.68,40.3,21.177,541.844,14.1672,220.61,35.108,131.744,0.5331,1.362,3.8012,3.7827,134.71,6030.2998,5.0527,115.561,928.96,5.203,15.626,7.8498,1307.6,24500,11.896,14.2035,2.1879,8.7201,40.6492,2213.8301,16.5539,3454.8,30.944,3106.8999,8.732,28862,655.957,655.957,119.26,8.4116,
2014-04-12,1.3886,140.79,1.9483,27.4263,7.4658,0.8276,305.69,3.4527,0.7016,4.1685,4.4581,9.072,1.2166,8.2276,7.627,49.3114,2.9298,1.4776,3.0605,1.5183,8.6174,10.7655,15770,4.8108,83.343,1442.96,18.1152,4.3915,1.601,61.446,1.7352,44.853,14.5265,1,5.0982,78.15,137.62,11.1061,1.9458,2.7243,106.079,0.5206,2121.53,1.384,1.7064,9.3852,1.3802,11.876,13738,2.7451,744.771,2625,748.93,1.357,110.265,241.68,58.813,108.628,9.661,26.7037,2.5276,3.8382,9570.0996,10.5608,26.078,60.896,1583.3199,154.85,149.989,0.9758,118.19,5452.7998,0.3891,1.1358,249.55,10902,2097,181.17,14.1672,1.6859,10.954,18.2861,3236.1599,61.278,1311.74,10.8774,405.68,40.3,21.177,541.844,14.1672,220.61,35.108,131.744,0.5331,1.362,3.8012,3.7827,134.71,6030.2998,5.0527,115.561,928.96,5.203,15.626,7.8498,1307.6,24500,11.896,14.2035,2.1879,8.7201,40.6492,2213.8301,16.5539,3454.8,30.944,3106.8999,8.732,28862,655.957,655.957,119.26,8.4116,
2014-04-13,1.3886,140.79,1.9483,27.4263,7.4658,0.8276,305.69,3.4527,0.7016,4.1685,4.4581,9.072,1.2166,8.2276,7.627,49.3114,2.9298,1.4776,3.0605,1.5183,8.6174,10.7655,15770,4.8108,83.343,1442.96,18.1152,4.3915,1.601,61.446,1.7352,44.853,14.5265,1,5.0982,78.15,137.62,11.1061,1.9458,2.7243,106.079,0.5206,2121.53,1.384,1.7064,9.3852,1.3802,11.876,13738,2.7451,744.771,2625,748.93,1.357,110.265,241.68,58.813,108.628,9.661,26.7037,2.5276,3.8382,9570.0996,10.5608,26.078,60.896,1583.3199,154.85,149.989,0.9758,118.19,5452.7998,0.3891,1.1358,249.55,10902,2097,181.17,14.1672,1.6859,10.954,18.2861,3236.1599,61.278,1311.74,10.8774,405.68,40.3,21.177,541.844,14.1672,220.61,35.108,131.744,0.5331,1.362,3.8012,3.7827,134.71,6030.2998,5.0527,115.561,928.96,5.203,15.626,7.8498,1307.6,24500,11.896,14.2035,2.1879,8.7201,40.6492,2213.8301,16.5539,3454.8,30.944,3106.8999,8.732,28862,655.957,655.957,119.26,8.4116,
2014-04-14,1.3846,140.465,1.9458,27.421,7.4656,0.8276,306.05,3.4021,0.7016,4.1853,4.463,9.0638,1.2143,8.231,7.6163,49.4904,2.9298,1.4753,3.0406,1.5193,8.6238,10.7349,15613.7998,4.7982,83.556,1436.45,18.083,4.4161,1.5937,61.532,1.7284,44.791,14.5496,1,5.0973,78,137.72,11.0346,1.9458,2.7284,106.21,0.5205,2121.6499,1.3861,1.7075,9.3994,1.3822,11.9358,13759,2.7492,743.795,2614.3999,749.92,1.359,110.265,242.99,58.901,108.646,9.66,26.7436,2.522,3.837,9591.2002,10.5892,26.103,60.994,1585.64,154.67,150.22,0.9756,118.38,5465.1001,0.3891,1.1376,249.88,10921.2998,2055.8,177.93,14.2996,1.688,10.95,18.2922,3252.1299,60.75,1313.02,10.8945,406.29,40.34,21.208,544.04,14.2961,220.52,35.168,132.108,0.5331,1.3641,3.7834,3.7229,135.11,6034.6001,5.0518,115.38,929.66,5.202,15.656,7.8615,1308.2,24500,11.915,14.3303,2.1881,8.8147,40.7698,2217.1699,17.3567,3448.8,31.06,3125.4299,8.7308,28908,655.957,655.957,119.26,8.3963,
2014-04-15,1.3817,140.79,1.9482,27.4463,7.4661,0.8258,306.744,3.4527,0.7016,4.178,4.4647,9.0649,1.2162,8.2357,7.6217,49.6328,2.9313,1.4675,3.0567,1.5153,8.5826,10.7107,15800,4.7878,83.174,1434.47,17.9916,4.4152,1.59,61.299,1.7311,44.572,14.5197,1,5.0723,76.53,137.61,11.0502,1.9458,2.7163,105.699,0.5179,2115.8899,1.3802,1.7071,9.3576,1.3762,11.9252,13685,2.7163,745.349,2615.7,746.18,1.353,110.265,237.14,58.641,108.031,9.619,26.6378,2.5114,3.8202,9633.5996,10.5436,25.973,60.722,1578.6,154.64,149.703,0.9708,117.86,5273.5,0.3877,1.1327,248.84,10872.5996,2090,180.24,14.3055,1.68,10.935,18.2673,3252.97,60.895,1307.21,10.8457,404.49,40.09,21.125,538.888,14.3055,219.81,35.012,131.481,0.5304,1.3582,3.7707,3.764,132.57,6030.6001,5.024,115.35,926.23,5.1767,15.644,7.8201,1301,24500,11.863,14.3413,2.1857,8.7918,40.8064,2208.6799,17.8884,3450.2,30.894,3113.05,8.6861,28781,655.957,655.957,119.26,8.4495,
2014-04-16,1.3812,140.686,1.9484,27.4511,7.4656,0.8257,308.609,3.4527,0.7016,4.1849,4.4678,9.0756,1.2159,8.2197,7.6183,49.9966,2.9581,1.4782,3.0851,1.5171,8.5838,10.7082,15780,4.7893,83.114,1436.74,18.0905,4.3937,1.6063,61.348,1.7303,44.585,14.5761,1,5.0706,76.37,137.61,11.0458,1.9458,2.7094,105.375,0.5177,2109.71,1.3766,1.702,9.3337,1.3727,11.9056,13692,2.7301,744.283,2607.1001,744.15,1.35,110.265,236.95,58.493,108.129,9.616,26.5762,2.5199,3.8071,9609.2998,10.5058,25.88,60.563,1575.97,154.6,149.325,0.9703,117.96,5446.3999,0.388,1.1297,248.19,10842.7998,2086,180.18,14.2753,1.675,10.935,18.1099,3241.28,60.875,1303.89,10.8189,403.46,40.07,21.088,529.9,14.2753,220.24,34.917,131.281,0.5302,1.3546,3.7383,3.7374,132.46,6015.2002,5.0249,115.367,923.89,5.175,15.68,7.8005,1294.9,24500,11.832,14.3069,2.1868,8.7695,40.5986,2201.6699,16.2219,3424.8999,30.788,1529.63,8.6851,28707,655.957,655.957,119.26,8.5317,
2014-04-17,1.3827,141.28,1.9487,27.4563,7.4663,0.8226,308.057,3.4527,0.7016,4.1877,4.4644,9.1138,1.2184,8.2567,7.6217,49.6925,2.9543,1.4746,3.0934,1.522,8.5892,10.7181,15800,4.806,83.385,1434.05,18.0375,4.4068,1.6015,61.31,1.7277,44.506,14.5773,1,5.0744,77.85,137.64,11.057,1.9458,2.7175,105.676,0.5181,2116.8101,1.3807,1.7069,9.3617,1.3768,11.941,13732,2.7383,755.4,2627.6001,746.37,1.354,110.265,243.88,58.667,108.228,9.63,26.6549,2.5212,3.8218,9623.9004,10.5372,25.957,61.048,1580.6899,154.47,149.852,0.971,117.97,5439.2002,0.3877,1.1331,248.89,10875.4004,2090,180.28,14.3437,1.6799,10.936,18.2976,3248.1699,61.217,1307.78,10.8524,404.67,40.1,21.123,537.739,14.3437,221.24,35.049,131.868,0.5306,1.3587,3.7686,3.751,133.17,5988.2998,5.0286,115.359,926.64,5.1787,15.794,7.8235,1298.8,24500,11.867,14.3743,2.187,8.7957,40.7111,2212.3999,15.3364,3435.1001,30.88,3119.95,8.6936,28794,655.957,655.957,119.26,8.6123,
2014-04-18,1.3812,141.486,1.9455,27.4603,7.4658,0.8226,306.525,3.4528,0.7016,4.181,4.461,9.1164,1.2194,8.2764,7.623,48.9141,2.9395,1.4801,3.0851,1.5204,8.5822,10.7081,15780,4.8001,83.281,1433.29,18.0062,4.4053,1.6101,61.117,1.73,44.446,14.483,1,5.0721,77.71,137.65,11.0474,1.9458,2.7204,105.761,0.5179,2117.8101,1.3821,1.706,9.3717,1.3782,11.9537,13733,2.7412,754.786,2623.8,747.17,1.355,110.265,244.14,58.729,107.963,9.633,26.6831,2.5206,3.8328,9648,10.536,25.985,60.453,1582.37,154.47,150.046,0.9707,117.85,5440.7998,0.3881,1.1343,249.22,10893.2002,2093,180.25,14.3623,1.6814,10.936,18.2117,3226,61.066,1309.1801,10.8637,405.1,40.36,21.177,541.077,14.356,221.89,35.093,132.155,0.5304,1.3601,3.7612,3.7986,133.51,5997.3999,5.0263,115.345,927.63,5.1765,15.685,7.8387,1298.8,24500,11.88,14.3974,2.1869,8.805,40.7645,2214.8,15.145,3433.2,31.163,3123.26,8.6864,28824,655.957,655.957,119.26,8.5244,
2014-04-19,1.3812,141.486,1.9455,27.4603,7.4658,0.8226,306.525,3.4528,0.7016,4.181,4.461,9.1164,1.2194,8.2764,7.623,48.9141,2.9395,1.4801,3.0851,1.5204,8.5822,10.7081,15780,4.8001,83.281,1433.29,18.0062,4.4053,1.6101,61.117,1.73,44.446,14.483,1,5.0721,77.71,137.65,11.0474,1.9458,2.7204,105.761,0.5179,2117.8101,1.3821,1.706,9.3717,1.3782,11.9537,13733,2.7412,754.786,2623.8,747.17,1.355,110.265,244.14,58.729,107.963,9.633,26.6831,2.5206,3.8328,9648,10.536,25.985,60.453,1582.37,154.47,150.046,0.9707,117.85,5440.7998,0.3881,1.1343,249.22,10893.2002,2093,180.25,14.3623,1.6814,10.936,18.2117,3226,61.066,1309.1801,10.8637,405.1,40.36,21.177,541.077,14.356,221.89,35.093,132.155,0.5304,1.3601,3.7612,3.7986,133.51,5997.3999,5.0263,115.345,927.63,5.1765,15.685,7.8387,1298.8,24500,11.88,14.3974,2.1869,8.805,40.7645,2214.8,15.145,3433.2,31.163,3123.26,8.6864,28824,655.957,655.957,119.26,8.5244,
2014-04-20,1.3812,141.486,1.9455,27.4603,7.4658,0.8226,306.525,3.4528,0.7016,4.181,4.461,9.1164,1.2194,8.2764,7.623,48.9141,2.9395,1.4801,3.0851,1.5204,8.5822,10.7081,15780,4.8001,83.281,1433.29,18.0062,4.4053,1.6101,61.117,1.73,44.446,14.483,1,5.0721,77.71,137.65,11.0474,1.9458,2.7204,105.761,0.5179,2117.8101,1.3821,1.706,9.3717,1.3782,11.9537,13733,2.7412,754.786,2623.8,747.17,1.355,110.265,244.14,58.729,107.963,9.633,26.6831,2.5206,3.8328,9648,10.536,25.985,60.453,1582.37,154.47,150.046,0.9707,117.85,5440.7998,0.3881,1.1343,249.22,10893.2002,2093,180.25,14.3623,1.6814,10.936,18.2117,3226,61.066,1309.1801,10.8637,405.1,40.36,21.177,541.077,14.356,221.89,35.093,132.155,0.5304,1.3601,3.7612,3.7986,133.51,5997.3999,5.0263,115.345,927.63,5.1765,15.685,7.8387,1298.8,24500,11.88,14.3974,2.1869,8.805,40.7645,2214.8,15.145,3433.2,31.163,3123.26,8.6864,28824,655.957,655.957,119.26,8.5244,
2014-04-21,1.3815,141.669,1.9459,27.4363,7.4656,0.823,306.291,3.4027,0.7016,4.1786,4.3665,9.114,1.2201,8.2633,7.623,48.9749,2.9414,1.4799,3.0792,1.5225,8.6096,10.711,15595.9004,4.8007,83.085,1433.29,18.0192,4.4053,1.608,61.117,1.73,43.74,14.5148,1,5.0168,77.71,137.65,11.0027,1.9458,2.7204,105.761,0.5092,2117.8101,1.3821,1.706,9.3717,1.3782,11.9537,13733,2.7412,754.786,2623.8,747.17,1.355,110.265,244.14,58.729,107.963,9.5328,26.6831,2.4997,3.8328,9648,10.536,25.985,60.453,1582.37,154.47,150.046,0.9707,118.943,5440.7998,0.3784,1.1343,249.22,10893.2002,2049.7,177.421,14.3623,1.6814,10.936,18.2117,3226,60.641,1309.1801,10.8637,405.1,40.6253,21.185,541.077,14.356,221.89,35.093,132.155,0.5304,1.3601,3.7612,3.7986,133.65,5997.3999,4.8934,114.27,927.63,5.1765,16.6707,7.8387,1298.8,24500,11.88,14.3974,2.1809,8.805,40.7645,2214.8,15.145,3433.2,31.163,3123.26,8.6864,28824,655.957,655.957,119.26,8.5244,
2014-04-22,1.3795,141.61,1.9455,27.4473,7.4654,0.8213,307.263,3.4527,0.7016,4.1737,4.461,9.1163,1.2208,8.2674,7.623,49.1712,2.9407,1.4768,3.0851,1.5197,8.5822,10.6927,15790,4.7969,83.42,1433.29,17.9594,4.4053,1.6076,61.117,1.7275,44.446,14.4838,1,5.0721,77.71,137.65,11.0474,1.9458,2.7204,105.761,0.5179,2117.8101,1.3821,1.706,9.3717,1.3782,11.9537,13733,2.7412,754.786,2623.8,747.17,1.355,110.265,244.14,58.729,107.963,9.633,26.6831,2.5206,3.8328,9648,10.536,25.985,60.453,1582.37,154.47,150.046,0.9707,117.85,5440.7998,0.3881,1.1343,249.22,10893.2002,2086,180.25,14.3623,1.6814,10.936,18.2117,3226,61.066,1309.1801,10.8637,405.1,40.36,21.156,541.077,14.356,221.89,35.093,132.155,0.5304,1.3601,3.7612,3.7986,134.33,5997.3999,5.0263,115.345,927.63,5.1765,15.685,7.8387,1298.8,24500,11.88,14.3974,2.1869,8.805,40.7645,2214.8,15.145,3433.2,31.163,3123.26,8.6864,28824,655.957,655.957,119.26,8.5244,
2014-04-23,1.381,141.687,1.9485,27.4538,7.466,0.8207,306.592,3.4516,0.7016,4.1886,4.464,9.093,1.2215,8.2663,7.62,49.1256,2.9569,1.4734,3.0888,1.5226,8.6028,10.7018,15900,4.8086,83.815,1431.63,18.0189,4.4318,1.603,61.268,1.7338,44.586,14.5555,1,5.0692,77.84,137.53,11.043,1.9458,2.7133,105.485,0.5176,2106.5901,1.3786,1.7109,9.3472,1.3747,11.9438,13746,2.734,756.629,2601.3999,744.87,1.352,110.265,241.64,58.576,108.109,9.627,26.6141,2.5127,3.816,9616.0996,10.5126,25.903,60.954,1576.86,154.49,150.306,0.97,118.27,5437,0.3874,1.1313,248.55,10868.7998,2085,180.13,14.3547,1.6756,10.934,18.1926,3217.6001,61.154,1306.46,10.8331,404.04,40.06,21.159,548.15,14.3547,221.15,35.022,132.873,0.5301,1.3566,3.7513,3.7787,134.53,5983.7998,5.0234,115.407,913.47,5.1735,15.952,7.8116,1292.6,24500,11.849,14.3882,2.1928,8.7821,40.8571,2210.3799,15.8308,3429.8999,31.067,3119.3101,8.6826,28749,655.957,655.957,119.26,8.5715,
2014-04-24,1.3819,141.61,1.9486,27.43,7.4661,0.8233,307.23,3.4527,0.7016,4.1869,4.4624,9.0782,1.2205,8.2759,7.6173,49.2632,2.9721,1.4873,3.0649,1.5241,8.6098,10.711,16065,4.8101,84.347,1435.12,18.0571,4.4406,1.6033,61.697,1.7343,44.676,14.6206,1,5.0731,78.06,137.48,11.0518,1.9458,2.7187,105.667,0.518,2125.77,1.3812,1.714,9.3659,1.3774,11.9888,13752,2.7395,766.393,2627.3,745.32,1.354,110.265,240.25,58.713,108.165,9.642,26.6964,2.5235,3.8443,9642,10.5322,25.955,61.075,1580,154.49,149.98,0.9708,118.09,5450.6001,0.3878,1.1335,249.02,10887.7998,2090,180.31,14.4346,1.6783,10.938,18.1652,3250.29,61.169,1309.05,10.8546,404.84,40.1,21.151,542.819,14.4275,220.85,35.099,133.484,0.5305,1.3592,3.7747,3.7672,134.67,5994.3999,5.0271,115.402,927.05,5.1776,16.011,7.827,1293.8,24500,11.872,14.4717,2.1998,8.7995,40.9403,2220.3301,15.7931,3435.3,31.129,3128.24,8.6896,28827,655.957,655.957,119.26,8.6022,
2014-04-25,1.3832,141.501,1.9484,27.3883,7.4616,0.8228,308.928,3.4527,,4.1954,4.4462,9.0831,1.2195,8.2862,7.6159,49.4031,2.9523,1.4917,3.0558,1.5243,8.6347,10.7226,16068,4.8106,84.454,1436.89,18.1072,4.4366,1.6145,61.806,1.739,44.753,14.6818,1,5.0788,77.74,137.47,11.063,1.9458,2.7137,105.473,0.5186,2111.8,1.3788,1.7125,9.3486,1.3749,11.9775,13741,2.7344,763.636,2619.7,743.95,1.352,110.265,240.09,58.606,108.202,9.652,26.6477,2.5248,3.8476,9624.4004,10.51,25.907,60.963,1577.09,154.56,149.775,0.972,118.15,5450.2002,0.388,1.1315,248.53,10867.7002,2092,180.49,14.3734,1.6745,10.939,18.2291,3259.53,61.305,1306.65,10.8352,404.1,40.14,21.21,540.449,14.3734,219.52,35.034,133.244,0.5311,1.3568,3.7758,3.7842,135.23,6013.7002,5.0324,115.4,925.35,5.1834,16.124,7.8196,1290,24500,11.851,14.4119,2.1988,8.7834,40.8424,2223.1399,15.4185,3426.2,31.141,3121.1499,8.6977,28767,655.957,655.957,119.26,8.5451,
2014-04-26,1.3832,141.501,1.9484,27.3883,7.4616,0.8228,308.928,3.4527,,4.1954,4.4462,9.0831,1.2195,8.2862,7.6159,49.4031,2.9523,1.4917,3.0558,1.5243,8.6347,10.7226,16068,4.8106,84.454,1436.89,18.1072,4.4366,1.6145,61.806,1.739,44.753,14.6818,1,5.0788,77.74,137.47,11.063,1.9458,2.7137,105.473,0.5186,2111.8,1.3788,1.7125,9.3486,1.3749,11.9775,13741,2.7344,763.636,2619.7,743.95,1.352,110.265,240.09,58.606,108.202,9.652,26.6477,2.5248,3.8476,9624.4004,10.51,25.907,60.963,1577.09,154.56,149.775,0.972,118.15,5450.2002,0.388,1.1315,248.53,10867.7002,2092,180.49,14.3734,1.6745,10.939,18.2291,3259.53,61.305,1306.65,10.8352,404.1,40.14,21.21,540.449,14.3734,219.52,35.034,133.244,0.5311,1.3568,3.7758,3.7842,135.23,6013.7002,5.0324,115.4,925.35,5.1834,16.124,7.8196,1290,24500,11.851,14.4119,2.1988,8.7834,40.8424,2223.1399,15.4185,3426.2,31.141,3121.1499,8.6977,28767,655.957,655.957,119.26,8.5451,
2014-04-27,1.3832,141.501,1.9484,27.3883,7.4616,0.8228,308.928,3.4527,,4.1954,4.4462,9.0831,1.2195,8.2862,7.6159,49.4031,2.9523,1.4917,3.0558,1.5243,8.6347,10.7226,16068,4.8106,84.454,1436.89,18.1072,4.4366,1.6145,61.806,1.739,44.753,14.6818,1,5.0788,77.74,137.47,11.063,1.9458,2.7137,105.473,0.5186,2111.8,1.3788,1.7125,9.3486,1.3749,11.9775,13741,2.7344,763.636,2619.7,743.95,1.352,110.265,240.09,58.606,108.202,9.652,26.6477,2.5248,3.8476,9624.4004,10.51,25.907,60.963,1577.09,154.56,149.775,0.972,118.15,5450.2002,0.388,1.1315,248.53,10867.7002,2092,180.49,14.3734,1.6745,10.939,18.2291,3259.53,61.305,1306.65,10.8352,404.1,40.14,21.21,540.449,14.3734,219.52,35.034,133.244,0.5311,1.3568,3.7758,3.7842,135.23,6013.7002,5.0324,115.4,925.35,5.1834,16.124,7.8196,1290,24500,11.851,14.4119,2.1988,8.7834,40.8424,2223.1399,15.4185,3426.2,31.141,3121.1499,8.6977,28767,655.957,655.957,119.26,8.5451,
2014-04-28,1.3841,141.296,1.9487,27.4145,7.464,0.8234,309.888,3.4527,,4.2102,4.4496,9.1049,1.2189,8.3105,7.609,49.8202,2.955,1.4923,3.0957,1.5269,8.6413,10.7294,15970,4.7987,83.923,1438.9,18.1707,4.4414,1.6126,61.57,1.7381,44.587,14.7484,1,5.0788,77.77,137.45,11.0626,1.9458,2.7171,105.563,0.5186,2124.8101,1.3806,1.7142,9.3603,1.3766,12.0031,13786,2.7379,760.719,2630.5,744.88,1.354,110.265,242.46,58.693,108.202,9.652,26.6926,2.5293,3.8559,9636.4004,10.5149,25.94,61.039,1579.0699,154.98,150.1,0.9724,118.08,5451.5,0.388,1.133,248.87,10882.7002,2093,180.49,14.4813,1.6759,10.94,18.3848,3254.6101,61.146,1309.67,10.8488,404.61,40.33,21.207,539.736,14.4717,219.61,35.085,132.46,0.5311,1.3586,3.7843,3.8008,135.57,6021.2998,5.0327,115.642,926.51,5.1835,15.407,7.8224,1288.9,24500,11.867,14.5183,2.2046,8.7852,40.8911,2224.5601,15.6108,3433.2,31.222,3127.8,8.6987,28793,655.957,655.957,119.26,8.6318,
2014-04-29,1.3853,141.991,1.9486,27.4225,7.4643,0.8239,309.52,3.4527,,4.2058,4.4489,9.0659,1.2193,8.3105,7.61,49.5772,2.9469,1.4966,3.0758,1.5269,8.652,10.7376,16050,4.812,83.929,1432.4399,18.1751,4.4491,1.6225,61.494,1.7402,44.646,14.7028,1,5.0856,76.98,137.49,11.0786,1.9458,2.7235,105.784,0.5193,2120.21,1.3837,1.7164,9.3824,1.3798,12.0312,13804,2.7235,763.537,2644.1001,746.63,1.357,110.265,240.95,58.844,108.348,9.672,26.7549,2.5411,3.8718,9658.9004,10.5341,26.001,61.182,1582.79,155.07,150.521,0.9733,118.24,5462.8999,0.3885,1.1356,250.15,10910.5996,2095,180.76,14.5171,1.6792,10.928,18.346,3264.3301,61.138,1312.75,10.8733,405.56,40.2,21.15,540.3,14.5171,220.27,35.264,132.577,0.5318,1.3617,3.8071,3.8688,135.87,6001.5,5.0396,115.578,928.68,5.1903,15.427,7.8475,1292,24500,11.894,14.5528,2.2114,8.8285,40.9173,2227.04,15.717,3447.5,31.198,3133.72,8.7106,28850,655.957,655.957,119.26,8.7004,
2014-04-30,1.3814,141.669,1.9483,27.4138,7.4638,0.821,307.86,3.4527,,4.1877,4.4508,9.0578,1.2201,8.2935,7.6058,49.1381,2.9308,1.4896,3.0845,1.5129,8.6336,10.7088,15925,4.7904,83.382,1421.52,18.0928,4.437,1.6127,61.279,1.7337,44.516,14.5712,1,5.0707,77.92,137.66,11.0462,1.9458,2.7222,106.011,0.5177,2119.8999,1.383,1.7159,9.378,1.3791,11.9935,13797,2.743,761.551,2627.8999,745.65,1.356,110.265,242.92,58.816,108.03,9.643,26.973,2.5267,3.8838,9654.2998,10.5194,25.975,61.153,1582.03,154.87,150.297,0.9704,117.96,5463.1001,0.3877,1.135,249.39,10901.2002,2089,180.2,14.4405,1.6767,10.96,18.4536,3255.8501,61.152,1312.8101,10.8691,405.37,40.07,21.073,540.045,14.4355,219.75,35.171,132.297,0.5303,1.361,3.8149,3.8041,135.7,6029.1001,5.0248,115.621,927.55,5.1751,15.42,7.8438,1288.6,24500,11.888,14.4712,2.2128,8.8025,40.8186,2227.3601,15.7095,3451.3999,31.183,3111,8.6851,28822,655.957,655.957,119.26,8.7212,
2014-05-01,1.3869,141.759,1.9484,27.452,7.4636,0.8218,306.791,3.4527,,4.2019,4.4398,9.0061,1.2205,8.2419,7.6015,49.3625,2.9293,1.4937,3.0895,1.5206,8.6708,10.7506,16030,4.7987,83.384,1431.8101,18.1343,4.4317,1.6103,61.655,1.7376,44.837,14.5735,1,5.0913,77.74,137.56,11.0902,1.9458,2.7158,105.513,0.5199,2105.1299,1.3798,1.713,9.3558,1.3759,11.9495,13765,2.7366,763.881,2623.8,743.9,1.353,110.265,241.69,58.679,108.476,9.693,26.8964,2.55,3.8886,9738,10.4947,25.913,61.01,1578.3101,154.87,150.042,0.9745,118.67,5455.7998,0.3887,1.1323,248.79,10876.0996,2098,180.98,14.3548,1.6728,10.944,18.2631,3174.48,61.195,1309.73,10.8432,404.41,40.15,21.124,538.79,14.3506,219.09,35.179,131.755,0.5324,1.3578,3.8032,3.7951,136.62,6014.8999,5.0453,115.524,926.06,5.1963,15.487,7.8256,1285.5,24500,11.86,14.3917,2.2221,8.7775,40.7802,2223.49,15.7417,3442.7,31.11,2997.6799,8.7204,28755,655.957,655.957,119.26,8.6692,
2014-05-02,1.3871,141.841,1.9487,27.4523,7.4637,0.8209,306.48,3.4527,,4.1944,4.4217,9.0288,1.2193,8.2449,7.6017,49.3344,2.9204,1.4952,3.0938,1.5206,8.6714,10.7527,1849,4.7753,83.509,1431.91,18.0837,4.4317,1.6071,61.514,1.7378,44.84,14.5388,1,5.0917,77.74,137.56,11.0921,1.9458,2.7158,105.513,0.5199,2105.1299,1.3798,1.713,9.3558,1.3759,11.9495,13765,2.7366,763.881,2623.8,743.9,1.353,110.265,241.69,58.679,108.302,9.694,26.8964,2.5406,3.8886,9738,10.4947,25.913,61.01,1578.3101,154.84,150.042,0.9745,118.6,5455.7998,0.3886,1.1323,248.79,10876.0996,2097,180.99,14.3548,1.6728,10.945,18.2631,3174.48,61.2,1309.73,10.8432,404.41,40.25,21.13,538.79,14.3506,219.09,35.179,131.755,0.5325,1.3578,3.8032,3.7951,136.62,6014.8999,5.0448,115.515,926.06,5.1967,15.489,7.8256,1285.5,24500,11.86,14.3917,2.222,8.7775,40.7802,2223.49,15.7417,3442.7,31.11,2997.6799,8.7213,28755,655.957,655.957,119.26,8.6692,
2014-05-03,1.3871,141.841,1.9487,27.4523,7.4637,0.8209,306.48,3.4527,,4.1944,4.4217,9.0288,1.2193,8.2449,7.6017,49.3344,2.9204,1.4952,3.0938,1.5206,8.6714,10.7527,1849,4.7753,83.509,1431.91,18.0837,4.4317,1.6071,61.514,1.7378,44.84,14.5388,1,5.0917,77.74,137.56,11.0921,1.9458,2.7158,105.513,0.5199,2105.1299,1.3798,1.713,9.3558,1.3759,11.9495,13765,2.7366,763.881,2623.8,743.9,1.353,110.265,241.69,58.679,108.302,9.694,26.8964,2.5406,3.8886,9738,10.4947,25.913,61.01,1578.3101,154.84,150.042,0.9745,118.6,5455.7998,0.3886,1.1323,248.79,10876.0996,2097,180.99,14.3548,1.6728,10.945,18.2631,3174.48,61.2,1309.73,10.8432,404.41,40.25,21.13,538.79,14.3506,219.09,35.179,131.755,0.5325,1.3578,3.8032,3.7951,136.62,6014.8999,5.0448,115.515,926.06,5.1967,15.489,7.8256,1285.5,24500,11.86,14.3917,2.222,8.7775,40.7802,2223.49,15.7417,3442.7,31.11,2997.6799,8.7213,28755,655.957,655.957,119.26,8.6692,
